song_city,song_state,song_artist,song_name
Dover,Delaware,Gigi D'Alessio,Insieme a Lei
Dover,Delaware,Biagio Antonacci,Sappi Amore Mio
Dover,Delaware,Chiara Dello Iacovo,Introverso
Dover,Delaware,Renald Francoeur,Tour The States
Dover,Delaware,Ligabue,Ho Fatto In Tempo Ad Avere Un Futuro (Che Non Fosse Soltanto Per Me)
Dover,Delaware,Gigi D'Alessio,Benvenuto Amore
Dover,Delaware,Ligabue,Ancora Noi
Dover,Delaware,Renaldo & the Loaf,Is Guava a Donut?
Dover,Delaware,Overseer,Heligoland
Dover,Delaware,Keith Harkin,Orange Moon
Dover,Delaware,Patsy Watchorn,The Irish Rover
Dover,Delaware,Davide Esposito,LA COSA PIU BELLA DELL MONDO
Dover,Delaware,Francesco Gabbani,Occidentali's Karma [Radio Edit]
Dover,Delaware,Dutch Nazari,Così Bravi
Dover,Delaware,Bianca Atzei,Risparmio Un Sogno
Dover,Delaware,Giorgio Canali,Nuvole & Blériot
Dover,Delaware,"Sagopa Kajmer, Kolera ",Kaç Kaçabilirsen
Dover,Delaware,La Municipàl,Che Cosa Me Ne Faccio Di Noi
Dover,Delaware,Jérémy Chatelain,Je me rappelle
Dover,Delaware,Ghemon,Piccole Cose
Dover,Delaware,Leikeli47,Money
Dover,Delaware,Colapesce,Totale
Dover,Delaware,reezy,poptarts 1982
Dover,Delaware,"Juancho Marqués, Cruz Cafuné, InnerCut",Berlín
Dover,Delaware,Dolcenera,Ansia Metafisica
Dover,Delaware,T. Duggins,Shoals of Herring
Dover,Delaware,Dover,Downtown
Dover,Delaware,Dover,Flashback
Dover,Delaware,Che'Nelle,Fell in Love with the DJ
Dover,Delaware,Che'Nelle,Club Jumpin'
Dover,Delaware,Ronnie Drew,The Irish Rover
Dover,Delaware,Laurent Voulzy,En regardant vers le pays de France
Dover,Delaware,Santiano,Irish Rover
Dover,Delaware,Bal-Sagoth,When Rides the Scion of the Storms
Dover,Delaware,Colette Carr,F16
Dover,Delaware,Mavado,Dein Atlantis
Dover,Delaware,Lo Stato Sociale,C'Eravamo Tanto Sbagliati
Dover,Delaware,Bianca Atzei,In Un Giorno Di Sole [Live]
Dover,Delaware,Emma,Argento Adesso
Dover,Delaware,Alex Britti,La Vasca
Dover,Delaware,Jack the Smoker,Jack Uccide
Dover,Delaware,Elisa,Piccola Anima
Dover,Delaware,Coco,Se Mi Perdo Altrove
Dover,Delaware,David J. Caron,Ends of the Earth
Dover,Delaware,Tedua,Wasabi Freestyle
Dover,Delaware,Edguy,Defenders of the Crown
Dover,Delaware,Dark Polo Gang,Luxory
Dover,Delaware,Claudio Baglioni,I Vecchi
Dover,Delaware,Fabri Fibra,Barracuda
Dover,Delaware,"Guè Pequeno, Michele Bravi, Elodie",Nero Bali
Dover,Delaware,Eugenio Finardi,Paura di Amare
Dover,Delaware,Emma,On Line
Dover,Delaware,Lazza,Origami
Dover,Delaware,Francesco Gabbani,Occidentali's Karma [Eurovision]
Dover,Delaware,Francesco Gabbani,Occidentali's Karma
Dover,Delaware,Lo Stato Sociale,Eri Più Bella Come Ipotesi
Dover,Delaware,Bustacrime,Keep Your Head Up
Dover,Delaware,Grido,Qualcosa Di Buono
Dover,Delaware,Davide Van De Sfroos,Ki
Newark,Delaware,Artifacts,Break It Down
Newark,Delaware,Redman,Green Island
Newark,Delaware,Hamilton Bohannon,Disco Stomp
Newark,Delaware,Bohannon,Disco Stomp
Newark,Delaware,Bing Crosby,Chicago Style
Newark,Delaware,Bob Hope,Chicago Style
Newark,Delaware,Rosemary Clooney,Chicago Style
Newark,Delaware,Naughty by Nature,Craziest
Newark,Delaware,Redman,A Million and 1 Buddah Spots
Newark,Delaware,Redman,Rockafella
Newark,Delaware,Chino XL,What Am I?
Newark,Delaware,Artifacts,Where Yo Skillz At?
Newark,Delaware,The Hudson Falcons,Jersey City Streets
Newark,Delaware,Shaquille O'Neal,Newark to C.I.
Newark,Delaware,Gary Wilson,Newark Valley
Newark,Delaware,Outsidaz,The Bricks
Newark,Delaware,Rowdy Rahz,Nev-Ah
Newark,Delaware,Parliament,Chocolate City
Newark,Delaware,Kanye West,Last Call
Newark,Delaware,Foxy Brown,Friend
Newark,Delaware,Whitney Houston,I Was Made to Love Him
Newark,Delaware,Ice-T,Where the Shit Goes Down
Newark,Delaware,2Pac,Intro/Bomb First (My Second Reply)
Newark,Delaware,Fugees,Cowboys
Newark,Delaware,Lauryn Hill,Final Hour
Newark,Delaware,EPMD,Hardcore
Newark,Delaware,Redman,Hardcore
Newark,Delaware,Redman,Cloze Ya Doorz
Newark,Delaware,Redman,My Zone
Newark,Delaware,Wyclef Jean,Industry [Bonus Track]
Newark,Delaware,Mobb Deep,Double Shots
Newark,Delaware,Wyclef Jean,Industry
Newark,Delaware,Redman,Whateva Man
Newark,Delaware,Redman,Da Bump
Newark,Delaware,Redman,What U Lookin' 4
Newark,Delaware,Redman,Let da Monkey Out
Newark,Delaware,Redman,Boohdah Break
Newark,Delaware,Redman,Bump
Newark,Delaware,E-40,Neva Broke
Newark,Delaware,Naughty by Nature,Holdin' Fort
Newark,Delaware,Redman,Noorotic
Newark,Delaware,Redman,Slide and Rock On
Newark,Delaware,Naughty by Nature,The Blues
Newark,Delaware,Redman,Bricks Two
Newark,Delaware,Mobb Deep,Legal Money
Newark,Delaware,Redman,Uh-Huh
Newark,Delaware,Mos Def,Rock N Roll
Newark,Delaware,Biz Markie,Mudd Foot
Newark,Delaware,Redman,Let Da Monkey Out
Newark,Delaware,Nas,Echo
Newark,Delaware,3rd Bass,Portrait of the Artist as a Hood
Newark,Delaware,French Montana,Push Up
Newark,Delaware,Biz Markie,Party to the Break-A-Day
Newark,Delaware,Lords of the Underground,One Day
Newark,Delaware,Apache,Gangsta Bitch
Newark,Delaware,"Portishead, Ill Poetic, Joe Budden",Secrets
Newark,Delaware,Blackalicious,Ego Trip by Nikki Giovanni
Newark,Delaware,Titus Andronicus,A More Perfect Union
Newark,Delaware,"Sway & King Tech, Xzibit, King Tech, Defari, A.G., Dilated Peoples",Rework the Angles
Newark,Delaware,Ultramagnetic MC's,"Saga of Dandy, The Devil & Day"
Newark,Delaware,Shaquille O'Neal,"My Style, My Stelo"
Newark,Delaware,Lords of the Underground,Funky Child
Newark,Delaware,Lords of the Underground,Psycho
Newark,Delaware,"Xzibit, Defari, A.G., Dilated Peoples",Rework the Angles
Newark,Delaware,Lords of the Underground,Tic Toc
Newark,Delaware,Joe Budden,Three
Newark,Delaware,Tfemi,Ready to Blow (feat. Twinkdagawd)
Newark,Delaware,Sleepy Squids,Mazi Life
Newark,Delaware,"Blu, Oh No",The Lost Angels Anthem
Newark,Delaware,The Artifacts,Flexi With da Tech (Nique)
Newark,Delaware,Papas Fritas,TV Movies
Newark,Delaware,Papas Fritas,Possibilities
Newark,Delaware,Kevin Devine,Awake In The Dirt
Newark,Delaware,NLE Choppa,Rock Out
Newark,Delaware,DJ Cash Money,Insane Creation
Newark,Delaware,Franck Pourcel,Friends
Newark,Delaware,Joe Budden,Secrets
Newark,Delaware,Outlawz,Outlaw 2000
Newark,Delaware,Artifacts,It's Gettin' Hot
Newark,Delaware,Artifacts,Ingredients to Time Travel
Newark,Delaware,Artifacts,Return to da Wrongside
Newark,Delaware,Anti-Flag,Right On
Newark,Delaware,Jamal,Insane Creation
Newark,Delaware,Jamal,Fades Em All
Newark,Delaware,Chino XL,What You Got?
Newark,Delaware,Shabaam Sahdeeq,That's How We Do
Middletown,Delaware,Tom T. Hall,Rolling Mills of Middletown
Middletown,Delaware,David LaMotte,Middletown Mall
Middletown,Delaware,Rush,Middletown Dreams
Middletown,Delaware,Falco,Hoch wie nie
Middletown,Delaware,Throwing Muses,Mania
Middletown,Delaware,Cage,Stripes
Smyrna,Delaware,Ben Fero,Buldum
Smyrna,Delaware,Lupe Fiasco,Made In The USA
Smyrna,Delaware,DeziDon,Take Me Easy
