,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
10,10, Alabama,Birmingham,Birmingham Daddy,Gene Autry,spotify:track:6F4tBr3xOYfryZdidWuscc,2,1996-07-23,0.654,0.376,8.0,-11.487,1.0,0.0606,0.958,0.00467,0.063,0.687,165.344,audio_features,6F4tBr3xOYfryZdidWuscc,spotify:track:6F4tBr3xOYfryZdidWuscc,https://api.spotify.com/v1/tracks/6F4tBr3xOYfryZdidWuscc,https://api.spotify.com/v1/audio-analysis/6F4tBr3xOYfryZdidWuscc,162667.0,4.0,
11,11, Alabama,Birmingham,Birmingham Sunday,Richard Farina,error,error,error,,,,,,,,,,,,,,,,,,,
12,12, Alabama,Birmingham,BirminghamHarry Belafonte and R. B. Greaves,,error,error,error,,,,,,,,,,,,,,,,,,,
13,13, Alabama,Birmingham,Postmarked Birmingham,Blackhawk,spotify:track:046vVis7QX0E9UBRGNPB33,25,2004-01-12,0.544,0.329,4.0,-9.935,1.0,0.0282,0.54,4.11e-06,0.118,0.146,125.891,audio_features,046vVis7QX0E9UBRGNPB33,spotify:track:046vVis7QX0E9UBRGNPB33,https://api.spotify.com/v1/tracks/046vVis7QX0E9UBRGNPB33,https://api.spotify.com/v1/audio-analysis/046vVis7QX0E9UBRGNPB33,261093.0,4.0,
14,14, Alabama,Birmingham,Birmingham Shadows,Bruce Cockburn,spotify:track:2Q6I0NwU3VC7SNoMkg46Ku,5,2007-01-01,0.588,0.217,1.0,-16.422,0.0,0.0314,0.851,0.091,0.102,0.175,112.88,audio_features,2Q6I0NwU3VC7SNoMkg46Ku,spotify:track:2Q6I0NwU3VC7SNoMkg46Ku,https://api.spotify.com/v1/tracks/2Q6I0NwU3VC7SNoMkg46Ku,https://api.spotify.com/v1/audio-analysis/2Q6I0NwU3VC7SNoMkg46Ku,579360.0,4.0,
15,15, Alabama,Birmingham,Birmingham Bus Station,Charlie Daniels Band,error,error,error,,,,,,,,,,,,,,,,,,,
16,16, Alabama,Birmingham,Hello Birmingham,[1]Ani DiFranco,spotify:track:7ibezdTCBAdBFh7OhP8DWG,16,1999-11-16,0.362,0.205,7.0,-14.051,0.0,0.0684,0.748,0.00133,0.0772,0.182,82.445,audio_features,7ibezdTCBAdBFh7OhP8DWG,spotify:track:7ibezdTCBAdBFh7OhP8DWG,https://api.spotify.com/v1/tracks/7ibezdTCBAdBFh7OhP8DWG,https://api.spotify.com/v1/audio-analysis/7ibezdTCBAdBFh7OhP8DWG,323307.0,4.0,
17,17, Alabama,Birmingham,Birmingham Bounce,Tommy Dorsey,spotify:track:3FNJBJjjgfoW4umLIzjFu1,3,1996-07-11,0.599,0.386,3.0,-8.896,1.0,0.137,0.92,0.272,0.153,0.889,78.248,audio_features,3FNJBJjjgfoW4umLIzjFu1,spotify:track:3FNJBJjjgfoW4umLIzjFu1,https://api.spotify.com/v1/tracks/3FNJBJjjgfoW4umLIzjFu1,https://api.spotify.com/v1/audio-analysis/3FNJBJjjgfoW4umLIzjFu1,178000.0,4.0,
18,18, Alabama,Birmingham,Birmingham,DriveBy Truckers,spotify:track:5jR29DQcw4wLpLCZp9WaNK,21,2001,0.464,0.53,0.0,-7.6,1.0,0.0306,0.359,0.00037,0.0701,0.573,85.106,audio_features,5jR29DQcw4wLpLCZp9WaNK,spotify:track:5jR29DQcw4wLpLCZp9WaNK,https://api.spotify.com/v1/tracks/5jR29DQcw4wLpLCZp9WaNK,https://api.spotify.com/v1/audio-analysis/5jR29DQcw4wLpLCZp9WaNK,303467.0,4.0,
19,19, Alabama,Birmingham,Birmingham Breakdown,Duke Ellington,spotify:track:2UhV50H2t65s667C90jFlR,6,2010-10-01,0.769,0.65,5.0,-9.16,0.0,0.0765,0.98,0.903,0.165,0.805,113.017,audio_features,2UhV50H2t65s667C90jFlR,spotify:track:2UhV50H2t65s667C90jFlR,https://api.spotify.com/v1/tracks/2UhV50H2t65s667C90jFlR,https://api.spotify.com/v1/audio-analysis/2UhV50H2t65s667C90jFlR,155773.0,4.0,
20,20, Alabama,Birmingham,Boulder to Birmingham,Emmylou Harris,spotify:track:05XNDab0Lhitzqk7tRpOnY,59,1975,0.476,0.318,10.0,-10.953,1.0,0.0304,0.78,2e-06,0.104,0.311,126.495,audio_features,05XNDab0Lhitzqk7tRpOnY,spotify:track:05XNDab0Lhitzqk7tRpOnY,https://api.spotify.com/v1/tracks/05XNDab0Lhitzqk7tRpOnY,https://api.spotify.com/v1/audio-analysis/05XNDab0Lhitzqk7tRpOnY,213027.0,4.0,
21,21, Alabama,Birmingham,Tuxedo Junction,Erskine Hawkins,spotify:track:4P0tQsQvDPnVU6u2NxGQ2m,33,1992-01-30,0.555,0.287,10.0,-10.775,1.0,0.044,0.901,0.771,0.0854,0.687,149.43,audio_features,4P0tQsQvDPnVU6u2NxGQ2m,spotify:track:4P0tQsQvDPnVU6u2NxGQ2m,https://api.spotify.com/v1/tracks/4P0tQsQvDPnVU6u2NxGQ2m,https://api.spotify.com/v1/audio-analysis/4P0tQsQvDPnVU6u2NxGQ2m,199160.0,4.0,
22,22, Alabama,Birmingham,Birmingham Black Bottom,Charlie Johnson,spotify:track:68uCntHfYI58X8St0e8uSX,0,2014-03-22,0.539,0.369,8.0,-13.703,1.0,0.0905,0.988,0.64,0.0972,0.901,181.582,audio_features,68uCntHfYI58X8St0e8uSX,spotify:track:68uCntHfYI58X8St0e8uSX,https://api.spotify.com/v1/tracks/68uCntHfYI58X8St0e8uSX,https://api.spotify.com/v1/audio-analysis/68uCntHfYI58X8St0e8uSX,181360.0,4.0,
23,23, Alabama,Birmingham,I Got a Man in a 'Bama Mine,Merline Johnson,spotify:track:5YI9CqvGgbgGz5s5jTmF9i,2,2000,0.793,0.267,8.0,-15.811,1.0,0.0865,0.991,1.02e-05,0.166,0.85,96.851,audio_features,5YI9CqvGgbgGz5s5jTmF9i,spotify:track:5YI9CqvGgbgGz5s5jTmF9i,https://api.spotify.com/v1/tracks/5YI9CqvGgbgGz5s5jTmF9i,https://api.spotify.com/v1/audio-analysis/5YI9CqvGgbgGz5s5jTmF9i,194093.0,4.0,
