,Unnamed: 0,state,city,song,artist,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
40,40, Texas,Galveston,Galveston,Jimmy Webb,spotify:track:123AbRkgDfAW6snTJ39RgM,18,2012-01-01,0.456,0.268,8.0,-12.753,1.0,0.0353,0.867,0.000114,0.123,0.325,76.702,audio_features,123AbRkgDfAW6snTJ39RgM,spotify:track:123AbRkgDfAW6snTJ39RgM,https://api.spotify.com/v1/tracks/123AbRkgDfAW6snTJ39RgM,https://api.spotify.com/v1/audio-analysis/123AbRkgDfAW6snTJ39RgM,229360.0,4.0,
41,41, Texas,Galveston,Pecos Promenade,Tanya Tucker,spotify:track:3HpYLawc8BRy6WYttM8c6Q,26,2000-01-01,0.632,0.419,8.0,-9.724,1.0,0.0327,0.151,1.05e-06,0.101,0.687,98.432,audio_features,3HpYLawc8BRy6WYttM8c6Q,spotify:track:3HpYLawc8BRy6WYttM8c6Q,https://api.spotify.com/v1/tracks/3HpYLawc8BRy6WYttM8c6Q,https://api.spotify.com/v1/audio-analysis/3HpYLawc8BRy6WYttM8c6Q,149867.0,3.0,
42,42, Texas,Houston,Bloody Mary Morning,Willie Nelson,spotify:track:5paRS95sOPkOVQlmUIUF4B,47,1974,0.601,0.766,7.0,-13.262,1.0,0.0466,0.586,0.000903,0.347,0.856,130.14,audio_features,5paRS95sOPkOVQlmUIUF4B,spotify:track:5paRS95sOPkOVQlmUIUF4B,https://api.spotify.com/v1/tracks/5paRS95sOPkOVQlmUIUF4B,https://api.spotify.com/v1/audio-analysis/5paRS95sOPkOVQlmUIUF4B,168933.0,4.0,
43,43, Texas,Houston,Dixie On My Mind,Hank Williams Jr.,spotify:track:2IHWabwhSEdpB5XEhaz9zx,47,1981,0.617,0.752,2.0,-5.667,1.0,0.0241,0.0723,7.1e-06,0.202,0.809,104.791,audio_features,2IHWabwhSEdpB5XEhaz9zx,spotify:track:2IHWabwhSEdpB5XEhaz9zx,https://api.spotify.com/v1/tracks/2IHWabwhSEdpB5XEhaz9zx,https://api.spotify.com/v1/audio-analysis/2IHWabwhSEdpB5XEhaz9zx,156107.0,4.0,
44,44, Texas,Houston,Dracula From Houston,Butthole Surfers,spotify:track:4KJKj7GZLzxq1bXRu0XP6l,44,2001-08-28,0.58,0.925,4.0,-3.904,1.0,0.0482,0.00151,0.0013,0.124,0.526,100.155,audio_features,4KJKj7GZLzxq1bXRu0XP6l,spotify:track:4KJKj7GZLzxq1bXRu0XP6l,https://api.spotify.com/v1/tracks/4KJKj7GZLzxq1bXRu0XP6l,https://api.spotify.com/v1/audio-analysis/4KJKj7GZLzxq1bXRu0XP6l,222707.0,4.0,
45,45, Texas,Houston,Houston,R.E.M.,spotify:track:5L1BH2YPxvDY2zDHjY5bJ9,25,2008-01-01,0.199,0.614,7.0,-5.389,1.0,0.0307,0.0258,0.00885,0.314,0.763,177.177,audio_features,5L1BH2YPxvDY2zDHjY5bJ9,spotify:track:5L1BH2YPxvDY2zDHjY5bJ9,https://api.spotify.com/v1/tracks/5L1BH2YPxvDY2zDHjY5bJ9,https://api.spotify.com/v1/audio-analysis/5L1BH2YPxvDY2zDHjY5bJ9,125120.0,3.0,
46,46, Texas,Houston,Houston,Lee Hazlewood,spotify:track:2t2x5pZ6P6zQJffHueY0zm,7,1965-06-15,0.48,0.318,9.0,-14.817,1.0,0.0399,0.55,8.86e-06,0.111,0.723,126.316,audio_features,2t2x5pZ6P6zQJffHueY0zm,spotify:track:2t2x5pZ6P6zQJffHueY0zm,https://api.spotify.com/v1/tracks/2t2x5pZ6P6zQJffHueY0zm,https://api.spotify.com/v1/audio-analysis/2t2x5pZ6P6zQJffHueY0zm,159093.0,4.0,
47,47, Texas,Houston,Houston,Soul Coughing,spotify:track:4mBOvyGHkpb8ss1TMIN6IK,24,1998-09-29,0.879,0.514,1.0,-9.144,1.0,0.0335,0.189,0.11,0.469,0.962,111.58,audio_features,4mBOvyGHkpb8ss1TMIN6IK,spotify:track:4mBOvyGHkpb8ss1TMIN6IK,https://api.spotify.com/v1/tracks/4mBOvyGHkpb8ss1TMIN6IK,https://api.spotify.com/v1/audio-analysis/4mBOvyGHkpb8ss1TMIN6IK,243640.0,4.0,
48,48, Texas,Houston,Houston (Means I'm One Day Closer to You),Larry Gatlin & The Gatlin Brothers,spotify:track:5rTzROLwNJMABN7pp6YMQq,29,2007-09-12,0.605,0.699,2.0,-11.297,1.0,0.0621,0.303,0.0,0.211,0.564,143.327,audio_features,5rTzROLwNJMABN7pp6YMQq,spotify:track:5rTzROLwNJMABN7pp6YMQq,https://api.spotify.com/v1/tracks/5rTzROLwNJMABN7pp6YMQq,https://api.spotify.com/v1/audio-analysis/5rTzROLwNJMABN7pp6YMQq,188933.0,4.0,
49,49, Texas,Houston,Houston,Dean Martin,spotify:track:4CKqqKUKsjNTTNF3veSiWi,37,2014-10-10,0.602,0.292,11.0,-14.969,1.0,0.0859,0.829,0.0,0.109,0.319,119.081,audio_features,4CKqqKUKsjNTTNF3veSiWi,spotify:track:4CKqqKUKsjNTTNF3veSiWi,https://api.spotify.com/v1/tracks/4CKqqKUKsjNTTNF3veSiWi,https://api.spotify.com/v1/audio-analysis/4CKqqKUKsjNTTNF3veSiWi,161067.0,4.0,
50,50, Texas,Houston,Houston Heights,Blue October,spotify:track:4OiaI39V24dqOkfKWPWNWY,25,2016-04-22,0.509,0.914,10.0,-3.983,0.0,0.109,0.0188,0.0,0.389,0.286,170.017,audio_features,4OiaI39V24dqOkfKWPWNWY,spotify:track:4OiaI39V24dqOkfKWPWNWY,https://api.spotify.com/v1/tracks/4OiaI39V24dqOkfKWPWNWY,https://api.spotify.com/v1/audio-analysis/4OiaI39V24dqOkfKWPWNWY,196612.0,4.0,
51,51, Texas,Houston,Midnight Special,Lead Belly,spotify:track:2WaxBL2VVPUHqtfQE1yLbF,40,2003-05-05,0.521,0.255,4.0,-12.747,0.0,0.0645,0.906,0.0,0.203,0.625,148.401,audio_features,2WaxBL2VVPUHqtfQE1yLbF,spotify:track:2WaxBL2VVPUHqtfQE1yLbF,https://api.spotify.com/v1/tracks/2WaxBL2VVPUHqtfQE1yLbF,https://api.spotify.com/v1/audio-analysis/2WaxBL2VVPUHqtfQE1yLbF,185520.0,4.0,
52,52, Texas,Houston,Houston Town'  Buddy Ace,,error,error,error,,,,,,,,,,,,,,,,,,,
