,city,state,artist,song
288,New Haven,Connecticut,Alicia Keys,Streets of New York (City Life) [DVD]
289,New Haven,Connecticut,Boys Of Fall,Thanks for the Burgers
290,New Haven,Connecticut,Frank Sinatra,What's New?
291,New Haven,Connecticut,Modern Jazz Sextet,What's New?
292,New Haven,Connecticut,Louis Armstrong,What's New?
293,New Haven,Connecticut,Oscar Peterson,What's New
294,New Haven,Connecticut,Dinah Washington,What's New?
295,New Haven,Connecticut,J.J. Johnson,What's New? [Live]
296,New Haven,Connecticut,Dinah Washington,What's New
297,New Haven,Connecticut,Keane,You Haven't Told Me Anything
298,New Haven,Connecticut,Bing Crosby,What's New?
299,New Haven,Connecticut,Clifford Brown,What's New?
300,New Haven,Connecticut,Stan Getz,What's New
301,New Haven,Connecticut,The Four Freshmen,What's New?
302,New Haven,Connecticut,Peggy Lee,What's New?
303,New Haven,Connecticut,June Christy,What's New?
304,New Haven,Connecticut,Stan Getz,What's New?
305,New Haven,Connecticut,Billie Holiday,What's New
306,New Haven,Connecticut,Peggy Lee,What's New
307,New Haven,Connecticut,Stan Getz,What's New
308,New Haven,Connecticut,Linda Ronstadt,What's New
309,New Haven,Connecticut,The N3W N3W,Je Suis La Femme
310,New Haven,Connecticut,Boz Scaggs,What's New?
311,New Haven,Connecticut,Dinah Washington,What's New? [Bonus Track]
312,New Haven,Connecticut,Marty Robbins,Time Goes By
313,New Haven,Connecticut,Panic at the Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just"
314,New Haven,Connecticut,Billy Eckstine,What's New?
315,New Haven,Connecticut,Helen Merrill,What's New
316,New Haven,Connecticut,Perry Como,What's New?
317,New Haven,Connecticut,Joe Williams,What's New?
318,New Haven,Connecticut,Clifford Brown,What's New
319,New Haven,Connecticut,Helen Merrill,What's New
320,New Haven,Connecticut,June Christy,What's New?
321,New Haven,Connecticut,Jack Jones,What's New?
322,New Haven,Connecticut,Panic at the Disco,"There's a Good Reason These Tables Are Numbered Honey, You Just Haven't Thought of It Yet"
323,New Haven,Connecticut,Redman,Blow Your Mind
324,New Haven,Connecticut,Redman,Blow Your Mind
325,New Haven,Connecticut,System of a Down,Nüguns
326,New Haven,Connecticut,Julie London,What's New
327,New Haven,Connecticut,Redman,Blow Your Mind
328,New Haven,Connecticut,Clifford Brown,What's New?
329,New Haven,Connecticut,Clifford Brown,What's New
330,New Haven,Connecticut,"nothing, nowhere",Ornament
331,New Haven,Connecticut,Christopher Jackson,Alexander Hamilton
332,New Haven,Connecticut,Maxine Sullivan,What's New?
333,New Haven,Connecticut,Metropole Orchestra,Ice Queen
334,New Haven,Connecticut,"Metropole Orkest, Within Temptation",Ice Queen
335,New Haven,Connecticut,Foxx Bodii,Sleeping in the Sun
336,New Haven,Connecticut,Slick Rick,Street Talkin'
337,New Haven,Connecticut,Slick Rick,Street Talkin'
338,New Haven,Connecticut,Don McLean,Time Goes By
339,New Haven,Connecticut,Bay City Rollers,Yesterday's Hero
340,New Haven,Connecticut,Bay City Rollers,Yesterday's Hero
341,New Haven,Connecticut,Jamie T.,Sticks 'N' Stones
342,New Haven,Connecticut,Jamie T.,Sticks 'N' Stones
343,New Haven,Connecticut,Karrin Allyson,What's New?
344,New Haven,Connecticut,Karrin Allyson,What's New
345,New Haven,Connecticut,Kiss,All Hell's Breakin' Loose
346,New Haven,Connecticut,Kiss,All Hell's Breakin' Loose
347,New Haven,Connecticut,Catch Twenty-Two,American Pie
348,New Haven,Connecticut,Eddie Fisher,"I Haven't Got Anything Better to Do "" [From ""Doctor, You've Got to ...]"
349,New Haven,Connecticut,Natalie Cole,I Haven't Got Anything Better to Do
350,New Haven,Connecticut,Carmen McRae,I Haven't Got Anything Better to Do
351,New Haven,Connecticut,Eddie Fisher,"I Haven't Got Anything Better to Do [From Doctor, You've Got to Be Kidd]"
352,New Haven,Connecticut,Mayani Swave,New Faces
353,New Haven,Connecticut,Catch 22,No Love for the Roadie
354,New Haven,Connecticut,Eddie Fisher,I Haven't Got Anything Better to Do
355,New Haven,Connecticut,Fats Domino,(I'll Be Glad When You're Dead) You Rascal You
356,New Haven,Connecticut,Robert Wyatt,What's New?
357,New Haven,Connecticut,Emma Roberts,New Shoes
358,New Haven,Connecticut,Joanie Sommers,What's New
359,New Haven,Connecticut,Lil Wayne,My Life
360,New Haven,Connecticut,Lil Wayne,My Life
361,New Haven,Connecticut,Dizzee Rascal,Wanna Be
362,New Haven,Connecticut,Chris Garneau,So Far
363,New Haven,Connecticut,5 Seconds of Summer,Lonely Heart
364,New Haven,Connecticut,The Suicide Machines,Stand Up
365,New Haven,Connecticut,Poco,Railroad Days
366,New Haven,Connecticut,Martha and the Muffins,Paint by Number Heart
367,New Haven,Connecticut,Martha and the Muffins,Paint by Number Heart
368,New Haven,Connecticut,Emerson,Business
369,New Haven,Connecticut,Emerson,Business
370,New Haven,Connecticut,Taylor Dayne,I'll Wait
371,New Haven,Connecticut,Keely Smith,What's New?
372,New Haven,Connecticut,La Roux,Fascination
373,New Haven,Connecticut,Taylor Dayne,I'll Wait [E-Smoove Hot Mix]
374,New Haven,Connecticut,Keith Urban,If I Were You
375,New Haven,Connecticut,Britney Spears,Unusual You
376,New Haven,Connecticut,Tyga,Still Be Friends
377,New Haven,Connecticut,The Moments,What's New?
378,New Haven,Connecticut,The Moments,What's New
379,New Haven,Connecticut,DJ Storm,My Life [Chopped & Screwed; Version]
380,New Haven,Connecticut,Game,My Life
381,New Haven,Connecticut,Lil Wayne,My Life [Official Version]
382,New Haven,Connecticut,The Velvet Underground,Sister Ray
383,New Haven,Connecticut,The Velvet Underground,Sister Ray
384,New Haven,Connecticut,The Velvet Underground,Sister Ray
385,New Haven,Connecticut,Lin-Manuel Miranda,What'd I Miss
386,New Haven,Connecticut,TQ,They Never Saw Me Coming
387,New Haven,Connecticut,The English Beat,Twist & Crawl
388,New Haven,Connecticut,The English Beat,Twist & Crawl
389,New Haven,Connecticut,GOMAD! & MONSTER,Virus
390,New Haven,Connecticut,Gerald Levert,Already Missing You
391,New Haven,Connecticut,Oso Krazy,Reality Check (Prod. DJ Pumba)
392,New Haven,Connecticut,Naama Gheber,What's New
393,New Haven,Connecticut,Depeche Mode,But Not Tonight [Extended Mix]
394,New Haven,Connecticut,Jeff Buckley,Haven't You Heard
395,New Haven,Connecticut,Chicago,"Dialogue, Pts. 1 & 2 [Single Version; Edit; Bonus Track]"
396,New Haven,Connecticut,Chicago,"Dialogue, Pts. 1 & 2"
397,New Haven,Connecticut,Chicago,"Dialogue, Pts. 1 & 2"
398,New Haven,Connecticut,Take That,Said It All
399,New Haven,Connecticut,tobyMac,New World
400,New Haven,Connecticut,Depeche Mode,But Not Tonight
401,New Haven,Connecticut,Chicago,"Dialogue, Pts. 1 & 2"
402,New Haven,Connecticut,Tye Tribbett,Fresh
403,New Haven,Connecticut,Take That,Said It All
404,New Haven,Connecticut,The Academy Is...,Season
