,city,state,artist,song
253,Missouri,Missouri,C.W. McCall,Oregon Trail
254,Missouri,Missouri,DJ Quik,Jus Lyke Compton
255,Missouri,Missouri,Natalie Merchant,Indian Names
256,Missouri,Missouri,Colt Ford,What I Call Home
257,Missouri,Missouri,Tom Waits,How's It Gonna End
258,Missouri,Missouri,Jan & Dean,You Came a Long Way from St. Louis
259,Missouri,Missouri,Bow Wow,"Pop, Lock & Drop It [Remix]"
260,Missouri,Missouri,T-Pain,Feed the Lions (Skit)
261,Missouri,Missouri,David Nail,Missouri
262,Missouri,Missouri,Nanci Griffith,Across America
263,Missouri,Missouri,"Tyler, the Creator",Buffalo
264,Missouri,Missouri,Tech N9ne,Planet Rock 2k [Down South Remix]
265,Missouri,Missouri,Tech N9ne,Mizzizy Gets Bizzy
266,Missouri,Missouri,Chris Connor,You Came a Long Way from St. Louis
267,Missouri,Missouri,Tech N9ne,Trauma
268,Missouri,Missouri,Young Jeezy,Top Back
269,Missouri,Missouri,Tech N9ne,Riot Maker/Enjoy
270,Missouri,Missouri,Connie Francis,Ace in the Hole
271,Missouri,Missouri,Tech N9ne,They're All Gonna Laugh at You
272,Missouri,Missouri,Tech N9ne,Caribou Lou
273,Missouri,Missouri,Chubb Rock,Bring 'Em Home Safely
274,Missouri,Missouri,Jim Ed Brown,Wicked Woman's Love
275,Missouri,Missouri,Jason Mraz,0% Interest
276,Missouri,Missouri,Furry Lewis,I Will Turn Your Money Green
277,Missouri,Missouri,Bachman-Turner Overdrive,Amelia Earhart
278,Missouri,Missouri,"Iris DeMent, John Prine",(We're Not) The Jet Set
279,Missouri,Missouri,Magnetic Fields,Long Vermont Roads
280,Missouri,Missouri,Gene Clark,Fair and Tender Ladies
281,Missouri,Missouri,Furry Lewis,I Will Turn Your Money Green
282,Missouri,Missouri,Gene Clark,Fair & Tender Ladies
283,Missouri,Missouri,Dr. Feelgood,(Get Your Kicks On) Route 66
284,Missouri,Missouri,Bill Staines,So Sang the River
285,Missouri,Missouri,Blossom Dearie,Rhode Island is Famous For You
286,Missouri,Missouri,Drive-By Truckers,What It Means
287,Missouri,Missouri,Terry Allen,Red Leg Boy
288,Missouri,Missouri,Gene Clark,Fair and Tender Ladies
289,Missouri,Missouri,Old Crow Medicine Show,Sweet Amarillo
290,Missouri,Missouri,The Mountain Goats,Psalms
291,Missouri,Missouri,Tee Grizzley,Country
292,Missouri,Missouri,Tee Grizzley,Catch It
293,Missouri,Missouri,Connie Smith,If It Ain't Strong Enough
294,Missouri,Missouri,Johnny Hallyday,Dans la peau de Mike Brown
295,Missouri,Missouri,Golden Earring,Loner
296,Missouri,Missouri,Fantasia,Ugly
297,Missouri,Missouri,The Amazing Rhythm Aces,The Ella B
298,Missouri,Missouri,A$AP Ferg,Talk It
299,Missouri,Missouri,Animaniacs,Wakko's America
300,Missouri,Missouri,Georgie Fame,You Came a Long Way from St. Louis
301,Missouri,Missouri,Unlinked Artist,Tear Me Down
302,Missouri,Missouri,Pato Banton,Go Pato
303,Missouri,Missouri,Angry Samoans,STP Not LSD
304,Missouri,Missouri,Bobby Troup,Route 66
305,Missouri,Missouri,Red House Painters,"Find Me, Ruben Olivares"
306,Missouri,Missouri,Fun Lovin' Criminals,Run Daddy Run
307,Missouri,Missouri,Michelle Shocked,Shaking Hands (Soldier's Joy)
308,Missouri,Missouri,Atmosphere,Suicidegirls
309,Missouri,Missouri,Z-Ro,Another Song
310,Missouri,Missouri,Keith Murray,World Be Free
311,Missouri,Missouri,Mack 10,"Mack 10, Mack 10"
312,Missouri,Missouri,69 Boyz,Woof Woof
313,Missouri,Missouri,Unlinked Artist,"Montage, Part 3: Mother"
314,Missouri,Missouri,Josh Ritter,"Lillian, Egypt"
315,Missouri,Missouri,The Wonder Years,The Devil in My Bloodstream
316,Missouri,Missouri,The War on Drugs,Thinking Of A Place
317,Missouri,Missouri,Stacey Kent,They All Laughed
318,Missouri,Missouri,Darryl Worley,Honkytonk Life
319,Missouri,Missouri,Slightly Stoopid,Ska Diddy
320,Missouri,Missouri,Rhonda Vincent,All American Bluegrass Girl
321,Missouri,Missouri,Rittz,Until We Meet Again
322,Missouri,Missouri,Rittz,All Night
323,Missouri,Missouri,Ohtis,Runnin
324,Missouri,Missouri,Ray McKinley,You Came a Long Way from St. Louis
325,Missouri,Missouri,A$Ap Twelvyy,Hop Out
326,Missouri,Missouri,Silkk the Shocker,We Can Dance
327,Missouri,Missouri,Joanie Sommers,You Came a Long Way from St. Louis
328,Missouri,Missouri,Rell,Don't Realize
329,Missouri,Missouri,Silkk the Shocker,We Can Dance
330,Missouri,Missouri,Mark Kozelek,"Find Me, Ruben Olivares"
331,Missouri,Missouri,Ultramagnetic MC's,"Two Brothers With Checks (San Francisco, Harvey)"
332,Missouri,Missouri,City Spud,Don't Blow It
333,Missouri,Missouri,Vincent Poag,New Orleans
334,Missouri,Missouri,Alexandre Belliard,Cavelier de LaSalle
