,city,state,artist,song
275,Michigan,Michigan,RZA,On That Sht Again
276,Michigan,Michigan,Migos,Pop Shit
277,Michigan,Michigan,Kidz Bop Kids,Bad At Love
278,Michigan,Michigan,Guy Lombardo,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
279,Michigan,Michigan,Lupe Fiasco,All Black Everything
280,Michigan,Michigan,Geto Boys,What?
281,Michigan,Michigan,Robin Thicke,Somebody to Love
282,Michigan,Michigan,Tom Waits,Gun Street Girl
283,Michigan,Michigan,Tom Waits,Gun Street Girl
284,Michigan,Michigan,G-Eazy,Almost Famous
285,Michigan,Michigan,G-Eazy,Almost Famous
286,Michigan,Michigan,"Chance The Rapper, Jeremih",I'm Your Santa
287,Michigan,Michigan,"Chance The Rapper, Jeremih",Down Wit That
288,Michigan,Michigan,Sublime,"April 29, 1992 (Miami)"
289,Michigan,Michigan,Sublime,"April 29, 1992 (Miami)"
290,Michigan,Michigan,Sadat X,Static
291,Michigan,Michigan,Kool Keith,Body Bag
292,Michigan,Michigan,Midnight Oil,Stars of Warburton
293,Michigan,Michigan,Rancid,Harry Bridges
294,Michigan,Michigan,Jason Isbell,The Blue
295,Michigan,Michigan,Colt Ford,What I Call Home
296,Michigan,Michigan,Todd Snider,Digger Dave's Crazy Woman Blues
297,Michigan,Michigan,Kevin Gates,Push It
298,Michigan,Michigan,Rilo Kiley,Paint's Peeling
299,Michigan,Michigan,DMX,We Go Hard
300,Michigan,Michigan,Nanci Griffith,Across America
301,Michigan,Michigan,Franz Ferdinand,Evil and a Heathen
302,Michigan,Michigan,Insane Clown Posse,Bitch I Lied
303,Michigan,Michigan,Franz Ferdinand,Evil and a Heathen
304,Michigan,Michigan,Kid Rock,All Summer Long [Radio Edit]
305,Michigan,Michigan,Kid Rock,All Summer Long
306,Michigan,Michigan,Leighton Meester,Somebody To Love
307,Michigan,Michigan,Mike Posner,In The Arms Of A Stranger (Grey Remix)
308,Michigan,Michigan,Mike Posner,Slow It Down
309,Michigan,Michigan,Mike Posner,Nothing Is Wrong
310,Michigan,Michigan,Major Lazer,Loyal
311,Michigan,Michigan,Dillon Francis,Bad At Love [Dillion Francis Remix]
312,Michigan,Michigan,Raekwon,Forecast
313,Michigan,Michigan,Kool Keith,Yes Yes Y'all
314,Michigan,Michigan,Insane Clown Posse,Take Me Home
315,Michigan,Michigan,Three 6 Mafia,Who Gives A... Where You From
316,Michigan,Michigan,Azealia Banks,Chasing Time
317,Michigan,Michigan,Danny Brown,Side A (Old)
318,Michigan,Michigan,Kevin Gates,Paper Chasers
319,Michigan,Michigan,Azealia Banks,Chasing Time
320,Michigan,Michigan,Mat Kearney,Closer to Love
321,Michigan,Michigan,"Waka Flocka Flame, Loudiene, Krazy Blacx",Paddy Kake
322,Michigan,Michigan,Drive-By Truckers,The Deeper In
323,Michigan,Michigan,Sufjan Stevens,Holland
324,Michigan,Michigan,RuPaul,Supermodel (You Better Work)
325,Michigan,Michigan,RuPaul,Supermodel (You Better Work)
326,Michigan,Michigan,Sufjan Stevens,To Be Alone With You
327,Michigan,Michigan,NOFX,The Decline
328,Michigan,Michigan,Sufjan Stevens,To Be Alone With You
329,Michigan,Michigan,Sufjan Stevens,Saul Bellow
330,Michigan,Michigan,The Devil Wears Prada,Worldwide
331,Michigan,Michigan,Young Dolph,Back To Back
332,Michigan,Michigan,Tee Grizzley,Slime
333,Michigan,Michigan,Orchestral Manoeuvres in the Dark,Precision & Decay
334,Michigan,Michigan,Kevin Gates,Paper Chasers
335,Michigan,Michigan,Dustin Lynch,American Prayer
336,Michigan,Michigan,Jeremih,The Crib
337,Michigan,Michigan,Tory Lanez,Stupid Again
338,Michigan,Michigan,Paul Franklin,Speedway at Nazareth
339,Michigan,Michigan,Chris Barber,Betty And Dupree
340,Michigan,Michigan,Jin,Karaoke Night
341,Michigan,Michigan,Baby Bash,Short Skirts
342,Michigan,Michigan,"Jelly Roll, Twiztid, Jahred, Bukshot, Blaze Ya Dead Homie, Lil Wyte, Ajax, Johnny Richter, Liquid Assassin",Wasted
343,Michigan,Michigan,Joe Bushkin,(There'll Be A) Hot Time in the Town of Berlin (When the Yanks Go ...)
344,Michigan,Michigan,RuPaul,Supermodel (You Better Work)
345,Michigan,Michigan,Twiztid,Blam!!!
346,Michigan,Michigan,"MF Doom, Royce Da 5'9"", Phonte, PRhyme",Highs and Lows
347,Michigan,Michigan,RuPaul,Supermodel (You Better Work)
348,Michigan,Michigan,Animaniacs,Wakko's America
349,Michigan,Michigan,Quarterflash,Take Another Picture
350,Michigan,Michigan,Grant Lee Phillips,Sleepless Lake
351,Michigan,Michigan,Joe Dassin,"La Vie Se Chante, La Vie Se Pleure (Down by the Water)"
352,Michigan,Michigan,Less than Jake,Throw the Brick
353,Michigan,Michigan,Alkaline Trio,Old School Reasons
354,Michigan,Michigan,Alkaline Trio,This Could Be Love
355,Michigan,Michigan,Pato Banton,Go Pato
356,Michigan,Michigan,Van Dyke Parks,Steelband Music
357,Michigan,Michigan,Chris LeDoux,Dirt and Sweat Cowboy
358,Michigan,Michigan,Tha Dogg Pound,Big Pimpin'
359,Michigan,Michigan,The Click,Mr. Flamboyant
360,Michigan,Michigan,Afroman,Crazy Rap
361,Michigan,Michigan,Red House Painters,Michigan
362,Michigan,Michigan,Atmosphere,Jason
363,Michigan,Michigan,Ozark Mountain Daredevils,Arroyo
364,Michigan,Michigan,Tru,There Dey Go
365,Michigan,Michigan,Keith Murray,World Be Free
366,Michigan,Michigan,69 Boyz,Woof Woof
367,Michigan,Michigan,Teairra Marí,Phone Booth
368,Michigan,Michigan,Kardinal Offishall,Bad Like We Bad
369,Michigan,Michigan,Asher Roth,Roll Call
370,Michigan,Michigan,Daniel Lanois,Rocky World
371,Michigan,Michigan,Obie Trice,Wanna Know
372,Michigan,Michigan,The Walkmen,The Witch
373,Michigan,Michigan,The Hold Steady,The Ambassador
374,Michigan,Michigan,Atmosphere,We Ain't Gonna Die Today
375,Michigan,Michigan,Snoop Dogg,Carry On
376,Michigan,Michigan,Young Buck,Work Magic
377,Michigan,Michigan,Young Dro,Rubberband Banks
378,Michigan,Michigan,Josh Gracin,Favorite State of Mind
379,Michigan,Michigan,Clutch,Witchdoctor
380,Michigan,Michigan,Obie Trice,My Time
381,Michigan,Michigan,Young Dro,Rubberband Banks
382,Michigan,Michigan,Obie Trice,Cry Now [Album Version]
383,Michigan,Michigan,Will Hoge,Gilded Walls
384,Michigan,Michigan,Mark Knopfler,Speedway at Nazareth [Live]
385,Michigan,Michigan,Lil' Boosie,Distant Lover
386,Michigan,Michigan,Tee Grizzley,Teetroit
387,Michigan,Michigan,Tee Grizzley,No Talkin
388,Michigan,Michigan,Nao,A Life Like This
389,Michigan,Michigan,MC Shan,Another One to Get Jealous Of
390,Michigan,Michigan,Cormega,Mega's on His Own
391,Michigan,Michigan,Kimberley Locke,It's Alright
392,Michigan,Michigan,G.G. Allin,Shove That Warrant Up Your Ass
393,Michigan,Michigan,Kottonmouth Kings,Pack Your Bowls
394,Michigan,Michigan,"New Boyz, D&D",New Girl
395,Michigan,Michigan,S.P.M.,Put Yo Fist Up
396,Michigan,Michigan,Justin Townes Earle,"Unfortunately, Anna"
397,Michigan,Michigan,K'Jon,Superman
398,Michigan,Michigan,Afroman,Colt 45
399,Michigan,Michigan,Afroman,Crazy Rap (Colt 45 & 2 Zig Zags)
400,Michigan,Michigan,Freddie Gibbs,Satin Black
401,Michigan,Michigan,"D.R.A.M., Pistola",Swang [Remix]
402,Michigan,Michigan,"Xzibit, Obie Trice, Lyriq",Space
403,Michigan,Michigan,RiFF RAFF,BUTTERSCOTCH BABE RUTH
404,Michigan,Michigan,Sulaiman,Checkpoint
405,Michigan,Michigan,Kid Kava,Blu Skies Bad Guy
406,Michigan,Michigan,Movies About Animals,Great Chicago Fire
407,Michigan,Michigan,Pelafina,"Dire, Dire Docks"
408,Michigan,Michigan,Matt Wixson,Fossil Fuels and Friends
409,Michigan,Michigan,A\villain,Mr. Shifty
410,Michigan,Michigan,Philo B,China Shop
411,Michigan,Michigan,Atmo King,Different
412,Michigan,Michigan,J Nice,Spazz
413,Michigan,Michigan,Young Gizzle,"Bring That Feeling Back (feat. Barlo, D Eastwood & a Bandz)"
414,Michigan,Michigan,The Go! Team,Cookie Scene
415,Michigan,Michigan,American Ethnographers,"Athens, I Love Ya (Tonight)"
416,Michigan,Michigan,Kitt F-C,The Deal You Can't Refuse (feat. Ishidoe)
417,Michigan,Michigan,Qixote,Wilfredo (feat. Coldman)
418,Michigan,Michigan,Chase Dough,Hollywood &28th
419,Michigan,Michigan,A\villain,Cypher (feat. Persia Grai & Solar)
420,Michigan,Michigan,Moneybtb,5 on a Bag
421,Michigan,Michigan,Link Pellow,Paranoid (Prod. Link Pellow)
422,Michigan,Michigan,Josiah Davis,My City (feat. Kira Maschari & AJ Garcia)
