,song_state,song_artist,song_name,uris,duration_ms,popularity,date
13270,New York,Looper,My Robot,spotify:track:4D7PMW3cx7CJLD1mceqhM2,216093,10,2006-05-23
13271,New York,Spirit of the West,The Old Sod,spotify:track:4AYdMGcnkfcrXqMoY20IVD,202613,22,1990-02-20
13272,New York,Benzino,We Reppin Y'all,spotify:track:7CK8XZsVZkEgNuHSDIxT8V,202106,3,2001-01-01
13273,New York,Enslaved,Convoys to Nothingness,spotify:track:1R0zYQ3bFvQQZe9kjQR1cS,545680,2,2017-05-19
13274,New York,One Man Army,Victoria,spotify:track:05mi3InH3wi8Hebmf75UXH,141680,29,2019-11-11
13275,New York,MC Lars,Yes I Am an Alien,error,error,error,error
13276,New York,Lemar,Body Talk,spotify:track:12rlO952anwNsdrKNFol7l,202773,13,2003-11-21
13277,New York,The Soviettes,Pass the Flashlight,spotify:track:4UVPDZsNSA0yR3ORQt4LmK,338400,0,2013-07-08
13278,New York,Age of Silence,Auditorium of Modern Movements,spotify:track:3bAkKirNQYGqc6eUPn4ixv,216373,1,2004
13279,New York,The Waifs,Bridal Train [Studio Version],spotify:track:4YSpOyzlm8z2kkcQQnPNwO,261519,17,2005-01-11
13280,New York,The Afters,Love Lead Me On,spotify:track:6h9pxRAaDlUfcQxB1EE8TQ,268293,12,2005-02-08
13281,New York,Fort Minor,Kenji,spotify:track:6H503HrJOogVycvQkq2SuG,231480,48,2005-11-21
13282,New York,MC Lars,21 Concepts,spotify:track:31JMn61ocrZGHMNeaCESkf,169266,11,2006-03-21
13283,New York,Scott Miller,Wild Things,spotify:track:7fm2FH3psYUrwg1dISX17C,162826,6,2006-01-01
13284,New York,Ollabelle,Dream the Fall,spotify:track:0YuqrLhIQWE0CQEKKc3Kff,270706,2,2006-01-01
13285,New York,Dead to Me,Visiting Day,spotify:track:7dNsG3ixofzQIQW9BjWg26,79680,18,2006-07-11
13286,New York,Razorlight,Pop Song 2006,error,error,error,error
13287,New York,Swollen Members,Brothers,spotify:track:0dz42EVaRnN0RH6iweVHfX,231120,13,2009-07-14
13288,New York,Patrice,Victoriously,error,error,error,error
13289,New York,The Distillers,Drain the Blood,spotify:track:3kYWrBoFBQGctF0UwgP8N1,189706,51,2003-10-07
13290,New York,Ryan Shaw,I Do the Jerk,spotify:track:1ieGNszhZRpSA75Qm3oAxA,103600,7,2000-10-10
13291,New York,Brooke Miller,Hold on to It,spotify:track:2cbwMMI1jHJVZ3QzwySlFX,288992,2,2007-10-08
13292,New York,Brooke Miller,What Kind of Move,spotify:track:1ZgA60h9GNuNmtVoiNwAuo,278706,0,2012-12-18
13293,New York,The Wrights,Home Sweet Highway,spotify:track:5ba7sIS4BYQ4dvdafcl9fz,159739,0,2010-07-01
13294,New York,Hazel O'Connor,I Don't Know,spotify:track:6rLVGBoRQecxIEjucWATyT,428386,9,2004
13295,New York,K'NAAN,T.I.A.,spotify:track:4Ns6PSuiim9GeI1PSEW9Lu,218480,19,2009
13296,New York,Proof,Biboa's Theme,spotify:track:78PMvd3xlVdAiSe85YdJpr,191200,18,2005
13297,New York,Chimaira,Try to Survive,spotify:track:2g4I0zRhdTN6KnrlAs9NSz,280066,19,2009-04-20
13298,New York,Eric Woolfson,Train to Wuxi,spotify:track:0MoHYs3Q1tN8rO02LDfuHR,259120,4,2009-04-17
13299,New York,The Waifs,Bridal Train,spotify:track:4YSpOyzlm8z2kkcQQnPNwO,261519,17,2005-01-11
13300,New York,Jay Dee,Pause,spotify:track:3Xpg4gjepjO0jJEVqazOYn,219440,25,2001
13301,New York,Justin Nozuka,How Low,spotify:track:6OLQsSK68YpvEV8nIzN5N1,285840,16,2010-01-01
13302,New York,Masterplan,The Dark Road,spotify:track:4u4QWzXulyBSx2ES4WFpUB,382200,20,2010-05-21
13303,New York,Steven Page,Leave Her Alone,spotify:track:7Ib65Lho3coyeKXillmwqw,225786,6,2010-01-01
13304,New York,Axel Rudi Pell,Snake Eyes,spotify:track:2Ni1f4tm11u3L8HNLZ07dM,629093,5,2002-10-21
13305,New York,Slaine,99 Bottles,spotify:track:4vdrB90b8274n3v0pImA88,194373,30,2011-08-16
13306,New York,Swollen Members,Mr. Impossible,spotify:track:7EkdI8zLKy5cDEqiv2UOpS,152266,11,2011-04-12
13307,New York,Frank Turner,To Absent Friends,spotify:track:1BoL0YeXzz5OCmxAicfeL2,178080,9,2011-11-21
13308,New York,Marissa Nadler,Mr. John Lee Revisited,spotify:track:0yzRu01v30dPEM2OetaNK7,279826,6,2011-06-13
13309,New York,Grieves,Light Speed,spotify:track:1fHXWkcHRXqXNVB6W1m6kg,230706,34,2011-06-21
13310,New York,Cymbals Eat Guitars,Rifle Eyesight (Proper Name),spotify:track:7EmD56xtYdVikgJMpNpmK8,511600,8,2011
13311,New York,Someone Still Loves You Boris Yeltsin,Tin Floor 51,error,error,error,error
13312,New York,Penguin Prison,Golden Train,spotify:track:5mVYx6cOerv5DL68aTZsFn,341418,21,2011-01-01
13313,New York,Kathleen Edwards,Empty Threat,spotify:track:4X614vj1FcTljlORvmII8S,217040,24,2012-01-01
13314,New York,Oberhofer,oOoO,spotify:track:7uX2dnonCsY5eOZ5fqCTZo,221760,34,2012-01-01
13315,New York,Krizz Kaliko,Abu Dhabi,spotify:track:2vATDAftePyHSrY4rP5nmr,206000,32,2012-05-15
13316,New York,Paul Gilbert,On the Way to Hell,spotify:track:2FEBFZpLjaBIBGkEdRKHWS,172893,12,2005
13317,New York,JJ Doom,Dawg Friendly,spotify:track:1h0k5XfGo8X8swhEbC2bns,157993,19,2012-08-20
13318,New York,Kix Brooks,Moonshine Road,spotify:track:0MOsoj5ouxKgc4NT25K9Bq,260200,21,2012-09-11
13319,New York,Jet Life,Sittin Low,spotify:track:3ds7mEoIoEu6lY2odYqqp4,286093,19,2012-11-20
13320,New York,The Bronx,Style Over Everything,spotify:track:0Erpey1D2E443bdrMdDQgm,224840,20,2013-02-05
13321,New York,Charlotte Gainsbourg,Memoir,spotify:track:44cJlwzCHEQVcU7FRYxeVy,177146,23,2011-12-05
13322,New York,Derek Minor,Lost in Minorville,spotify:track:4wyKEdVHHdgl8czIBXToaN,108746,13,2013-09-10
13323,New York,Natalia Kills,Saturday Night [Edited],error,error,error,error
13324,New York,Natalia Kills,Saturday Night [Explicit],error,error,error,error
13325,New York,Mikky Ekko,Place for Us [Bonus Track],error,error,error,error
13326,New York,Foxes,Night Owls Early Birds,spotify:track:1sJRatvs5XJh4vX8TLDa8U,209880,32,2014-05-12
13327,New York,MJG,Intro,spotify:track:765aJFNVtaNoX6sEEVtmpV,213612,47,2019-08-16
13328,New York,Mike Stud,All Good,spotify:track:0eDXKoh9lkGOKeAtpRdG7u,214346,26,2014-07-07
13329,New York,"Cannibal Ox, Double A.B.",Opposite of Desolate,spotify:track:6EHemc4jfHmQcxDLaQSP2Z,212520,13,2015-03-03
13330,New York,Jedi Mind Tricks,In the Coldness of a Dream,spotify:track:0Qbz5J7CtbfQZREOHHGl9N,199248,24,2015-06-02
13331,New York,Troy Ave,Doo Doo,spotify:track:0ZByChRI879QJZ7oWljF8E,179751,37,2015-01-01
13332,New York,Hopsin,Crown Me,spotify:track:6xCZ5hulrqJwPb4CPK4e7G,272680,46,2015-07-24
13333,New York,Hopsin,Fort Collins,spotify:track:3N1INzeEZHbKbcXEz0SvmS,272120,42,2015-07-24
13334,New York,Watsky,Conversations,spotify:track:0jdyrjhFPPToJV0hZn4OmI,219800,36,2016-08-19
13335,New York,Dessa,Congratulations,spotify:track:5za2K5XXuEaFWps6pYdo2y,131000,57,2016-12-02
13336,New York,Syd,No Complaints,spotify:track:6nxJKkbVKTLNpDS8VldRF0,73080,33,2017-02-03
13337,New York,Loyle Carner,Looking Back,spotify:track:0yJYiXx51WML5XvFz4Ihnh,178241,47,2019-04-19
13338,New York,The Cat Empire,Party Started,spotify:track:4wfhh5028DQNmxXxnkE2Bh,226586,29,2005-08-29
13339,New York,Jesse Marchant,"Reminders, Defeats",spotify:track:0T2ukQn8lHK6BwwUAEmtrw,277018,30,2014-09-09
13340,New York,Feeder,Generation Freakshow,spotify:track:3zE4M7oIsAvx8HXCxdAOnH,260481,44,2012
13341,New York,K.B.,Envy,spotify:track:5HIPy9mx76XLKXZRUiduC1,152693,20,2018-04-20
13342,New York,Nathaniel Rateliff,You Worry Me,spotify:track:7ADBL3WZ9Oyj7zgkg7ODT8,214160,63,2018-03-09
13343,New York,Lucy Dacus,Nonbeliever,spotify:track:3iVQK6sZLLwTG0OmnXq6yk,220019,38,2018-03-02
13344,New York,The Love Language,Frames,spotify:track:4D5MjK8C44kZobCI3ptMPW,184533,7,2018-08-03
13345,New York,The Ophelias,Bird,spotify:track:4Q1VlXw0sSx9sVwUOtnCnP,99066,14,2018-07-13
13346,New York,Alphabeat,I'd Rather Die,spotify:track:5LWfaMF9KdeaMa6HZG5Hed,160677,19,2019-11-01
13347,New York,Muzz,All Is Dead to Me,spotify:track:3cyx8kolmuQb27osQyAXHh,215534,39,2020-06-05
13348,New York,Cold Chisel,The Game,spotify:track:3dqPiK2LgQfetVyZuGssZr,248316,12,2011-01-01
13349,New York,Kottonmouth Kings,Pimp Twist,spotify:track:0PO4za7gmUTTvodQAoHTNi,278476,10,2003-03-25
13350,New York,Z-Ro,Sunshine,spotify:track:1BxQHQQOMryVKO01yNPiYC,236040,19,2002-01-22
13351,New York,Lil' Flip,Ballin' Is a Habit,spotify:track:7xtlKFGjXOQXY5PGEvoeMH,244253,3,2005-11-07
13352,New York,Lil' Keke,Sunshine,spotify:track:1BxQHQQOMryVKO01yNPiYC,236040,19,2002-01-22
13353,New York,"Daz Dillinger, Tray Deee",You Ain't Knowin,error,error,error,error
13354,New York,Tony Touch,Suicide Bomb,spotify:track:6mSnb8aURWEiQFhyi3QYnS,69268,0,2013-05-28
13355,New York,KRS-One,It's All a Struggle,spotify:track:7g0eHbiDgQWPKTK2e7BiO8,148360,7,2003-04-22
13356,New York,Unlinked Artist,Woman from Tokyo,error,error,error,error
13357,New York,Lil' Keke,Throw Your Sets Up,spotify:track:4TcjBbWSMAd09buUjLSGvc,226560,1,2005-01-01
13358,New York,Capone-N-Noreaga,Superthug,error,error,error,error
13359,New York,Mr. Big,Woman from Tokyo (Baba O'Riley),spotify:track:2aGyas7TntFl8MYigK7vUi,450440,5,1992-04-25
13360,New York,Don Francisco,Got to Tell Somebody,spotify:track:7CMpj5CFJq2GsyTIXwp5AI,350693,22,1998-01-02
13361,New York,Chamillionaire,Hold Up,spotify:track:7yQBivAnvZlY9OrXD6kxgq,260584,25,2013-02-13
13362,New York,Yung Joc,A Couple Grand,spotify:track:3iWmHapcNIIxF9zz4fMsgW,212026,20,2008-03-25
13363,New York,"Boss, JayTon, Trae, Yung Joc",Couple Grand,spotify:track:0uvX2DIIe0DfmfvG7lsl0e,379573,22,2007-01-23
13364,New York,Big Bang,How Gee,spotify:track:7nzqWMB5LTAvNBg1uYKZ3M,192446,0,2020-07-04
13365,New York,Bobby Troup,(Get Your Kicks On) Route 66,spotify:track:6EJrQPp4mU0PhNsdOW6vRo,139000,13,2002-01-01
13366,New York,Lil' Flip,Texas Takeover,spotify:track:34EDwh8RBCfSVMOx0gfZjY,213546,10,2009
13367,New York,For Today,Ezekiel (The Visionary),spotify:track:5ngF1bL8ot9MMqmiOtoLgS,247133,25,2009-06-09
13368,New York,Cledus T. Judd,Waitin' on Obama,spotify:track:5j8qEi5kJcg6rytSphgpuS,222440,14,2009-06-30
13369,New York,Bun B,Hold Up,spotify:track:4DaJWPnA8IfbiA7YbpSeHD,280333,28,2005-05-17
13370,New York,Curren$y,Scottie Pippen,error,error,error,error
13371,New York,Lil' Keke,Intro Seven 13,spotify:track:00SFglnAE1p8aRXAT6h8mC,194506,1,2010-11-08
13372,New York,Z-Ro,Gonna Get Easier,spotify:track:0hNzzmP7GwR5PUwnEcnlMV,259546,15,2000-10-10
13373,New York,"Kottonmouth Kings, Judge D, Subnoize Souljaz",Nuthin' Left,spotify:track:519XkYfBtW7C4YvNk1qqf6,317230,0,2017-09-07
13374,New York,Seeed,You & I,spotify:track:5yeZsr3q3VGNekpkikGNWu,227000,19,2014-05-19
13375,New York,Drama,4 What,spotify:track:1IrIDLP30VyCQUt2qsS6a6,246792,36,2013-06-25
13376,New York,Spice 1,F.A.M.E.,spotify:track:4iL2i3kck6tRcbSGuXJOe7,269733,54,1995-03-14
13377,New York,Boyzone,The Hour Before Christmas,spotify:track:5qnqTtJnqJ03FQTbz2GsPd,231786,11,2013-11-22
13378,New York,Iamsu,Problems,spotify:track:0HRSsZiisdMuUrWhzb8ewK,208626,42,2012-12-04
13379,New York,Iamsu,Stop Signs,spotify:track:0O2cE6RsXIy0wWzpGxZIAs,227811,18,2017-02-03
13380,New York,JFK,Sucker Free,spotify:track:3nLYhkZsJQERmgotCLU6My,276659,8,2015-07-07
13381,New York,Nico & Vinz,That's How You Know,spotify:track:3icbmPGKTsKAa0IinkizCM,186443,60,2015-07-17
13382,New York,Dirty Heads,Too Cruel,spotify:track:4xqidULJvMqBczIYWRjuGJ,244865,39,2016-07-15
13383,New York,Kyle,Keep It Real,spotify:track:4nFksVP9B1uBG6XNvXwkzF,228650,48,2013-08-05
13384,New York,Roy Woods,Unleashed,spotify:track:1U2aT075szMPmHFJJ4RJw6,164304,39,2015-07-31
13385,New York,The Rodeo,UNCLE SAM,spotify:track:67fMJRKLTiyz9Hj9jvbwDE,189373,26,2015-12-08
13386,New York,Jai Blizz,Heart On Tha Track [Original],error,error,error,error
13387,New York,Kollegah,Terrorbars Infinity,error,error,error,error
13388,New York,Yellow Claw,To The Max,spotify:track:0ZZhzq6fmHO6hX5rx6eEPj,216411,46,2018-06-22
13389,New York,Dopetrackz,Scarface Sequal [Album],error,error,error,error
13390,New York,Dave East,Stove Top,spotify:track:60PIYpTJjvvao60xri54Vi,221866,25,2016-12-02
13391,New York,Jim Jones,Banging,spotify:track:2fuCts6IRv3EmruQ8Wkr7L,177031,31,2018-04-13
13392,New York,Revolution,Young & Beautiful [Tribal Mix],spotify:track:7nuEoZmaDLEZrfRWtfItkp,261480,14,2013-01-01
13393,New York,Kwassa,good life,spotify:track:64d27xkFi31sQgwCDxBY4c,192111,34,2019-08-23
13394,New York,Lenii,See the Light,error,error,error,error
13395,New York,The Americans,Long Way from Home,spotify:track:46nK4k3hQvsLjdCkkiRx3o,167626,2,2017-11-03
13396,New York,Jean Claude Corbel,Belle,spotify:track:6rtj9wFhd5r5ALBstAoxeG,307173,31,2002-01-01
13397,New York,G Herbo,I Like,spotify:track:3dixqholn3UPyI5nSxkJ9G,178501,42,2017-09-22
13398,New York,Save the Lost Boys,Nothing's Real Outside,spotify:track:0vu0WLouColgnW64D5TJZa,196413,0,2016-07-08
13399,New York,Trae Tha Truth,Take Me Back,spotify:track:4h9ACCj2aeEvM4i9UZgHZP,199056,15,2017-07-21
13400,New York,Sam Pomerantz,Start Over,spotify:track:6FrNEJWyjxgFhWHbL9a1Gs,188400,0,2018-01-19
13401,New York,Gloryhammer,The Unicorn Invasion Of Dundee,spotify:track:0CUILjEceyh1O6pw0MbKWK,266106,36,2013-04-09
13402,New York,Twin Shadow,Rust (Interlude),spotify:track:3KeHuKnIs4Rgkudp3gHRjr,94683,26,2018-04-27
13403,New York,"Bun B, Killa Kyleon",Trill Over Everything,spotify:track:5Km1ZK2c4mg0cuBXDIhySC,274133,25,2018-08-31
13404,New York,Bun B,Hoes From Da Hood,spotify:track:0ApMG4365XpMDftxtbsXJQ,216800,24,2018-08-31
13405,New York,Dave East,Nino,spotify:track:3RUCMKq9eKjpyzRJO8dtZo,266253,22,2015-10-02
13406,New York,The RRR Mob,Come la mia gang,spotify:track:2pYBUmvsNMGEa2HY9fVZXU,294288,11,2017-04-14
13407,New York,The Tide,Put The Cuffs On Me,spotify:track:73aVteVqjn4luZ5hPjCYAp,194800,35,2017-10-13
13408,New York,5 After Midnight,Up In Here,spotify:track:1xX9Po48ORssfN8MXeBLj9,201099,44,2017-06-02
13409,New York,Aminé,Blinds,spotify:track:366DLDHAnvMnHP5ECYt4N7,86506,47,2017-07-28
13410,New York,Feder,Breathe,spotify:track:5faMnd4SDjY9kFP4VpSPLi,183626,56,2017-11-24
13411,New York,SOB X RBE,Can't,spotify:track:7dmy5Wp1pJwjKL8yu8mNrf,158386,26,2019-04-17
13412,New York,SAINt JHN,Traci Lords,spotify:track:5kWK7HdkTa5RWSd6Nu2ZSb,187152,50,2018-03-30
13413,New York,Stereophonics,This Life Ain't Easy (But It's the One That We All Got),spotify:track:79R3Ib7G3np00jzzTI8GrB,372466,36,2019-10-25
13414,New York,Jacquees,Come Get It,spotify:track:5rdp4CjBvPfAmiziHPLxVH,264840,45,2019-11-08
13415,New York,OG Keemo,Outro [Geist],spotify:track:6cNIdDLHiyuqAHeFF2FLH0,295021,13,2019-11-21
13416,New York,K.I.D,Elevator,spotify:track:3xzAj4VuhV4r3owvKDNJOo,142946,11,2017-10-20
13417,New York,Aesop Rock,Rogue Wave,spotify:track:6v1nYVKvLphsLMx73QGlxx,195160,38,2020-01-31
13418,New York,Wisemen,Super Bowl Cipher,spotify:track:2wLt9yfhPDyAyc2DYO4Oho,184006,0,2007-01-09
13419,New York,BlocBoy JB,Swervin,spotify:track:75ev0ZfY2eJQNTAQ8tPPMc,133109,51,2020-03-26
13420,New York,Tela,Bring Em Out,spotify:track:2ZTcULczkiNZyyoEuUodrO,275960,15,1998-11-16
13421,New York,Gangsta Boo,Life in the Metro,spotify:track:5wTj5simIPvKsYLGRIATIl,229266,10,1998-09-29
13422,New York,Golden Smog,Keys,spotify:track:38ZHf0AM99foV0dv0XmA8l,208266,12,1998
13423,New York,Hot Water Music,Just Don't Say You Lost It,spotify:track:4enlnsbBBBCqVjf5Q38DrQ,190853,17,1997-10-28
13424,New York,Defari,405 Friday's,error,error,error,error
13425,New York,Defari,People's Choice,error,error,error,error
13426,New York,Twinz,Hollywood,spotify:track:2dKU9Xa8u0s8DMi3YmrdL2,211733,20,1995-01-01
13427,New York,Mojo Gurus,Magic Carpet Ride,spotify:track:0LG51mcs1DfVxrXG0kCcpP,338000,0,2008-06-17
13428,New York,Wu-Syndicate,Metropolis,spotify:track:4QAqSTxUFD7ByJlLommJrL,229213,8,1999-04-20
13429,New York,Ganksta N-I-P,Crime Wave,spotify:track:1vZAOnBK5TzOU1uifuodFC,310533,2,1996-02-20
13430,New York,Oxymoron,Concrete Jungle,spotify:track:1KR8dJdXjOsynfiLhQsAjZ,222626,9,1997
13431,New York,The Bacon Brothers,City of Fear,spotify:track:3IbMXXnFnmxu6Rny38j8pS,201022,17,2019-01-25
13432,New York,Mac,Cops and Robbers,spotify:track:18S9VwvXfkkCt8ntbFZywD,264120,10,2013-08-19
13433,New York,Bombshell Rocks,The Will the Message,spotify:track:3eqjO58gJAuJrLZPjWpLhC,157240,19,1999
13434,New York,Archive,Londinium,spotify:track:5cl6aHzcFMep2kgEaqSrt7,319866,26,2019-05-10
13435,New York,Longwave,Brighter Than Time,error,error,error,error
13436,New York,Longwave,Ending,error,error,error,error
13437,New York,Bernie Worrell,Woman from Tokyo,spotify:track:5EcMQUaCxx0q5nLYDz0ib7,369640,4,1996
13438,New York,Steve Hogarth,Better Dreams,spotify:track:70Xe2XVdZjWjJzTbfuepa6,487253,5,2019-01-01
13439,New York,Teen Idols,West End Road,spotify:track:1I9TMaQLQNzdsatBkWHy30,141013,8,2000
13440,New York,Dallas Wayne,Big Thinkin',spotify:track:63gBvRbqeSotDtUBLc7QsL,181680,0,2001-06-12
13441,New York,Planet Asia,It's On,spotify:track:1gAjMlWjEfeiCkZoutdTga,318000,9,2001-02-20
13442,New York,King Sun,Bang Bang,spotify:track:6179LG4r63rYOXhzAunsVE,193720,3,2008-03-03
13443,New York,Tree,Get in the Way,spotify:track:3yKRznq81ZbXvzLr9lRJxH,226040,0,2001
13444,New York,Stunt Nuts,Message [Skitz Club Rmx],error,error,error,error
13445,New York,Burning Airlines,A Song With No Words,spotify:track:1jKr2VctUJpAfHHd6KvMqi,236280,10,2001-01-01
13446,New York,Yukio Yung,Mr. Blue Sky,error,error,error,error
13447,New York,DL,Josephine,error,error,error,error
13448,New York,Atom and His Package,Wonderman (Hammer Smashed Ball),spotify:track:7xovJcWEQLxa58WcbkeX6v,144253,4,2002-06-18
13449,New York,Graham Coxon,Thank God for the Rain,error,error,error,error
13450,New York,Centro-Matic,Patiently Standing,spotify:track:6olhFikLG7J8aKWtzUkcd6,217546,1,2001
13451,New York,8Ball,Slab Rider,spotify:track:5ijyuoLQGotIxVYyBi9TRQ,340440,11,2005-10-25
13452,New York,Trik Turner,Let It Rip,spotify:track:4ZgRHOtS6fIkm0Z7FQNpxK,220400,6,2002
13453,New York,Motorbaby,Fly Away,spotify:track:2oTLvCAi9pa2A7cdnjTxlu,219600,0,2010-11-15
13454,New York,RL,Ghetto,spotify:track:2oTLvCAi9pa2A7cdnjTxlu,219600,0,2010-11-15
13455,New York,Ray Ray,Beast,spotify:track:7cYQSfAL1zkPkpEaE7FsQu,191866,43,2011-01-18
13456,New York,The Dayton Family,Welcome to Flint,spotify:track:3nz0uhxFUZr7rAjPNbqh8G,227666,17,2002-05-21
13457,New York,Halo Friendlies,Disappear,spotify:track:6F29x2BftTHl30DN5Q7mF8,198066,3,2002-01-01
13458,New York,The Bouncing Souls,Smash It to Pieces,error,error,error,error
13459,New York,Spock's Beard,Devil's Got My Throat,error,error,error,error
13460,New York,Sunz of Man,The Trinity,spotify:track:7tOKx2TAqYWRyEpiVsU1Wa,249960,0,2003-09-03
13461,New York,Communiqué,Evening in the City,spotify:track:7AnUgwW3lUtVFdXoNYMoQ2,217760,1,2012-08-24
13462,New York,Russell Crowe,Charlie's Song,spotify:track:2fA6pRMZk5lTQ4k2UeK95P,286826,0,2016-04-30
13463,New York,Susan Werner,Still Believe,spotify:track:1cdP9IAlDx04dZihfvVTBh,319293,4,1995
13464,New York,Erin McKeown,Vera,spotify:track:7gVvjlVEQpq9RWeSHNphc9,305320,2,2003-06-10
13465,New York,Goatwhore,Sky Inferno,spotify:track:5b6bpuFSZ9ZK0PZgRmT2B2,221573,5,2003
13466,New York,Esham,Dem Boyz,spotify:track:1NnTfFv8XIQDErCEV5WCyz,217800,7,2003-11-18
13467,New York,Michael Monroe,Man With No Eyes,spotify:track:3CNCx3kHIITSfiGHZ8NE2k,237506,19,1989
13468,New York,Seachange,AvsCo10,spotify:track:5s4eEmbQW67cnHIkttfCpf,165293,0,2007-10-29
13469,New York,VHS or Beta,Night on Fire,spotify:track:0er8WROBNuNonxt6YvsVp3,241933,31,2004-01-01
13470,New York,Action,Warzone,spotify:track:5lpItRmYzxYs9t4tuEpJyU,259441,7,2019-04-29
13471,New York,Blue Merle,Made to Run,spotify:track:69OwYucmPjxRQc7xP6WLlk,287160,8,2005-01-01
13472,New York,Gary Private,Don't Go Walking in the Dark,spotify:track:6JVhpGREtgiSpMu34VIlcL,246053,0,2020-04-03
13473,New York,Big L,All Black,spotify:track:6f2xulX5HzsHMMh9BWUS7g,260800,45,1995-03-28
13474,New York,Big L,Lifestylez Ov da Poor and Dangerous,spotify:track:6JI5wNWYdBw68GZjOMmgK5,217626,62,1995-03-28
13475,New York,Nuclear Assault,After the Holocaust,spotify:track:4zAxoaT3ZzyxoK2epxaZ9e,221493,22,1986
13476,New York,Bolt Thrower,Lost Souls Domain,spotify:track:4rEEjq4bn3iHgvM5BoliCy,253373,22,1989
13477,New York,Fatima Mansions,Popemobile to Paraguay,error,error,error,error
13478,New York,Boom Shaka,Tell Me,spotify:track:1RYibLoUBdckot7lYPxu96,208400,51,2019-01-18
13479,New York,Celly Cel,Killa Kali,spotify:track:37iePIOyV0yEzSJlU31heN,301441,20,1995
13480,New York,Magellan,Jacko,spotify:track:75XntV4t0NXKf0KZtuFgD9,263306,2,1997
13481,New York,Nicky,Christmas Gift Rap,error,error,error,error
13482,New York,Mr. President,I'll Follow the Sun,spotify:track:3Rt4xFEOOC5TKSkYId3Qt7,205026,34,1995-03-23
13483,New York,Shelter,Whole Wide World,spotify:track:5C7KVSdfRYwbTJjn62oJBV,185226,3,2008-01-01
13484,New York,The Broadways,25 Degrees North,spotify:track:48huXydRbRFVAt0YZ9zaSx,121733,9,1998-01-23
13485,New York,McGruff,What Part of the Game,spotify:track:62XbVBz3h6mVCJWGPDyFYd,293000,3,1998-01-01
13486,New York,Stan Ridgway,New Blue Mercedes,spotify:track:4TzZnWMp3Ee5hoz5sPYPKM,213266,0,2008-01-01
13487,New York,U.S. Bombs,Outta Touch,spotify:track:5tq3LfJwf6UdragaAiuPmH,129000,9,1997-09-23
13488,New York,Vendetta Red,Gloria,spotify:track:0bFdUx6hxWpHDPCS7Rt86m,229986,8,2005-09-26
13489,New York,Nashville Pussy,Atlanta's Still Burning,error,error,error,error
13490,New York,Valencia,The Closest I Am to Living Life on the Edge,spotify:track:1FuR4f6FcWLtEOtaraIqGb,208973,17,2005-10-25
13491,New York,Elefant,Don't Wait,spotify:track:3JNwRSdEs1U1krU5ptr2nh,265440,8,2006-01-01
13492,New York,Brett Dennen,There Is So Much More,spotify:track:5hYuuICSsFVja4lxBQC8E8,307065,33,2006-09-19
13493,New York,Brett Dennen,I Asked When,spotify:track:7rSYj88vOKqoGjmNSW8cMQ,378040,19,2006-09-19
13494,New York,Joe Strummer,Dizzy's Goatee,spotify:track:1xGmpReAf840kWkMKA51X7,203306,10,1989
13495,New York,Tommie Sunshine,Night on Fire [Tommie Sunshine's Brooklyn Fire Retouch],spotify:track:2QGAC6N0nTGuxSXWhw5ryk,424533,0,2004-01-01
13496,New York,Lone Star,John Doe on a John Deere,spotify:track:07g7eTfNHQuaq2H09AEPqE,202560,19,1997
13497,New York,1000 Clowns,Kitty Kat Max,spotify:track:02LMdGzvdR4fiM4CtlU5Qy,255160,9,1999-07-05
13498,New York,Poni Hoax,All Things Burn,spotify:track:3q0ebBioKcOYsuUzuVrmS8,319746,8,2010-03-08
