,Unnamed: 0,Unnamed: 0.1,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
872,872,872,Rock Springs,Wyoming,Gravediggaz,Unexplained,spotify:track:7LVvZLkcLy50PIwCxFnCVF,21,1997-10-14,0.757,0.585,1.0,-4.861000000000001,1.0,0.33,0.0209,0.0,0.40399999999999997,0.305,154.003,audio_features,7LVvZLkcLy50PIwCxFnCVF,spotify:track:7LVvZLkcLy50PIwCxFnCVF,https://api.spotify.com/v1/tracks/7LVvZLkcLy50PIwCxFnCVF,https://api.spotify.com/v1/audio-analysis/7LVvZLkcLy50PIwCxFnCVF,178827.0,4.0,,0.757,0.585,1.0,-4.861,1.0,0.33,0.0209,0.0,0.404,0.305,154.003,audio_features,7LVvZLkcLy50PIwCxFnCVF,spotify:track:7LVvZLkcLy50PIwCxFnCVF,https://api.spotify.com/v1/tracks/7LVvZLkcLy50PIwCxFnCVF,https://api.spotify.com/v1/audio-analysis/7LVvZLkcLy50PIwCxFnCVF,178827.0,4.0,
873,873,873,Rock Springs,Wyoming,Pete Rock,Tha Game,spotify:track:3wxWjt3eTnzGKeX4sqaWmd,34,1998-06-17,0.605,0.9570000000000001,9.0,-4.371,1.0,0.505,0.0937,1.47e-05,0.5489999999999999,0.314,88.235,audio_features,3wxWjt3eTnzGKeX4sqaWmd,spotify:track:3wxWjt3eTnzGKeX4sqaWmd,https://api.spotify.com/v1/tracks/3wxWjt3eTnzGKeX4sqaWmd,https://api.spotify.com/v1/audio-analysis/3wxWjt3eTnzGKeX4sqaWmd,299120.0,4.0,,0.605,0.957,9.0,-4.371,1.0,0.505,0.0937,1.47e-05,0.549,0.314,88.235,audio_features,3wxWjt3eTnzGKeX4sqaWmd,spotify:track:3wxWjt3eTnzGKeX4sqaWmd,https://api.spotify.com/v1/tracks/3wxWjt3eTnzGKeX4sqaWmd,https://api.spotify.com/v1/audio-analysis/3wxWjt3eTnzGKeX4sqaWmd,299120.0,4.0,
874,874,874,Rock Springs,Wyoming,Bing Crosby,There's Nothing That I Haven't Sung About,spotify:track:3ePIBU6dBRnLNF3ZCPIQOl,3,2010-01-01,0.555,0.40700000000000003,10.0,-9.664,1.0,0.0969,0.263,0.0,0.0579,0.809,84.29799999999999,audio_features,3ePIBU6dBRnLNF3ZCPIQOl,spotify:track:3ePIBU6dBRnLNF3ZCPIQOl,https://api.spotify.com/v1/tracks/3ePIBU6dBRnLNF3ZCPIQOl,https://api.spotify.com/v1/audio-analysis/3ePIBU6dBRnLNF3ZCPIQOl,216720.0,4.0,,0.555,0.407,10.0,-9.664,1.0,0.0969,0.263,0.0,0.0579,0.809,84.298,audio_features,3ePIBU6dBRnLNF3ZCPIQOl,spotify:track:3ePIBU6dBRnLNF3ZCPIQOl,https://api.spotify.com/v1/tracks/3ePIBU6dBRnLNF3ZCPIQOl,https://api.spotify.com/v1/audio-analysis/3ePIBU6dBRnLNF3ZCPIQOl,216720.0,4.0,
875,875,875,Rock Springs,Wyoming,Okkervil River,The Valley,spotify:track:3mXejphEojtnbEXnnvsLkA,25,2011-05-10,0.632,0.807,9.0,-6.211,1.0,0.0517,0.0421,0.0,0.47200000000000003,0.22,110.104,audio_features,3mXejphEojtnbEXnnvsLkA,spotify:track:3mXejphEojtnbEXnnvsLkA,https://api.spotify.com/v1/tracks/3mXejphEojtnbEXnnvsLkA,https://api.spotify.com/v1/audio-analysis/3mXejphEojtnbEXnnvsLkA,230427.0,4.0,,0.632,0.807,9.0,-6.211,1.0,0.0517,0.0421,0.0,0.472,0.22,110.104,audio_features,3mXejphEojtnbEXnnvsLkA,spotify:track:3mXejphEojtnbEXnnvsLkA,https://api.spotify.com/v1/tracks/3mXejphEojtnbEXnnvsLkA,https://api.spotify.com/v1/audio-analysis/3mXejphEojtnbEXnnvsLkA,230427.0,4.0,
876,876,876,Rock Springs,Wyoming,Phish,Introduction,spotify:track:0vOWclkpcYYAziBlPladS4,0,2010-01-01,0.0,0.971,7.0,-14.189,1.0,0.0,0.789,0.00019099999999999998,0.8909999999999999,0.0,0.0,audio_features,0vOWclkpcYYAziBlPladS4,spotify:track:0vOWclkpcYYAziBlPladS4,https://api.spotify.com/v1/tracks/0vOWclkpcYYAziBlPladS4,https://api.spotify.com/v1/audio-analysis/0vOWclkpcYYAziBlPladS4,14707.0,0.0,,0.0,0.971,7.0,-14.189,1.0,0.0,0.789,0.000191,0.891,0.0,0.0,audio_features,0vOWclkpcYYAziBlPladS4,spotify:track:0vOWclkpcYYAziBlPladS4,https://api.spotify.com/v1/tracks/0vOWclkpcYYAziBlPladS4,https://api.spotify.com/v1/audio-analysis/0vOWclkpcYYAziBlPladS4,14707.0,0.0,
877,877,877,Rock Springs,Wyoming,Janet Jackson,Introduction,spotify:track:6fYlir1cpDTdEMKcG9x2GV,12,1986,0.0923,0.0917,0.0,-20.515,0.0,0.0393,0.9570000000000001,0.835,0.0647,0.0391,87.729,audio_features,6fYlir1cpDTdEMKcG9x2GV,spotify:track:6fYlir1cpDTdEMKcG9x2GV,https://api.spotify.com/v1/tracks/6fYlir1cpDTdEMKcG9x2GV,https://api.spotify.com/v1/audio-analysis/6fYlir1cpDTdEMKcG9x2GV,208960.0,5.0,,0.0923,0.0917,0.0,-20.515,0.0,0.0393,0.957,0.835,0.0647,0.0391,87.729,audio_features,6fYlir1cpDTdEMKcG9x2GV,spotify:track:6fYlir1cpDTdEMKcG9x2GV,https://api.spotify.com/v1/tracks/6fYlir1cpDTdEMKcG9x2GV,https://api.spotify.com/v1/audio-analysis/6fYlir1cpDTdEMKcG9x2GV,208960.0,5.0,
878,878,878,Rock Springs,Wyoming,Too $hort,"19,999",spotify:track:00ewfFrmQGMSSZpOhMeXv3,23,2014-07-24,0.77,0.789,2.0,-3.4160000000000004,1.0,0.0709,0.0241,0.0,0.359,0.898,100.059,audio_features,00ewfFrmQGMSSZpOhMeXv3,spotify:track:00ewfFrmQGMSSZpOhMeXv3,https://api.spotify.com/v1/tracks/00ewfFrmQGMSSZpOhMeXv3,https://api.spotify.com/v1/audio-analysis/00ewfFrmQGMSSZpOhMeXv3,197383.0,4.0,,0.77,0.789,2.0,-3.416,1.0,0.0709,0.0241,0.0,0.359,0.898,100.059,audio_features,00ewfFrmQGMSSZpOhMeXv3,spotify:track:00ewfFrmQGMSSZpOhMeXv3,https://api.spotify.com/v1/tracks/00ewfFrmQGMSSZpOhMeXv3,https://api.spotify.com/v1/audio-analysis/00ewfFrmQGMSSZpOhMeXv3,197383.0,4.0,
879,879,879,Rock Springs,Wyoming,Joni Mitchell,Sisotowbell Lane,spotify:track:7hIlyd77ArhdaHcKA5SNGw,28,1968-03-01,0.564,0.113,2.0,-21.253,1.0,0.0294,0.9620000000000001,0.0022600000000000003,0.121,0.39899999999999997,104.09,audio_features,7hIlyd77ArhdaHcKA5SNGw,spotify:track:7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/tracks/7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/audio-analysis/7hIlyd77ArhdaHcKA5SNGw,244933.0,4.0,,0.564,0.113,2.0,-21.253,1.0,0.0294,0.962,0.00226,0.121,0.399,104.09,audio_features,7hIlyd77ArhdaHcKA5SNGw,spotify:track:7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/tracks/7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/audio-analysis/7hIlyd77ArhdaHcKA5SNGw,244933.0,4.0,
880,880,880,Rock Springs,Wyoming,Hellusin8,Ride Wit Me,spotify:track:3IT1HcppfjoKPoFaMpeFAf,0,2017-12-18,0.743,0.547,11.0,-6.223,0.0,0.292,0.195,0.0,0.158,0.508,173.838,audio_features,3IT1HcppfjoKPoFaMpeFAf,spotify:track:3IT1HcppfjoKPoFaMpeFAf,https://api.spotify.com/v1/tracks/3IT1HcppfjoKPoFaMpeFAf,https://api.spotify.com/v1/audio-analysis/3IT1HcppfjoKPoFaMpeFAf,255295.0,4.0,,0.743,0.547,11.0,-6.223,0.0,0.292,0.195,0.0,0.158,0.508,173.838,audio_features,3IT1HcppfjoKPoFaMpeFAf,spotify:track:3IT1HcppfjoKPoFaMpeFAf,https://api.spotify.com/v1/tracks/3IT1HcppfjoKPoFaMpeFAf,https://api.spotify.com/v1/audio-analysis/3IT1HcppfjoKPoFaMpeFAf,255295.0,4.0,
881,881,881,Rock Springs,Wyoming,Nate Fox,Pusha Man,spotify:track:4ygQUye7obtqhSltSxp18H,56,2013-04-30,0.768,0.569,0.0,-8.791,1.0,0.243,0.469,0.0,0.6779999999999999,0.883,124.104,audio_features,4ygQUye7obtqhSltSxp18H,spotify:track:4ygQUye7obtqhSltSxp18H,https://api.spotify.com/v1/tracks/4ygQUye7obtqhSltSxp18H,https://api.spotify.com/v1/audio-analysis/4ygQUye7obtqhSltSxp18H,139406.0,4.0,,0.768,0.569,0.0,-8.791,1.0,0.243,0.469,0.0,0.678,0.883,124.104,audio_features,4ygQUye7obtqhSltSxp18H,spotify:track:4ygQUye7obtqhSltSxp18H,https://api.spotify.com/v1/tracks/4ygQUye7obtqhSltSxp18H,https://api.spotify.com/v1/audio-analysis/4ygQUye7obtqhSltSxp18H,139406.0,4.0,
882,882,882,Rock Springs,Wyoming,Red Hot Chili Peppers,Introduction,spotify:track:3gfr22O7Ia3Nx7Tcp2WgS8,34,2019-04-12,0.449,0.797,11.0,-6.209,0.0,0.0591,0.138,0.000908,0.225,0.12,140.048,audio_features,3gfr22O7Ia3Nx7Tcp2WgS8,spotify:track:3gfr22O7Ia3Nx7Tcp2WgS8,https://api.spotify.com/v1/tracks/3gfr22O7Ia3Nx7Tcp2WgS8,https://api.spotify.com/v1/audio-analysis/3gfr22O7Ia3Nx7Tcp2WgS8,148653.0,4.0,,0.449,0.797,11.0,-6.209,0.0,0.0591,0.138,0.000908,0.225,0.12,140.048,audio_features,3gfr22O7Ia3Nx7Tcp2WgS8,spotify:track:3gfr22O7Ia3Nx7Tcp2WgS8,https://api.spotify.com/v1/tracks/3gfr22O7Ia3Nx7Tcp2WgS8,https://api.spotify.com/v1/audio-analysis/3gfr22O7Ia3Nx7Tcp2WgS8,148653.0,4.0,
883,883,883,Rock Springs,Wyoming,Pink Floyd,Introduction,spotify:track:4pOyyG8N9TUFrHgU5OcQnD,2,2020-06-12,0.462,0.528,1.0,-10.389000000000001,0.0,0.0649,0.504,0.00394,0.10400000000000001,0.259,146.11700000000002,audio_features,4pOyyG8N9TUFrHgU5OcQnD,spotify:track:4pOyyG8N9TUFrHgU5OcQnD,https://api.spotify.com/v1/tracks/4pOyyG8N9TUFrHgU5OcQnD,https://api.spotify.com/v1/audio-analysis/4pOyyG8N9TUFrHgU5OcQnD,210971.0,4.0,,0.462,0.528,1.0,-10.389,0.0,0.0649,0.504,0.00394,0.104,0.259,146.117,audio_features,4pOyyG8N9TUFrHgU5OcQnD,spotify:track:4pOyyG8N9TUFrHgU5OcQnD,https://api.spotify.com/v1/tracks/4pOyyG8N9TUFrHgU5OcQnD,https://api.spotify.com/v1/audio-analysis/4pOyyG8N9TUFrHgU5OcQnD,210971.0,4.0,
884,884,884,Rock Springs,Wyoming,Biz Markie,Ei Ya,spotify:track:3nXQLan9kkH3DQID7UYar3,12,2018-05-18,0.5529999999999999,0.7020000000000001,10.0,-10.794,0.0,0.355,0.298,0.0,0.305,0.83,84.538,audio_features,3nXQLan9kkH3DQID7UYar3,spotify:track:3nXQLan9kkH3DQID7UYar3,https://api.spotify.com/v1/tracks/3nXQLan9kkH3DQID7UYar3,https://api.spotify.com/v1/audio-analysis/3nXQLan9kkH3DQID7UYar3,188059.0,4.0,,0.553,0.702,10.0,-10.794,0.0,0.355,0.298,0.0,0.305,0.83,84.538,audio_features,3nXQLan9kkH3DQID7UYar3,spotify:track:3nXQLan9kkH3DQID7UYar3,https://api.spotify.com/v1/tracks/3nXQLan9kkH3DQID7UYar3,https://api.spotify.com/v1/audio-analysis/3nXQLan9kkH3DQID7UYar3,188059.0,4.0,
885,885,885,Rock Springs,Wyoming,Eve,"Ryde or Die, B****",spotify:track:28TaYSTqNY96c2oyUyAwwg,46,2000-01-01,0.763,0.88,4.0,-4.7410000000000005,0.0,0.348,0.066,0.0,0.0549,0.779,95.005,audio_features,28TaYSTqNY96c2oyUyAwwg,spotify:track:28TaYSTqNY96c2oyUyAwwg,https://api.spotify.com/v1/tracks/28TaYSTqNY96c2oyUyAwwg,https://api.spotify.com/v1/audio-analysis/28TaYSTqNY96c2oyUyAwwg,289907.0,4.0,,0.763,0.88,4.0,-4.741,0.0,0.348,0.066,0.0,0.0549,0.779,95.005,audio_features,28TaYSTqNY96c2oyUyAwwg,spotify:track:28TaYSTqNY96c2oyUyAwwg,https://api.spotify.com/v1/tracks/28TaYSTqNY96c2oyUyAwwg,https://api.spotify.com/v1/audio-analysis/28TaYSTqNY96c2oyUyAwwg,289907.0,4.0,
886,886,886,Rock Springs,Wyoming,E-40,White Gurl,spotify:track:7oZC9ZUlrT1bwU4TQcjKoY,33,2006-03-14,0.925,0.72,1.0,-4.226,1.0,0.3,0.0187,0.0,0.451,0.581,96.98700000000001,audio_features,7oZC9ZUlrT1bwU4TQcjKoY,spotify:track:7oZC9ZUlrT1bwU4TQcjKoY,https://api.spotify.com/v1/tracks/7oZC9ZUlrT1bwU4TQcjKoY,https://api.spotify.com/v1/audio-analysis/7oZC9ZUlrT1bwU4TQcjKoY,263413.0,4.0,,0.925,0.72,1.0,-4.226,1.0,0.3,0.0187,0.0,0.451,0.581,96.987,audio_features,7oZC9ZUlrT1bwU4TQcjKoY,spotify:track:7oZC9ZUlrT1bwU4TQcjKoY,https://api.spotify.com/v1/tracks/7oZC9ZUlrT1bwU4TQcjKoY,https://api.spotify.com/v1/audio-analysis/7oZC9ZUlrT1bwU4TQcjKoY,263413.0,4.0,
887,887,887,Rock Springs,Wyoming,Peter Doherty,Who's Been Having You Over,spotify:track:3Tx8VFBw3vnnMAQUBpuKrE,31,2019-04-26,0.322,0.705,7.0,-6.341,0.0,0.0381,0.00503,0.0,0.22699999999999998,0.306,124.87799999999999,audio_features,3Tx8VFBw3vnnMAQUBpuKrE,spotify:track:3Tx8VFBw3vnnMAQUBpuKrE,https://api.spotify.com/v1/tracks/3Tx8VFBw3vnnMAQUBpuKrE,https://api.spotify.com/v1/audio-analysis/3Tx8VFBw3vnnMAQUBpuKrE,263040.0,4.0,,0.322,0.705,7.0,-6.341,0.0,0.0381,0.00503,0.0,0.227,0.306,124.878,audio_features,3Tx8VFBw3vnnMAQUBpuKrE,spotify:track:3Tx8VFBw3vnnMAQUBpuKrE,https://api.spotify.com/v1/tracks/3Tx8VFBw3vnnMAQUBpuKrE,https://api.spotify.com/v1/audio-analysis/3Tx8VFBw3vnnMAQUBpuKrE,263040.0,4.0,
888,888,888,Rock Springs,Wyoming,Kanye West,Introduction,spotify:track:4KLzEMKgfXMLuCttf5iDFZ,14,1994-01-01,0.405,0.575,2.0,-15.642000000000001,1.0,0.16399999999999998,0.0013,0.182,0.807,0.5710000000000001,121.46600000000001,audio_features,4KLzEMKgfXMLuCttf5iDFZ,spotify:track:4KLzEMKgfXMLuCttf5iDFZ,https://api.spotify.com/v1/tracks/4KLzEMKgfXMLuCttf5iDFZ,https://api.spotify.com/v1/audio-analysis/4KLzEMKgfXMLuCttf5iDFZ,375333.0,4.0,,0.405,0.575,2.0,-15.642,1.0,0.164,0.0013,0.182,0.807,0.571,121.466,audio_features,4KLzEMKgfXMLuCttf5iDFZ,spotify:track:4KLzEMKgfXMLuCttf5iDFZ,https://api.spotify.com/v1/tracks/4KLzEMKgfXMLuCttf5iDFZ,https://api.spotify.com/v1/audio-analysis/4KLzEMKgfXMLuCttf5iDFZ,375333.0,4.0,
889,889,889,Rock Springs,Wyoming,Beyoncé,Introduction,error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,890,890,Rock Springs,Wyoming,Lecrae,I Can't Lose,spotify:track:6qPmaTUG1Qj0eWgnxYWy8G,41,2018-06-22,0.7559999999999999,0.512,1.0,-8.831,0.0,0.18600000000000003,0.0766,0.0,0.122,0.8170000000000001,78.456,audio_features,6qPmaTUG1Qj0eWgnxYWy8G,spotify:track:6qPmaTUG1Qj0eWgnxYWy8G,https://api.spotify.com/v1/tracks/6qPmaTUG1Qj0eWgnxYWy8G,https://api.spotify.com/v1/audio-analysis/6qPmaTUG1Qj0eWgnxYWy8G,186070.0,4.0,,0.756,0.512,1.0,-8.831,0.0,0.186,0.0766,0.0,0.122,0.817,78.456,audio_features,6qPmaTUG1Qj0eWgnxYWy8G,spotify:track:6qPmaTUG1Qj0eWgnxYWy8G,https://api.spotify.com/v1/tracks/6qPmaTUG1Qj0eWgnxYWy8G,https://api.spotify.com/v1/audio-analysis/6qPmaTUG1Qj0eWgnxYWy8G,186070.0,4.0,
891,891,891,Rock Springs,Wyoming,Future,Chanel Junkie,spotify:track:6Htn0z1Qmw3l7HBzGACRxv,37,2018-11-02,0.8420000000000001,0.6759999999999999,11.0,-4.368,0.0,0.22399999999999998,0.0508,0.0,0.0732,0.46399999999999997,140.047,audio_features,6Htn0z1Qmw3l7HBzGACRxv,spotify:track:6Htn0z1Qmw3l7HBzGACRxv,https://api.spotify.com/v1/tracks/6Htn0z1Qmw3l7HBzGACRxv,https://api.spotify.com/v1/audio-analysis/6Htn0z1Qmw3l7HBzGACRxv,193732.0,4.0,,0.842,0.676,11.0,-4.368,0.0,0.224,0.0508,0.0,0.0732,0.464,140.047,audio_features,6Htn0z1Qmw3l7HBzGACRxv,spotify:track:6Htn0z1Qmw3l7HBzGACRxv,https://api.spotify.com/v1/tracks/6Htn0z1Qmw3l7HBzGACRxv,https://api.spotify.com/v1/audio-analysis/6Htn0z1Qmw3l7HBzGACRxv,193732.0,4.0,
892,892,892,Rock Springs,Wyoming,柯智棠,You Are,spotify:track:3IKXSziLmKJ1HGENrh5G1y,46,2018-08-02,0.315,0.16399999999999998,3.0,-14.831,1.0,0.0419,0.867,0.0,0.125,0.126,70.67399999999999,audio_features,3IKXSziLmKJ1HGENrh5G1y,spotify:track:3IKXSziLmKJ1HGENrh5G1y,https://api.spotify.com/v1/tracks/3IKXSziLmKJ1HGENrh5G1y,https://api.spotify.com/v1/audio-analysis/3IKXSziLmKJ1HGENrh5G1y,270594.0,4.0,,0.315,0.164,3.0,-14.831,1.0,0.0419,0.867,0.0,0.125,0.126,70.674,audio_features,3IKXSziLmKJ1HGENrh5G1y,spotify:track:3IKXSziLmKJ1HGENrh5G1y,https://api.spotify.com/v1/tracks/3IKXSziLmKJ1HGENrh5G1y,https://api.spotify.com/v1/audio-analysis/3IKXSziLmKJ1HGENrh5G1y,270594.0,4.0,
893,893,893,Rock Springs,Wyoming,The Roots,Common Dust,spotify:track:4FcQfnajKXTQf9jMackQzd,28,2015-03-17,0.5579999999999999,0.589,7.0,-3.739,0.0,0.0319,0.0473,0.586,0.138,0.34299999999999997,128.014,audio_features,4FcQfnajKXTQf9jMackQzd,spotify:track:4FcQfnajKXTQf9jMackQzd,https://api.spotify.com/v1/tracks/4FcQfnajKXTQf9jMackQzd,https://api.spotify.com/v1/audio-analysis/4FcQfnajKXTQf9jMackQzd,150333.0,4.0,,0.558,0.589,7.0,-3.739,0.0,0.0319,0.0473,0.586,0.138,0.343,128.014,audio_features,4FcQfnajKXTQf9jMackQzd,spotify:track:4FcQfnajKXTQf9jMackQzd,https://api.spotify.com/v1/tracks/4FcQfnajKXTQf9jMackQzd,https://api.spotify.com/v1/audio-analysis/4FcQfnajKXTQf9jMackQzd,150333.0,4.0,
894,894,894,Rock Springs,Wyoming,Kid Rock,Grandpa's Jam,spotify:track:5mDHBZzRuHF9kxewlbyFSB,41,2017-11-03,0.6679999999999999,0.9540000000000001,10.0,-3.989,0.0,0.0602,0.0037,0.000624,0.0591,0.846,92.20299999999999,audio_features,5mDHBZzRuHF9kxewlbyFSB,spotify:track:5mDHBZzRuHF9kxewlbyFSB,https://api.spotify.com/v1/tracks/5mDHBZzRuHF9kxewlbyFSB,https://api.spotify.com/v1/audio-analysis/5mDHBZzRuHF9kxewlbyFSB,254151.0,4.0,,0.668,0.954,10.0,-3.989,0.0,0.0602,0.0037,0.000624,0.0591,0.846,92.203,audio_features,5mDHBZzRuHF9kxewlbyFSB,spotify:track:5mDHBZzRuHF9kxewlbyFSB,https://api.spotify.com/v1/tracks/5mDHBZzRuHF9kxewlbyFSB,https://api.spotify.com/v1/audio-analysis/5mDHBZzRuHF9kxewlbyFSB,254151.0,4.0,
895,895,895,Rock Springs,Wyoming,Joni Mitchell,Sisotowbell Lane,spotify:track:7hIlyd77ArhdaHcKA5SNGw,28,1968-03-01,0.564,0.113,2.0,-21.253,1.0,0.0294,0.9620000000000001,0.0022600000000000003,0.121,0.39899999999999997,104.09,audio_features,7hIlyd77ArhdaHcKA5SNGw,spotify:track:7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/tracks/7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/audio-analysis/7hIlyd77ArhdaHcKA5SNGw,244933.0,4.0,,0.564,0.113,2.0,-21.253,1.0,0.0294,0.962,0.00226,0.121,0.399,104.09,audio_features,7hIlyd77ArhdaHcKA5SNGw,spotify:track:7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/tracks/7hIlyd77ArhdaHcKA5SNGw,https://api.spotify.com/v1/audio-analysis/7hIlyd77ArhdaHcKA5SNGw,244933.0,4.0,
896,896,896,Rock Springs,Wyoming,Bighand-NO,Crack (feat. FAT K1),error,error,error,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,897,897,Rock Springs,Wyoming,Das EFX,Brooklyn to T-Neck,spotify:track:4R49vyyOJhf4QULunsAhzU,22,1992-04-07,0.735,0.521,1.0,-14.888,1.0,0.35100000000000003,0.0030399999999999997,0.0,0.19,0.542,97.045,audio_features,4R49vyyOJhf4QULunsAhzU,spotify:track:4R49vyyOJhf4QULunsAhzU,https://api.spotify.com/v1/tracks/4R49vyyOJhf4QULunsAhzU,https://api.spotify.com/v1/audio-analysis/4R49vyyOJhf4QULunsAhzU,243840.0,4.0,,0.735,0.521,1.0,-14.888,1.0,0.351,0.00304,0.0,0.19,0.542,97.045,audio_features,4R49vyyOJhf4QULunsAhzU,spotify:track:4R49vyyOJhf4QULunsAhzU,https://api.spotify.com/v1/tracks/4R49vyyOJhf4QULunsAhzU,https://api.spotify.com/v1/audio-analysis/4R49vyyOJhf4QULunsAhzU,243840.0,4.0,
898,898,898,Rock Springs,Wyoming,Brand Nubian,All For One,spotify:track:0oRhyzPYXQojkIoSgwmrZy,39,1990-11-30,0.902,0.632,2.0,-8.845,1.0,0.099,0.0983,0.0,0.264,0.675,101.499,audio_features,0oRhyzPYXQojkIoSgwmrZy,spotify:track:0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/tracks/0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/audio-analysis/0oRhyzPYXQojkIoSgwmrZy,294720.0,4.0,,0.902,0.632,2.0,-8.845,1.0,0.099,0.0983,0.0,0.264,0.675,101.499,audio_features,0oRhyzPYXQojkIoSgwmrZy,spotify:track:0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/tracks/0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/audio-analysis/0oRhyzPYXQojkIoSgwmrZy,294720.0,4.0,
899,899,899,Rock Springs,Wyoming,Brand Nubian,All For One,spotify:track:0oRhyzPYXQojkIoSgwmrZy,39,1990-11-30,0.902,0.632,2.0,-8.845,1.0,0.099,0.0983,0.0,0.264,0.675,101.499,audio_features,0oRhyzPYXQojkIoSgwmrZy,spotify:track:0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/tracks/0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/audio-analysis/0oRhyzPYXQojkIoSgwmrZy,294720.0,4.0,,0.902,0.632,2.0,-8.845,1.0,0.099,0.0983,0.0,0.264,0.675,101.499,audio_features,0oRhyzPYXQojkIoSgwmrZy,spotify:track:0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/tracks/0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/audio-analysis/0oRhyzPYXQojkIoSgwmrZy,294720.0,4.0,
900,900,900,Rock Springs,Wyoming,"Chance The Rapper, Lil B",Beautiful Chicago,spotify:track:4SnvGQ7wRoFpxPKXmwJJMr,50,2012-08-28,0.635,0.647,4.0,-8.957,0.0,0.315,0.0467,0.0,0.213,0.745,75.923,audio_features,4SnvGQ7wRoFpxPKXmwJJMr,spotify:track:4SnvGQ7wRoFpxPKXmwJJMr,https://api.spotify.com/v1/tracks/4SnvGQ7wRoFpxPKXmwJJMr,https://api.spotify.com/v1/audio-analysis/4SnvGQ7wRoFpxPKXmwJJMr,361832.0,4.0,,0.635,0.647,4.0,-8.957,0.0,0.315,0.0467,0.0,0.213,0.745,75.923,audio_features,4SnvGQ7wRoFpxPKXmwJJMr,spotify:track:4SnvGQ7wRoFpxPKXmwJJMr,https://api.spotify.com/v1/tracks/4SnvGQ7wRoFpxPKXmwJJMr,https://api.spotify.com/v1/audio-analysis/4SnvGQ7wRoFpxPKXmwJJMr,361832.0,4.0,
901,901,901,Rock Springs,Wyoming,Laurie Anderson,Maria Teresa Teresa Maria,spotify:track:4LhuIQOpHoUQoViQuOJpgI,4,1995,0.561,0.221,5.0,-20.921999999999997,1.0,0.28300000000000003,0.735,0.0149,0.11199999999999999,0.488,130.349,audio_features,4LhuIQOpHoUQoViQuOJpgI,spotify:track:4LhuIQOpHoUQoViQuOJpgI,https://api.spotify.com/v1/tracks/4LhuIQOpHoUQoViQuOJpgI,https://api.spotify.com/v1/audio-analysis/4LhuIQOpHoUQoViQuOJpgI,343760.0,3.0,,0.561,0.221,5.0,-20.922,1.0,0.283,0.735,0.0149,0.112,0.488,130.349,audio_features,4LhuIQOpHoUQoViQuOJpgI,spotify:track:4LhuIQOpHoUQoViQuOJpgI,https://api.spotify.com/v1/tracks/4LhuIQOpHoUQoViQuOJpgI,https://api.spotify.com/v1/audio-analysis/4LhuIQOpHoUQoViQuOJpgI,343760.0,3.0,
902,902,902,Rock Springs,Wyoming,Brand Nubian,All for One,spotify:track:0oRhyzPYXQojkIoSgwmrZy,39,1990-11-30,0.902,0.632,2.0,-8.845,1.0,0.099,0.0983,0.0,0.264,0.675,101.499,audio_features,0oRhyzPYXQojkIoSgwmrZy,spotify:track:0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/tracks/0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/audio-analysis/0oRhyzPYXQojkIoSgwmrZy,294720.0,4.0,,0.902,0.632,2.0,-8.845,1.0,0.099,0.0983,0.0,0.264,0.675,101.499,audio_features,0oRhyzPYXQojkIoSgwmrZy,spotify:track:0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/tracks/0oRhyzPYXQojkIoSgwmrZy,https://api.spotify.com/v1/audio-analysis/0oRhyzPYXQojkIoSgwmrZy,294720.0,4.0,
