,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
38,38,North Dakota,North Dakota,Das EFX,Dum Dums,spotify:track:0cmCa6TTZpZOFyXVKdM9Cu,25,1992-04-07,0.821,0.337,1.0,-16.684,1.0,0.145,0.0255,0.000264,0.288,0.532,93.028,audio_features,0cmCa6TTZpZOFyXVKdM9Cu,spotify:track:0cmCa6TTZpZOFyXVKdM9Cu,https://api.spotify.com/v1/tracks/0cmCa6TTZpZOFyXVKdM9Cu,https://api.spotify.com/v1/audio-analysis/0cmCa6TTZpZOFyXVKdM9Cu,232893.0,4.0,
39,39,North Dakota,North Dakota,Tom Waits,Had Me a Girl,spotify:track:3GWnOYHStMuAoc50AwtyZy,1,2009-08-01,0.46,0.746,0.0,-7.8,1.0,0.0336,0.921,0.285,0.123,0.685,119.813,audio_features,3GWnOYHStMuAoc50AwtyZy,spotify:track:3GWnOYHStMuAoc50AwtyZy,https://api.spotify.com/v1/tracks/3GWnOYHStMuAoc50AwtyZy,https://api.spotify.com/v1/audio-analysis/3GWnOYHStMuAoc50AwtyZy,255582.0,4.0,
40,40,North Dakota,North Dakota,Counting Crows,August & Everything After,spotify:track:5DiXcVovI0FcY2s0icWWUu,77,1993-01-01,0.578,0.817,0.0,-6.542,1.0,0.0363,0.183,3.06e-06,0.285,0.726,141.621,audio_features,5DiXcVovI0FcY2s0icWWUu,spotify:track:5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/tracks/5DiXcVovI0FcY2s0icWWUu,https://api.spotify.com/v1/audio-analysis/5DiXcVovI0FcY2s0icWWUu,272293.0,4.0,
41,41,North Dakota,North Dakota,The Partridge Family,Some Kind of a Summer,spotify:track:6SQvp7JXxLkfuCi9sQA2Jn,16,1974,0.666,0.4,8.0,-13.57,1.0,0.0396,0.431,0.0,0.0634,0.785,118.411,audio_features,6SQvp7JXxLkfuCi9sQA2Jn,spotify:track:6SQvp7JXxLkfuCi9sQA2Jn,https://api.spotify.com/v1/tracks/6SQvp7JXxLkfuCi9sQA2Jn,https://api.spotify.com/v1/audio-analysis/6SQvp7JXxLkfuCi9sQA2Jn,219507.0,4.0,
42,42,North Dakota,North Dakota,Neal McCoy,The Shake,spotify:track:2KZXnN63ae6G6Cai2NhPkG,51,1997-10-17,0.677,0.892,9.0,-5.709,1.0,0.0527,0.0755,6.6e-06,0.202,0.898,145.921,audio_features,2KZXnN63ae6G6Cai2NhPkG,spotify:track:2KZXnN63ae6G6Cai2NhPkG,https://api.spotify.com/v1/tracks/2KZXnN63ae6G6Cai2NhPkG,https://api.spotify.com/v1/audio-analysis/2KZXnN63ae6G6Cai2NhPkG,213333.0,4.0,
43,43,North Dakota,North Dakota,Harry Chapin,Mail Order Annie,spotify:track:0He94wlVeR3TquWM09ImoQ,21,1988,0.43,0.152,9.0,-18.045,1.0,0.0371,0.896,0.00304,0.107,0.137,132.441,audio_features,0He94wlVeR3TquWM09ImoQ,spotify:track:0He94wlVeR3TquWM09ImoQ,https://api.spotify.com/v1/tracks/0He94wlVeR3TquWM09ImoQ,https://api.spotify.com/v1/audio-analysis/0He94wlVeR3TquWM09ImoQ,293640.0,4.0,
44,44,North Dakota,North Dakota,David Cassidy,Some Kind of a Summer,spotify:track:6SQvp7JXxLkfuCi9sQA2Jn,16,1974,0.666,0.4,8.0,-13.57,1.0,0.0396,0.431,0.0,0.0634,0.785,118.411,audio_features,6SQvp7JXxLkfuCi9sQA2Jn,spotify:track:6SQvp7JXxLkfuCi9sQA2Jn,https://api.spotify.com/v1/tracks/6SQvp7JXxLkfuCi9sQA2Jn,https://api.spotify.com/v1/audio-analysis/6SQvp7JXxLkfuCi9sQA2Jn,219507.0,4.0,
45,45,North Dakota,North Dakota,Animaniacs,Wakko's America,error,error,error,,,,,,,,,,,,,,,,,,,
46,46,North Dakota,North Dakota,Melissa Etheridge,The Medicine Show,spotify:track:7rGZltABKrkA4A3KIe6pNI,24,2019-04-12,0.465,0.881,4.0,-5.872,0.0,0.0435,0.000825,0.0,0.175,0.804,130.035,audio_features,7rGZltABKrkA4A3KIe6pNI,spotify:track:7rGZltABKrkA4A3KIe6pNI,https://api.spotify.com/v1/tracks/7rGZltABKrkA4A3KIe6pNI,https://api.spotify.com/v1/audio-analysis/7rGZltABKrkA4A3KIe6pNI,147107.0,4.0,
47,47,North Dakota,North Dakota,Misfits,Unexplained,spotify:track:7h0MaMkVKLilwxzMD1vB6j,21,2011-10-04,0.365,0.971,8.0,-4.017,1.0,0.116,0.0202,0.0,0.216,0.133,157.93,audio_features,7h0MaMkVKLilwxzMD1vB6j,spotify:track:7h0MaMkVKLilwxzMD1vB6j,https://api.spotify.com/v1/tracks/7h0MaMkVKLilwxzMD1vB6j,https://api.spotify.com/v1/audio-analysis/7h0MaMkVKLilwxzMD1vB6j,183760.0,4.0,
48,48,North Dakota,North Dakota,"Lil Pump, Ronny J",TRIXXX,error,error,error,,,,,,,,,,,,,,,,,,,
49,49,North Dakota,North Dakota,Cisco Houston,Hard Travelin',spotify:track:3Eb0XJyyH6kjje6nPBrnwt,6,1954-01-01,0.67,0.281,2.0,-14.726,1.0,0.453,0.941,0.000174,0.0929,0.878,132.308,audio_features,3Eb0XJyyH6kjje6nPBrnwt,spotify:track:3Eb0XJyyH6kjje6nPBrnwt,https://api.spotify.com/v1/tracks/3Eb0XJyyH6kjje6nPBrnwt,https://api.spotify.com/v1/audio-analysis/3Eb0XJyyH6kjje6nPBrnwt,90067.0,3.0,
50,50,North Dakota,North Dakota,Hot Rize,Nellie Kane,spotify:track:5tNqJuwj3D1QVV60IFlrke,38,1979-01-01,0.653,0.468,4.0,-14.161,1.0,0.0325,0.623,0.00144,0.201,0.695,123.222,audio_features,5tNqJuwj3D1QVV60IFlrke,spotify:track:5tNqJuwj3D1QVV60IFlrke,https://api.spotify.com/v1/tracks/5tNqJuwj3D1QVV60IFlrke,https://api.spotify.com/v1/audio-analysis/5tNqJuwj3D1QVV60IFlrke,178627.0,4.0,
51,51,North Dakota,North Dakota,Ashley Monroe,Like A Rose,spotify:track:4PIf3nZnlNdfjyx6zrPbeO,30,2013-03-05,0.538,0.406,9.0,-8.591,1.0,0.0279,0.621,0.00163,0.0964,0.609,154.489,audio_features,4PIf3nZnlNdfjyx6zrPbeO,spotify:track:4PIf3nZnlNdfjyx6zrPbeO,https://api.spotify.com/v1/tracks/4PIf3nZnlNdfjyx6zrPbeO,https://api.spotify.com/v1/audio-analysis/4PIf3nZnlNdfjyx6zrPbeO,230676.0,4.0,
52,52,North Dakota,North Dakota,Joe Diffie,As Long as There's a Bar,error,error,error,,,,,,,,,,,,,,,,,,,
53,53,North Dakota,North Dakota,Aminé,Wedding Crashers,spotify:track:3nVDOYBJpdCkRR6r1DbZum,56,2017-07-28,0.853,0.496,11.0,-7.984,0.0,0.243,0.026,0.0,0.0421,0.947,135.99,audio_features,3nVDOYBJpdCkRR6r1DbZum,spotify:track:3nVDOYBJpdCkRR6r1DbZum,https://api.spotify.com/v1/tracks/3nVDOYBJpdCkRR6r1DbZum,https://api.spotify.com/v1/audio-analysis/3nVDOYBJpdCkRR6r1DbZum,229800.0,4.0,
54,54,North Dakota,North Dakota,"iLoveMakonnen, Mike WiLL Made It",Wishing You Well,spotify:track:5n04PdpOGwuTxycmlovTbg,0,2005-10-17,0.608,0.101,0.0,-21.395,1.0,0.0428,0.991,0.895,0.156,0.231,127.954,audio_features,5n04PdpOGwuTxycmlovTbg,spotify:track:5n04PdpOGwuTxycmlovTbg,https://api.spotify.com/v1/tracks/5n04PdpOGwuTxycmlovTbg,https://api.spotify.com/v1/audio-analysis/5n04PdpOGwuTxycmlovTbg,277880.0,4.0,
55,55,North Dakota,North Dakota,Kids Learning Tube ,50 States Of America,spotify:track:3tztsilIBqZPtiYJRostml,18,2016-04-07,0.822,0.826,4.0,-5.335,1.0,0.0757,0.311,0.0,0.162,0.931,104.986,audio_features,3tztsilIBqZPtiYJRostml,spotify:track:3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/tracks/3tztsilIBqZPtiYJRostml,https://api.spotify.com/v1/audio-analysis/3tztsilIBqZPtiYJRostml,301819.0,4.0,
