,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
782,782,California,California,Kurupt,Slide N Slide Out,spotify:track:2U2YN3dCZ3flbxvSvzoN31,4,2005-08-23,0.773,0.741,11.0,-5.859,0.0,0.181,0.036,0.0,0.374,0.464,111.214,audio_features,2U2YN3dCZ3flbxvSvzoN31,spotify:track:2U2YN3dCZ3flbxvSvzoN31,https://api.spotify.com/v1/tracks/2U2YN3dCZ3flbxvSvzoN31,https://api.spotify.com/v1/audio-analysis/2U2YN3dCZ3flbxvSvzoN31,222280.0,4.0,
783,783,California,California,Joe Cocker,Anybody Seen My Girl,spotify:track:3TYzV7e4fCR9RVKq6fCbBT,6,1996-10-29,0.604,0.395,7.0,-9.289,1.0,0.0319,0.241,1.2e-05,0.107,0.285,79.423,audio_features,3TYzV7e4fCR9RVKq6fCbBT,spotify:track:3TYzV7e4fCR9RVKq6fCbBT,https://api.spotify.com/v1/tracks/3TYzV7e4fCR9RVKq6fCbBT,https://api.spotify.com/v1/audio-analysis/3TYzV7e4fCR9RVKq6fCbBT,183093.0,4.0,
784,784,California,California,Brian Wilson,Oxygen to the Brain,spotify:track:72mVneZNC4q97nYDrJoIAf,8,2008-01-01,0.463,0.488,4.0,-6.279,1.0,0.0379,0.557,0.0,0.131,0.404,136.31,audio_features,72mVneZNC4q97nYDrJoIAf,spotify:track:72mVneZNC4q97nYDrJoIAf,https://api.spotify.com/v1/tracks/72mVneZNC4q97nYDrJoIAf,https://api.spotify.com/v1/audio-analysis/72mVneZNC4q97nYDrJoIAf,207987.0,4.0,
785,785,California,California,Jake Owen,Anywhere with You,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,59,2011-08-26,0.475,0.936,5.0,-2.545,1.0,0.0413,0.0418,0.0,0.0873,0.598,151.988,audio_features,2yWtLaPCOUDyi7f1lOXCn5,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,https://api.spotify.com/v1/tracks/2yWtLaPCOUDyi7f1lOXCn5,https://api.spotify.com/v1/audio-analysis/2yWtLaPCOUDyi7f1lOXCn5,209587.0,4.0,
786,786,California,California,Pavement,Heaven is a Truck,spotify:track:41G69bSQ83V60TQWHGXHAu,30,1994,0.331,0.426,9.0,-13.859,1.0,0.0307,0.12,0.000738,0.207,0.468,167.278,audio_features,41G69bSQ83V60TQWHGXHAu,spotify:track:41G69bSQ83V60TQWHGXHAu,https://api.spotify.com/v1/tracks/41G69bSQ83V60TQWHGXHAu,https://api.spotify.com/v1/audio-analysis/41G69bSQ83V60TQWHGXHAu,150800.0,4.0,
787,787,California,California,Wolfmother,California Queen,spotify:track:5vqDGqlcp1sMq45G7cpIfq,37,2009-01-01,0.204,0.95,9.0,-4.544,1.0,0.122,2.24e-05,0.013,0.0766,0.171,187.558,audio_features,5vqDGqlcp1sMq45G7cpIfq,spotify:track:5vqDGqlcp1sMq45G7cpIfq,https://api.spotify.com/v1/tracks/5vqDGqlcp1sMq45G7cpIfq,https://api.spotify.com/v1/audio-analysis/5vqDGqlcp1sMq45G7cpIfq,234853.0,3.0,
788,788,California,California,Gianna Nannini,California,spotify:track:7amdczHQ6M0NJzeQBJ5E3i,17,1979,0.391,0.911,4.0,-10.228,0.0,0.0508,0.109,0.0715,0.0776,0.574,124.833,audio_features,7amdczHQ6M0NJzeQBJ5E3i,spotify:track:7amdczHQ6M0NJzeQBJ5E3i,https://api.spotify.com/v1/tracks/7amdczHQ6M0NJzeQBJ5E3i,https://api.spotify.com/v1/audio-analysis/7amdczHQ6M0NJzeQBJ5E3i,496293.0,4.0,
789,789,California,California,Emmett Kelly,California,spotify:track:0eA66dCtOHKphl0q2EzoBC,0,2018-11-23,0.318,0.844,1.0,-6.392,1.0,0.0487,0.0526,0.0,0.226,0.727,89.926,audio_features,0eA66dCtOHKphl0q2EzoBC,spotify:track:0eA66dCtOHKphl0q2EzoBC,https://api.spotify.com/v1/tracks/0eA66dCtOHKphl0q2EzoBC,https://api.spotify.com/v1/audio-analysis/0eA66dCtOHKphl0q2EzoBC,174000.0,4.0,
790,790,California,California,Al Jardine,A Postcard from California,spotify:track:7y8ooKvUawrBL7CCNnxli6,11,2019-02-08,0.505,0.836,4.0,-3.712,0.0,0.0416,0.315,0.0,0.556,0.356,120.049,audio_features,7y8ooKvUawrBL7CCNnxli6,spotify:track:7y8ooKvUawrBL7CCNnxli6,https://api.spotify.com/v1/tracks/7y8ooKvUawrBL7CCNnxli6,https://api.spotify.com/v1/audio-analysis/7y8ooKvUawrBL7CCNnxli6,203520.0,4.0,
791,791,California,California,Laurie Anderson,The Ouija Board,spotify:track:0qMe0Ymypw98nopTkmw9os,4,2000,0.537,0.195,5.0,-19.062,1.0,0.0668,0.804,0.0588,0.112,0.101,111.294,audio_features,0qMe0Ymypw98nopTkmw9os,spotify:track:0qMe0Ymypw98nopTkmw9os,https://api.spotify.com/v1/tracks/0qMe0Ymypw98nopTkmw9os,https://api.spotify.com/v1/audio-analysis/0qMe0Ymypw98nopTkmw9os,251400.0,3.0,
792,792,California,California,C-BO,Survival 1st,error,error,error,,,,,,,,,,,,,,,,,,,
793,793,California,California,Black Oak Arkansas,The Big One's Still Coming,spotify:track:4JSmbzxT70JOUuAHwUSVR8,2,2006-10-16,0.458,0.861,2.0,-10.215,1.0,0.0344,0.135,1.93e-05,0.101,0.735,142.073,audio_features,4JSmbzxT70JOUuAHwUSVR8,spotify:track:4JSmbzxT70JOUuAHwUSVR8,https://api.spotify.com/v1/tracks/4JSmbzxT70JOUuAHwUSVR8,https://api.spotify.com/v1/audio-analysis/4JSmbzxT70JOUuAHwUSVR8,237507.0,4.0,
794,794,California,California,Betty Johnson,California Here I Come,spotify:track:0D1DrLt3nboToHwkYzMfqG,6,1999-01-01,0.716,0.324,2.0,-12.781,0.0,0.097,0.99,0.445,0.115,0.755,85.755,audio_features,0D1DrLt3nboToHwkYzMfqG,spotify:track:0D1DrLt3nboToHwkYzMfqG,https://api.spotify.com/v1/tracks/0D1DrLt3nboToHwkYzMfqG,https://api.spotify.com/v1/audio-analysis/0D1DrLt3nboToHwkYzMfqG,61093.0,5.0,
795,795,California,California,Daz Dillinger,In California,spotify:track:3bLZZEoViqHYqF2s1E9WlC,40,2001-05-01,0.788,0.849,2.0,-6.663,1.0,0.184,0.0046,0.0,0.341,0.531,97.596,audio_features,3bLZZEoViqHYqF2s1E9WlC,spotify:track:3bLZZEoViqHYqF2s1E9WlC,https://api.spotify.com/v1/tracks/3bLZZEoViqHYqF2s1E9WlC,https://api.spotify.com/v1/audio-analysis/3bLZZEoViqHYqF2s1E9WlC,306120.0,4.0,
796,796,California,California,Rappin' 4-Tay,New Trump,spotify:track:0leOWmtrWIVm366hd5EYZO,14,1996,0.834,0.643,11.0,-6.425,0.0,0.18,0.108,0.0,0.149,0.712,93.909,audio_features,0leOWmtrWIVm366hd5EYZO,spotify:track:0leOWmtrWIVm366hd5EYZO,https://api.spotify.com/v1/tracks/0leOWmtrWIVm366hd5EYZO,https://api.spotify.com/v1/audio-analysis/0leOWmtrWIVm366hd5EYZO,254533.0,4.0,
