,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
1103,1103,Chicago,Illinois,Pete Seeger,The Wabash Cannon Ball,spotify:track:2oYtpn6KHyVS1Q9c8B2uJh,8,2009-04-21,0.641,0.512,7.0,-9.838,1.0,0.0343,0.916,0.000117,0.286,0.735,103.684,audio_features,2oYtpn6KHyVS1Q9c8B2uJh,spotify:track:2oYtpn6KHyVS1Q9c8B2uJh,https://api.spotify.com/v1/tracks/2oYtpn6KHyVS1Q9c8B2uJh,https://api.spotify.com/v1/audio-analysis/2oYtpn6KHyVS1Q9c8B2uJh,187560.0,4.0,
1104,1104,Chicago,Illinois,Alabama,Christmas in Dixie,spotify:track:4fv9HM6Uefi8RCkz2ZK0Ia,31,2013-09-27,0.444,0.358,2.0,-8.484,1.0,0.0304,0.488,6.08e-05,0.091,0.377,175.022,audio_features,4fv9HM6Uefi8RCkz2ZK0Ia,spotify:track:4fv9HM6Uefi8RCkz2ZK0Ia,https://api.spotify.com/v1/tracks/4fv9HM6Uefi8RCkz2ZK0Ia,https://api.spotify.com/v1/audio-analysis/4fv9HM6Uefi8RCkz2ZK0Ia,213813.0,4.0,
1105,1105,Chicago,Illinois,The Kinks,Kentucky Moon [Bonus Track],error,error,error,,,,,,,,,,,,,,,,,,,
1106,1106,Chicago,Illinois,MC Hammer,Turn This Mutha Out,spotify:track:2hmm9zhst4zkHu2743ZSVW,35,1996-10-01,0.874,0.973,7.0,-6.155,1.0,0.043,0.00358,0.0656,0.37,0.898,111.384,audio_features,2hmm9zhst4zkHu2743ZSVW,spotify:track:2hmm9zhst4zkHu2743ZSVW,https://api.spotify.com/v1/tracks/2hmm9zhst4zkHu2743ZSVW,https://api.spotify.com/v1/audio-analysis/2hmm9zhst4zkHu2743ZSVW,283333.0,4.0,
1107,1107,Chicago,Illinois,John Lee Hooker,Louise,spotify:track:1Ja3Mg64dR9IkIAEcnvFd4,14,1959-01-01,0.561,0.419,10.0,-12.628,1.0,0.0553,0.804,2.49e-05,0.182,0.718,84.398,audio_features,1Ja3Mg64dR9IkIAEcnvFd4,spotify:track:1Ja3Mg64dR9IkIAEcnvFd4,https://api.spotify.com/v1/tracks/1Ja3Mg64dR9IkIAEcnvFd4,https://api.spotify.com/v1/audio-analysis/1Ja3Mg64dR9IkIAEcnvFd4,186107.0,4.0,
1108,1108,Chicago,Illinois,Kanye West,Dark Fantasy,spotify:track:7yNK27ZTpHew0c55VvIJgm,67,2010-11-22,0.599,0.587,5.0,-5.919,1.0,0.0423,0.274,0.0,0.167,0.373,87.998,audio_features,7yNK27ZTpHew0c55VvIJgm,spotify:track:7yNK27ZTpHew0c55VvIJgm,https://api.spotify.com/v1/tracks/7yNK27ZTpHew0c55VvIJgm,https://api.spotify.com/v1/audio-analysis/7yNK27ZTpHew0c55VvIJgm,280787.0,4.0,
1109,1109,Chicago,Illinois,Paul Simon,Getting Ready for Christmas Day,spotify:track:2HdP1w6ug9kQjeCNZ5QVpQ,24,2011-04-08,0.814,0.79,2.0,-5.406,1.0,0.103,0.405,1.33e-05,0.28,0.947,124.032,audio_features,2HdP1w6ug9kQjeCNZ5QVpQ,spotify:track:2HdP1w6ug9kQjeCNZ5QVpQ,https://api.spotify.com/v1/tracks/2HdP1w6ug9kQjeCNZ5QVpQ,https://api.spotify.com/v1/audio-analysis/2HdP1w6ug9kQjeCNZ5QVpQ,246720.0,3.0,
1110,1110,Chicago,Illinois,Queen,Let Me Entertain You,spotify:track:2h8PxLi7fPVs7tLwviWqHF,31,1978-11-10,0.54,0.902,11.0,-4.825,0.0,0.2,0.0163,0.00104,0.738,0.584,104.786,audio_features,2h8PxLi7fPVs7tLwviWqHF,spotify:track:2h8PxLi7fPVs7tLwviWqHF,https://api.spotify.com/v1/tracks/2h8PxLi7fPVs7tLwviWqHF,https://api.spotify.com/v1/audio-analysis/2h8PxLi7fPVs7tLwviWqHF,181693.0,4.0,
1111,1111,Chicago,Illinois,Daryl Hall & John Oates,"Do What You Want, Be What You Are",spotify:track:4FhpiTXMhXagbYUJpPW0Dh,36,1976-08-01,0.448,0.42,8.0,-9.948,1.0,0.0797,0.526,0.00055,0.223,0.325,183.337,audio_features,4FhpiTXMhXagbYUJpPW0Dh,spotify:track:4FhpiTXMhXagbYUJpPW0Dh,https://api.spotify.com/v1/tracks/4FhpiTXMhXagbYUJpPW0Dh,https://api.spotify.com/v1/audio-analysis/4FhpiTXMhXagbYUJpPW0Dh,272080.0,3.0,
1112,1112,Chicago,Illinois,The Doors,Orange County Suite [Bonus Track],error,error,error,,,,,,,,,,,,,,,,,,,
