,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error
94,94,Idaho,Idaho,Frank Ocean,Thinkin Bout You,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,73,2012-07-10,0.721,0.339,0.0,-11.195,1.0,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747.0,4.0,
95,95,Idaho,Idaho,The Weavers,The Gandy Dancer's Ball,spotify:track:0VJZZe9kRCxjrPeiGDIpuf,4,1955-02-14,0.521,0.625,7.0,-8.433,1.0,0.22,0.752,0.0,0.422,0.9,205.435,audio_features,0VJZZe9kRCxjrPeiGDIpuf,spotify:track:0VJZZe9kRCxjrPeiGDIpuf,https://api.spotify.com/v1/tracks/0VJZZe9kRCxjrPeiGDIpuf,https://api.spotify.com/v1/audio-analysis/0VJZZe9kRCxjrPeiGDIpuf,145800.0,4.0,
96,96,Idaho,Idaho,Frank Ocean,Thinkin Bout You,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,73,2012-07-10,0.721,0.339,0.0,-11.195,1.0,0.0532,0.409,0.00153,0.0973,0.2,129.83,audio_features,7DfFc7a6Rwfi3YQMRbDMau,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau,https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau,200747.0,4.0,
97,97,Idaho,Idaho,Willie Nelson,I've Been Everywhere,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,15,1985-04-01,0.724,0.558,2.0,-15.234,1.0,0.22,0.572,4.61e-06,0.146,0.654,126.853,audio_features,4ErwbKMVeLVp8gPnnCAsZq,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/tracks/4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/audio-analysis/4ErwbKMVeLVp8gPnnCAsZq,173133.0,4.0,
98,98,Idaho,Idaho,Frankie Laine,The Gandy Dancer's Ball,spotify:track:0VJZZe9kRCxjrPeiGDIpuf,4,1955-02-14,0.521,0.625,7.0,-8.433,1.0,0.22,0.752,0.0,0.422,0.9,205.435,audio_features,0VJZZe9kRCxjrPeiGDIpuf,spotify:track:0VJZZe9kRCxjrPeiGDIpuf,https://api.spotify.com/v1/tracks/0VJZZe9kRCxjrPeiGDIpuf,https://api.spotify.com/v1/audio-analysis/0VJZZe9kRCxjrPeiGDIpuf,145800.0,4.0,
99,99,Idaho,Idaho,Willie Nelson,I've Been Everywhere,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,15,1985-04-01,0.724,0.558,2.0,-15.234,1.0,0.22,0.572,4.61e-06,0.146,0.654,126.853,audio_features,4ErwbKMVeLVp8gPnnCAsZq,spotify:track:4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/tracks/4ErwbKMVeLVp8gPnnCAsZq,https://api.spotify.com/v1/audio-analysis/4ErwbKMVeLVp8gPnnCAsZq,173133.0,4.0,
100,100,Idaho,Idaho,Frankie Laine,The Gandy Dancer's Ball,spotify:track:0VJZZe9kRCxjrPeiGDIpuf,4,1955-02-14,0.521,0.625,7.0,-8.433,1.0,0.22,0.752,0.0,0.422,0.9,205.435,audio_features,0VJZZe9kRCxjrPeiGDIpuf,spotify:track:0VJZZe9kRCxjrPeiGDIpuf,https://api.spotify.com/v1/tracks/0VJZZe9kRCxjrPeiGDIpuf,https://api.spotify.com/v1/audio-analysis/0VJZZe9kRCxjrPeiGDIpuf,145800.0,4.0,
101,101,Idaho,Idaho,The Game,Ali Bomaye,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,67,2012-01-01,0.381,0.69,10.0,-5.312,0.0,0.455,0.0209,0.0,0.438,0.223,78.239,audio_features,0LFcFGLYTX6UmeIdO7NVd7,spotify:track:0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/tracks/0LFcFGLYTX6UmeIdO7NVd7,https://api.spotify.com/v1/audio-analysis/0LFcFGLYTX6UmeIdO7NVd7,372707.0,4.0,
102,102,Idaho,Idaho,"KXNG CROOKED, The Game, Forever M.C., it's different",My Way,spotify:track:3Uo8Zsg0lJIDde86V9Uw7j,17,2018-03-30,0.546,0.896,3.0,-3.575,1.0,0.483,0.0312,1.41e-05,0.116,0.444,129.982,audio_features,3Uo8Zsg0lJIDde86V9Uw7j,spotify:track:3Uo8Zsg0lJIDde86V9Uw7j,https://api.spotify.com/v1/tracks/3Uo8Zsg0lJIDde86V9Uw7j,https://api.spotify.com/v1/audio-analysis/3Uo8Zsg0lJIDde86V9Uw7j,300000.0,4.0,
103,103,Idaho,Idaho,Lynn Anderson,I've Been Everywhere,spotify:track:4MqcS6CT8SO8moKoxAzrDp,29,2008-01-08,0.592,0.92,2.0,-5.022,1.0,0.216,0.446,0.0,0.971,0.68,112.494,audio_features,4MqcS6CT8SO8moKoxAzrDp,spotify:track:4MqcS6CT8SO8moKoxAzrDp,https://api.spotify.com/v1/tracks/4MqcS6CT8SO8moKoxAzrDp,https://api.spotify.com/v1/audio-analysis/4MqcS6CT8SO8moKoxAzrDp,135400.0,4.0,
