,Unnamed: 0,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,error,error.status,error.message
33,33,Puerto Rico,Puerto Rico,Victor Manuelle,Mi Salsa,spotify:track:1WnAbmi3ot0hXpafsyAidp,18,2012,0.762,0.827,11.0,-3.587,0.0,0.0716,0.511,0.0,0.0451,0.66,98.856,audio_features,1WnAbmi3ot0hXpafsyAidp,spotify:track:1WnAbmi3ot0hXpafsyAidp,https://api.spotify.com/v1/tracks/1WnAbmi3ot0hXpafsyAidp,https://api.spotify.com/v1/audio-analysis/1WnAbmi3ot0hXpafsyAidp,228720.0,4.0,,,
34,34,Puerto Rico,Puerto Rico,Wil Make-It,Culebra,spotify:track:1oDPFt7TRgLYYIoILHJhdr,3,2019-05-14,0.736,0.796,7.0,-6.197,1.0,0.0941,0.00563,0.0,0.257,0.409,105.058,audio_features,1oDPFt7TRgLYYIoILHJhdr,spotify:track:1oDPFt7TRgLYYIoILHJhdr,https://api.spotify.com/v1/tracks/1oDPFt7TRgLYYIoILHJhdr,https://api.spotify.com/v1/audio-analysis/1oDPFt7TRgLYYIoILHJhdr,195714.0,4.0,,,
35,35,Puerto Rico,Puerto Rico,Kamil Show,Puerto Rico,spotify:track:6R6WT0WwnPWxwGb9MIJXSZ,10,2018-01-29,0.738,0.918,11.0,-2.146,1.0,0.141,0.0888,0.0,0.364,0.605,125.053,audio_features,6R6WT0WwnPWxwGb9MIJXSZ,spotify:track:6R6WT0WwnPWxwGb9MIJXSZ,https://api.spotify.com/v1/tracks/6R6WT0WwnPWxwGb9MIJXSZ,https://api.spotify.com/v1/audio-analysis/6R6WT0WwnPWxwGb9MIJXSZ,178800.0,4.0,,,
36,36,Puerto Rico,Puerto Rico,Shy'm,Puerto Rico,spotify:track:2hCF9B8oQwQCZMrppbVD7g,34,2019-04-26,0.753,0.874,5.0,-4.975,0.0,0.0785,0.0809,4.46e-06,0.152,0.722,100.006,audio_features,2hCF9B8oQwQCZMrppbVD7g,spotify:track:2hCF9B8oQwQCZMrppbVD7g,https://api.spotify.com/v1/tracks/2hCF9B8oQwQCZMrppbVD7g,https://api.spotify.com/v1/audio-analysis/2hCF9B8oQwQCZMrppbVD7g,191320.0,4.0,,,
37,37,Puerto Rico,Puerto Rico,"Mozart La Para, DCS, Juan Magán",Soy un Don,spotify:track:3quyvaJd0umAn7mvmDrYSm,15,2020-07-24,0.764,0.813,1.0,-5.427,0.0,0.117,0.187,0.0,0.0549,0.859,135.017,audio_features,3quyvaJd0umAn7mvmDrYSm,spotify:track:3quyvaJd0umAn7mvmDrYSm,https://api.spotify.com/v1/tracks/3quyvaJd0umAn7mvmDrYSm,https://api.spotify.com/v1/audio-analysis/3quyvaJd0umAn7mvmDrYSm,204853.0,4.0,,,
38,38,Puerto Rico,Puerto Rico,Obie Bermúdez,La Más Bella,spotify:track:4OW0sSTjUOIk0Y6hpf21jL,11,2006-01-01,0.62,0.704,11.0,-10.269,0.0,0.0463,0.209,0.0,0.153,0.827,90.013,audio_features,4OW0sSTjUOIk0Y6hpf21jL,spotify:track:4OW0sSTjUOIk0Y6hpf21jL,https://api.spotify.com/v1/tracks/4OW0sSTjUOIk0Y6hpf21jL,https://api.spotify.com/v1/audio-analysis/4OW0sSTjUOIk0Y6hpf21jL,231320.0,4.0,,,
39,39,Puerto Rico,Puerto Rico,Celia Cruz,Mi Bomba Sonó,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,27,1962-01-01,0.59,0.545,7.0,-12.058,0.0,0.104,0.706,0.0246,0.061,0.967,105.592,audio_features,7aNjMJ05FvUXACPWZ7yJmv,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/tracks/7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/audio-analysis/7aNjMJ05FvUXACPWZ7yJmv,157907.0,4.0,,,
40,40,Puerto Rico,Puerto Rico,Don Gavin,I Went to Puerto Rico,spotify:track:2cJ5vrixORrzpkkvCqZmbD,7,2020-01-24,0.617,0.54,1.0,-13.284,1.0,0.939,0.796,0.0,0.734,0.44,118.621,audio_features,2cJ5vrixORrzpkkvCqZmbD,spotify:track:2cJ5vrixORrzpkkvCqZmbD,https://api.spotify.com/v1/tracks/2cJ5vrixORrzpkkvCqZmbD,https://api.spotify.com/v1/audio-analysis/2cJ5vrixORrzpkkvCqZmbD,306254.0,4.0,,,
41,41,Puerto Rico,Puerto Rico,Celia Cruz,Mi Bomba Sonó,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,27,1962-01-01,0.59,0.545,7.0,-12.058,0.0,0.104,0.706,0.0246,0.061,0.967,105.592,audio_features,7aNjMJ05FvUXACPWZ7yJmv,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/tracks/7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/audio-analysis/7aNjMJ05FvUXACPWZ7yJmv,157907.0,4.0,,,
42,42,Puerto Rico,Puerto Rico,Celia Cruz,Mi Bomba Sonó,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,27,1962-01-01,0.59,0.545,7.0,-12.058,0.0,0.104,0.706,0.0246,0.061,0.967,105.592,audio_features,7aNjMJ05FvUXACPWZ7yJmv,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/tracks/7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/audio-analysis/7aNjMJ05FvUXACPWZ7yJmv,157907.0,4.0,,,
43,43,Puerto Rico,Puerto Rico,Celia Cruz,Mi Bomba Sonó,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,27,1962-01-01,0.59,0.545,7.0,-12.058,0.0,0.104,0.706,0.0246,0.061,0.967,105.592,audio_features,7aNjMJ05FvUXACPWZ7yJmv,spotify:track:7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/tracks/7aNjMJ05FvUXACPWZ7yJmv,https://api.spotify.com/v1/audio-analysis/7aNjMJ05FvUXACPWZ7yJmv,157907.0,4.0,,,
44,44,Puerto Rico,Puerto Rico,Eve,What Y'all Want [Remix; Bonus Track; Mix],error,error,error,,,,,,,,,,,,,,,,,,,,,
45,45,Puerto Rico,Puerto Rico,Eve,What Y'all Want,spotify:track:06iIZcy6VspGTukqKkgLvw,24,1999-09-14,0.737,0.729,7.0,-7.079,1.0,0.202,0.118,0.0,0.0703,0.811,91.181,audio_features,06iIZcy6VspGTukqKkgLvw,spotify:track:06iIZcy6VspGTukqKkgLvw,https://api.spotify.com/v1/tracks/06iIZcy6VspGTukqKkgLvw,https://api.spotify.com/v1/audio-analysis/06iIZcy6VspGTukqKkgLvw,245733.0,4.0,,,
46,46,Puerto Rico,Puerto Rico,Fero47,Puerto Rico,spotify:track:7xhhwI1IGeqAynXGOXcNtd,31,2019-12-14,0.694,0.772,9.0,-6.52,0.0,0.0955,0.307,0.0,0.112,0.635,140.014,audio_features,7xhhwI1IGeqAynXGOXcNtd,spotify:track:7xhhwI1IGeqAynXGOXcNtd,https://api.spotify.com/v1/tracks/7xhhwI1IGeqAynXGOXcNtd,https://api.spotify.com/v1/audio-analysis/7xhhwI1IGeqAynXGOXcNtd,192400.0,4.0,,,
47,47,Puerto Rico,Puerto Rico,Pedro Capó,Calma [Remix],spotify:track:5iwz1NiezX7WWjnCgY5TH4,82,2018-10-05,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,5iwz1NiezX7WWjnCgY5TH4,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200.0,4.0,,,
48,48,Puerto Rico,Puerto Rico,PnB Rock,Beast Mode,spotify:track:1AH60dMaEfNjzDoUIFwIQi,63,2017-09-29,0.611,0.478,0.0,-5.839,1.0,0.107,0.035,0.0,0.107,0.138,172.076,audio_features,1AH60dMaEfNjzDoUIFwIQi,spotify:track:1AH60dMaEfNjzDoUIFwIQi,https://api.spotify.com/v1/tracks/1AH60dMaEfNjzDoUIFwIQi,https://api.spotify.com/v1/audio-analysis/1AH60dMaEfNjzDoUIFwIQi,258158.0,4.0,,,
49,49,Puerto Rico,Puerto Rico,The Lonely Island,Where Brooklyn At? [Interlude],spotify:track:3IzXutqHKyLeNBTZi7xjVk,22,2013-01-01,0.467,0.793,9.0,-10.925,0.0,0.928,0.801,0.0,0.919,0.835,86.034,audio_features,3IzXutqHKyLeNBTZi7xjVk,spotify:track:3IzXutqHKyLeNBTZi7xjVk,https://api.spotify.com/v1/tracks/3IzXutqHKyLeNBTZi7xjVk,https://api.spotify.com/v1/audio-analysis/3IzXutqHKyLeNBTZi7xjVk,43387.0,3.0,,,
50,50,Puerto Rico,Puerto Rico,Blondie,Puerto Rico,error,error,error,,,,,,,,,,,,,,,,,,,,,
51,51,Puerto Rico,Puerto Rico,Ricardo Arjona,Noticero,spotify:track:6uh3NoSYXlAPyErOCygAqd,38,1996-08-20,0.689,0.277,7.0,-12.545,1.0,0.044,0.902,5.38e-06,0.159,0.513,141.97,audio_features,6uh3NoSYXlAPyErOCygAqd,spotify:track:6uh3NoSYXlAPyErOCygAqd,https://api.spotify.com/v1/tracks/6uh3NoSYXlAPyErOCygAqd,https://api.spotify.com/v1/audio-analysis/6uh3NoSYXlAPyErOCygAqd,328933.0,4.0,,,
52,52,Puerto Rico,Puerto Rico,Beenie Man,Belly Danza,spotify:track:0cGKcnXQmiyU5WKubrEmDh,47,2016-11-11,0.808,0.873,4.0,-2.912,0.0,0.238,0.0418,0.0,0.0818,0.913,109.987,audio_features,0cGKcnXQmiyU5WKubrEmDh,spotify:track:0cGKcnXQmiyU5WKubrEmDh,https://api.spotify.com/v1/tracks/0cGKcnXQmiyU5WKubrEmDh,https://api.spotify.com/v1/audio-analysis/0cGKcnXQmiyU5WKubrEmDh,245827.0,4.0,,,
53,53,Puerto Rico,Puerto Rico,Tego Calderón,Dominicana,spotify:track:45IOnEpVUdxWUZFqpZ7Xvz,58,2003-07-01,0.845,0.906,7.0,-3.804,1.0,0.0687,0.188,0.0512,0.0199,0.813,94.987,audio_features,45IOnEpVUdxWUZFqpZ7Xvz,spotify:track:45IOnEpVUdxWUZFqpZ7Xvz,https://api.spotify.com/v1/tracks/45IOnEpVUdxWUZFqpZ7Xvz,https://api.spotify.com/v1/audio-analysis/45IOnEpVUdxWUZFqpZ7Xvz,252693.0,4.0,,,
54,54,Puerto Rico,Puerto Rico,"Alicia Keys, Pedro Capó, Farruko",Calma [Alicia Remix],spotify:track:2dXZsbiWJUmr0jnGzuyk5L,61,2019-04-19,0.755,0.808,2.0,-3.981,1.0,0.0404,0.311,0.0,0.0951,0.673,126.917,audio_features,2dXZsbiWJUmr0jnGzuyk5L,spotify:track:2dXZsbiWJUmr0jnGzuyk5L,https://api.spotify.com/v1/tracks/2dXZsbiWJUmr0jnGzuyk5L,https://api.spotify.com/v1/audio-analysis/2dXZsbiWJUmr0jnGzuyk5L,224093.0,4.0,,,
55,55,Puerto Rico,Puerto Rico,Gallego,Soy De La Calle,spotify:track:71PKpkXc740gQFim1t5ymI,31,2006-01-01,0.839,0.753,9.0,-5.359,1.0,0.297,0.39,0.0,0.301,0.721,94.984,audio_features,71PKpkXc740gQFim1t5ymI,spotify:track:71PKpkXc740gQFim1t5ymI,https://api.spotify.com/v1/tracks/71PKpkXc740gQFim1t5ymI,https://api.spotify.com/v1/audio-analysis/71PKpkXc740gQFim1t5ymI,264160.0,4.0,,,
56,56,Puerto Rico,Puerto Rico,Marc Anthony,Está Rico,spotify:track:2wRkBumdItthjYP9XknImg,68,2018-09-28,0.817,0.74,11.0,-4.566,0.0,0.283,0.266,0.0,0.0992,0.674,130.04,audio_features,2wRkBumdItthjYP9XknImg,spotify:track:2wRkBumdItthjYP9XknImg,https://api.spotify.com/v1/tracks/2wRkBumdItthjYP9XknImg,https://api.spotify.com/v1/audio-analysis/2wRkBumdItthjYP9XknImg,215151.0,4.0,,,
57,57,Puerto Rico,Puerto Rico,Marc Anthony,La Gozadera [Arabic],error,error,error,,,,,,,,,,,,,,,,,,,,,
58,58,Puerto Rico,Puerto Rico,Jowell,Un Nuevo Amanecer (Terremoto En Puerto Rico),error,error,error,,,,,,,,,,,,,,,,,,,,,
59,59,Puerto Rico,Puerto Rico,MC Ceja,Dame Ese Blunt,spotify:track:5u9gckQQ3u6tRV7fGqoXVD,15,2018-04-20,0.804,0.581,1.0,-6.89,1.0,0.371,0.0184,0.0,0.241,0.849,89.119,audio_features,5u9gckQQ3u6tRV7fGqoXVD,spotify:track:5u9gckQQ3u6tRV7fGqoXVD,https://api.spotify.com/v1/tracks/5u9gckQQ3u6tRV7fGqoXVD,https://api.spotify.com/v1/audio-analysis/5u9gckQQ3u6tRV7fGqoXVD,236751.0,4.0,,,
60,60,Puerto Rico,Puerto Rico,Nickodemus,Mi Swing Es Tropical,spotify:track:3z2aHQwr9MJ5g7DA19tpha,56,2005,0.816,0.894,6.0,-9.243,1.0,0.0819,0.0227,7.23e-05,0.331,0.968,99.995,audio_features,3z2aHQwr9MJ5g7DA19tpha,spotify:track:3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/tracks/3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/audio-analysis/3z2aHQwr9MJ5g7DA19tpha,222920.0,4.0,,,
61,61,Puerto Rico,Puerto Rico,Eve,What Ya Want,spotify:track:7trv6zFBS6YUuJsZf5U8uE,43,1999-01-01,0.827,0.847,2.0,-6.089,1.0,0.222,0.0478,0.0,0.0691,0.769,91.278,audio_features,7trv6zFBS6YUuJsZf5U8uE,spotify:track:7trv6zFBS6YUuJsZf5U8uE,https://api.spotify.com/v1/tracks/7trv6zFBS6YUuJsZf5U8uE,https://api.spotify.com/v1/audio-analysis/7trv6zFBS6YUuJsZf5U8uE,261707.0,4.0,,,
62,62,Puerto Rico,Puerto Rico,Andy Montañez,Hay Que Comer,spotify:track:7D0PDthsCCIYwzbDuQ5jbf,15,2015-04-28,0.805,0.845,8.0,-4.61,1.0,0.0539,0.317,0.0,0.0873,0.963,99.968,audio_features,7D0PDthsCCIYwzbDuQ5jbf,spotify:track:7D0PDthsCCIYwzbDuQ5jbf,https://api.spotify.com/v1/tracks/7D0PDthsCCIYwzbDuQ5jbf,https://api.spotify.com/v1/audio-analysis/7D0PDthsCCIYwzbDuQ5jbf,216069.0,4.0,,,
63,63,Puerto Rico,Puerto Rico,Little Feat,Time Loves a Hero,spotify:track:7uRbcvfwDjq9OnvzG06GKH,31,1988-02-02,0.571,0.725,6.0,-8.265,0.0,0.0432,0.0216,7.12e-06,0.247,0.961,136.716,audio_features,7uRbcvfwDjq9OnvzG06GKH,spotify:track:7uRbcvfwDjq9OnvzG06GKH,https://api.spotify.com/v1/tracks/7uRbcvfwDjq9OnvzG06GKH,https://api.spotify.com/v1/audio-analysis/7uRbcvfwDjq9OnvzG06GKH,259627.0,4.0,,,
64,64,Puerto Rico,Puerto Rico,Little Feat,Time Loves a Hero,spotify:track:7uRbcvfwDjq9OnvzG06GKH,31,1988-02-02,0.571,0.725,6.0,-8.265,0.0,0.0432,0.0216,7.12e-06,0.247,0.961,136.716,audio_features,7uRbcvfwDjq9OnvzG06GKH,spotify:track:7uRbcvfwDjq9OnvzG06GKH,https://api.spotify.com/v1/tracks/7uRbcvfwDjq9OnvzG06GKH,https://api.spotify.com/v1/audio-analysis/7uRbcvfwDjq9OnvzG06GKH,259627.0,4.0,,,
65,65,Puerto Rico,Puerto Rico,"Jazze Pha, Daddy Yankee",Caliente,spotify:track:7oTVo0HIW6vJkffsKIQow0,8,2007-01-01,0.801,0.903,1.0,-5.058,0.0,0.236,0.0484,0.0,0.0619,0.957,103.61,audio_features,7oTVo0HIW6vJkffsKIQow0,spotify:track:7oTVo0HIW6vJkffsKIQow0,https://api.spotify.com/v1/tracks/7oTVo0HIW6vJkffsKIQow0,https://api.spotify.com/v1/audio-analysis/7oTVo0HIW6vJkffsKIQow0,217253.0,4.0,,,
66,66,Puerto Rico,Puerto Rico,"Wyclef Jean, Naughty Boy, Rak-Su",Dimelo [X Factor Recording],spotify:track:6pWzEnoUsuiTcp6odVDovx,47,2017-12-03,0.698,0.916,2.0,-2.499,1.0,0.2,0.0175,0.0,0.243,0.533,100.048,audio_features,6pWzEnoUsuiTcp6odVDovx,spotify:track:6pWzEnoUsuiTcp6odVDovx,https://api.spotify.com/v1/tracks/6pWzEnoUsuiTcp6odVDovx,https://api.spotify.com/v1/audio-analysis/6pWzEnoUsuiTcp6odVDovx,182400.0,4.0,,,
67,67,Puerto Rico,Puerto Rico,Angel Canales,Lejos De Ti,spotify:track:4LDXxC0k6PJmDF2dPdlvJC,43,2008-05-20,0.577,0.523,9.0,-9.198,1.0,0.0552,0.769,0.0,0.0688,0.93,99.159,audio_features,4LDXxC0k6PJmDF2dPdlvJC,spotify:track:4LDXxC0k6PJmDF2dPdlvJC,https://api.spotify.com/v1/tracks/4LDXxC0k6PJmDF2dPdlvJC,https://api.spotify.com/v1/audio-analysis/4LDXxC0k6PJmDF2dPdlvJC,254133.0,4.0,,,
68,68,Puerto Rico,Puerto Rico,Kevin Gates,No More,spotify:track:5XvzDQGXdd8LbOtMO6jfjq,10,2019-12-16,0.803,0.805,0.0,-6.874,1.0,0.295,0.259,0.0,0.326,0.835,149.962,audio_features,5XvzDQGXdd8LbOtMO6jfjq,spotify:track:5XvzDQGXdd8LbOtMO6jfjq,https://api.spotify.com/v1/tracks/5XvzDQGXdd8LbOtMO6jfjq,https://api.spotify.com/v1/audio-analysis/5XvzDQGXdd8LbOtMO6jfjq,180532.0,4.0,,,
69,69,Puerto Rico,Puerto Rico,Unlinked Artist,Dominicana,spotify:track:6rZBcVyyYlEPHrUEzkyTYY,0,1998-02-04,0.539,0.0692,3.0,-17.207,1.0,0.0427,0.962,0.842,0.0643,0.51,94.101,audio_features,6rZBcVyyYlEPHrUEzkyTYY,spotify:track:6rZBcVyyYlEPHrUEzkyTYY,https://api.spotify.com/v1/tracks/6rZBcVyyYlEPHrUEzkyTYY,https://api.spotify.com/v1/audio-analysis/6rZBcVyyYlEPHrUEzkyTYY,107960.0,4.0,,,
70,70,Puerto Rico,Puerto Rico,Nickodemus,Mi Swing Es Tropical,spotify:track:3z2aHQwr9MJ5g7DA19tpha,56,2005,0.816,0.894,6.0,-9.243,1.0,0.0819,0.0227,7.23e-05,0.331,0.968,99.995,audio_features,3z2aHQwr9MJ5g7DA19tpha,spotify:track:3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/tracks/3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/audio-analysis/3z2aHQwr9MJ5g7DA19tpha,222920.0,4.0,,,
71,71,Puerto Rico,Puerto Rico,Nickodemus,Mi Swing Es Tropical,spotify:track:3z2aHQwr9MJ5g7DA19tpha,56,2005,0.816,0.894,6.0,-9.243,1.0,0.0819,0.0227,7.23e-05,0.331,0.968,99.995,audio_features,3z2aHQwr9MJ5g7DA19tpha,spotify:track:3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/tracks/3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/audio-analysis/3z2aHQwr9MJ5g7DA19tpha,222920.0,4.0,,,
72,72,Puerto Rico,Puerto Rico,Johnny Bliss,Preciosa,spotify:track:6GtesVLaVdZVgrquFAvAl5,13,2018-09-06,0.575,0.574,4.0,-5.26,0.0,0.0325,0.509,0.0,0.391,0.742,114.881,audio_features,6GtesVLaVdZVgrquFAvAl5,spotify:track:6GtesVLaVdZVgrquFAvAl5,https://api.spotify.com/v1/tracks/6GtesVLaVdZVgrquFAvAl5,https://api.spotify.com/v1/audio-analysis/6GtesVLaVdZVgrquFAvAl5,203045.0,4.0,,,
73,73,Puerto Rico,Puerto Rico,Arcángel,P FKN R,spotify:track:0fgsKar6uBO08vzHXkTjWi,71,2020-02-28,0.82,0.635,5.0,-5.749,0.0,0.0772,0.409,0.0,0.244,0.528,101.024,audio_features,0fgsKar6uBO08vzHXkTjWi,spotify:track:0fgsKar6uBO08vzHXkTjWi,https://api.spotify.com/v1/tracks/0fgsKar6uBO08vzHXkTjWi,https://api.spotify.com/v1/audio-analysis/0fgsKar6uBO08vzHXkTjWi,258280.0,4.0,,,
74,74,Puerto Rico,Puerto Rico,Kafu Banton,Playa,spotify:track:3dVs53k9EaOufOOBvR40r9,51,2019-04-26,0.621,0.749,1.0,-4.885,0.0,0.123,0.143,1.29e-05,0.197,0.836,88.459,audio_features,3dVs53k9EaOufOOBvR40r9,spotify:track:3dVs53k9EaOufOOBvR40r9,https://api.spotify.com/v1/tracks/3dVs53k9EaOufOOBvR40r9,https://api.spotify.com/v1/audio-analysis/3dVs53k9EaOufOOBvR40r9,208400.0,4.0,,,
75,75,Puerto Rico,Puerto Rico,French Montana,Puerto Rico,spotify:track:1MrspwUYbAnFHEks5Yc45e,43,2019-02-08,0.871,0.783,7.0,-4.821,1.0,0.0638,0.125,0.0,0.331,0.482,140.329,audio_features,1MrspwUYbAnFHEks5Yc45e,spotify:track:1MrspwUYbAnFHEks5Yc45e,https://api.spotify.com/v1/tracks/1MrspwUYbAnFHEks5Yc45e,https://api.spotify.com/v1/audio-analysis/1MrspwUYbAnFHEks5Yc45e,189067.0,4.0,,,
76,76,Puerto Rico,Puerto Rico,Quantic & Nickodemus,Mi Swing Es Tropical,spotify:track:5Vra5LX8uyKtTna0ix90eD,25,2014,0.819,0.856,6.0,-10.331,1.0,0.0915,0.0126,0.000117,0.367,0.977,99.975,audio_features,5Vra5LX8uyKtTna0ix90eD,spotify:track:5Vra5LX8uyKtTna0ix90eD,https://api.spotify.com/v1/tracks/5Vra5LX8uyKtTna0ix90eD,https://api.spotify.com/v1/audio-analysis/5Vra5LX8uyKtTna0ix90eD,238533.0,4.0,,,
77,77,Puerto Rico,Puerto Rico,"Kay One, Leon Machère, Tilly",Portofino,spotify:track:0eQnRxB0jS7uG3sLNpYoMB,61,2019-06-28,0.911,0.708,1.0,-3.439,0.0,0.0888,0.0592,0.0,0.0567,0.555,107.014,audio_features,0eQnRxB0jS7uG3sLNpYoMB,spotify:track:0eQnRxB0jS7uG3sLNpYoMB,https://api.spotify.com/v1/tracks/0eQnRxB0jS7uG3sLNpYoMB,https://api.spotify.com/v1/audio-analysis/0eQnRxB0jS7uG3sLNpYoMB,174532.0,4.0,,,
78,78,Puerto Rico,Puerto Rico,Willie Colón,Ah-Ah/O-No,spotify:track:5OmWm4rnwYwHAxWePNqaoK,48,1972-01-01,0.597,0.743,0.0,-5.308,1.0,0.0323,0.288,0.0,0.307,0.965,95.456,audio_features,5OmWm4rnwYwHAxWePNqaoK,spotify:track:5OmWm4rnwYwHAxWePNqaoK,https://api.spotify.com/v1/tracks/5OmWm4rnwYwHAxWePNqaoK,https://api.spotify.com/v1/audio-analysis/5OmWm4rnwYwHAxWePNqaoK,227280.0,4.0,,,
79,79,Puerto Rico,Puerto Rico,Domingo Quiñones,Paraiso de Dulzura,spotify:track:73PcIcinKl9lDM5828ceIM,9,1999-01-01,0.688,0.764,1.0,-6.268,1.0,0.0294,0.693,3.45e-06,0.825,0.923,100.676,audio_features,73PcIcinKl9lDM5828ceIM,spotify:track:73PcIcinKl9lDM5828ceIM,https://api.spotify.com/v1/tracks/73PcIcinKl9lDM5828ceIM,https://api.spotify.com/v1/audio-analysis/73PcIcinKl9lDM5828ceIM,96973.0,4.0,,,
80,80,Puerto Rico,Puerto Rico,Willie Colón,Ah-Ah/O-No,spotify:track:5OmWm4rnwYwHAxWePNqaoK,48,1972-01-01,0.597,0.743,0.0,-5.308,1.0,0.0323,0.288,0.0,0.307,0.965,95.456,audio_features,5OmWm4rnwYwHAxWePNqaoK,spotify:track:5OmWm4rnwYwHAxWePNqaoK,https://api.spotify.com/v1/tracks/5OmWm4rnwYwHAxWePNqaoK,https://api.spotify.com/v1/audio-analysis/5OmWm4rnwYwHAxWePNqaoK,227280.0,4.0,,,
81,81,Puerto Rico,Puerto Rico,Blake Shelton,Georgia in a Jug,spotify:track:1lpZnug7Wsxp46qUD1biIK,19,2003,0.782,0.597,5.0,-4.846,1.0,0.0273,0.0935,1.95e-05,0.218,0.785,113.987,audio_features,1lpZnug7Wsxp46qUD1biIK,spotify:track:1lpZnug7Wsxp46qUD1biIK,https://api.spotify.com/v1/tracks/1lpZnug7Wsxp46qUD1biIK,https://api.spotify.com/v1/audio-analysis/1lpZnug7Wsxp46qUD1biIK,186133.0,4.0,,,
82,82,Puerto Rico,Puerto Rico,Calle 13,Pi-Di-Di-Di,spotify:track:5mVXwBRKC3M2ejXaw7z5gs,35,2005,0.826,0.698,10.0,-6.157,0.0,0.404,0.0795,0.0,0.0751,0.602,94.986,audio_features,5mVXwBRKC3M2ejXaw7z5gs,spotify:track:5mVXwBRKC3M2ejXaw7z5gs,https://api.spotify.com/v1/tracks/5mVXwBRKC3M2ejXaw7z5gs,https://api.spotify.com/v1/audio-analysis/5mVXwBRKC3M2ejXaw7z5gs,253533.0,4.0,,,
83,83,Puerto Rico,Puerto Rico,J Balvin,Blanco,spotify:track:3GA0mSFHRHvrHytyGlLltk,0,2020-08-07,0.878,0.721,9.0,-4.756,0.0,0.197,0.0189,0.002,0.0846,0.627,100.035,audio_features,3GA0mSFHRHvrHytyGlLltk,spotify:track:3GA0mSFHRHvrHytyGlLltk,https://api.spotify.com/v1/tracks/3GA0mSFHRHvrHytyGlLltk,https://api.spotify.com/v1/audio-analysis/3GA0mSFHRHvrHytyGlLltk,145640.0,4.0,,,
84,84,Puerto Rico,Puerto Rico,Rachel Griffin,Such a Fool,spotify:track:5m8tHR0boMe5V5W3MA5hh3,0,2006-08-03,0.585,0.213,0.0,-8.504,1.0,0.0418,0.948,0.0,0.133,0.574,126.934,audio_features,5m8tHR0boMe5V5W3MA5hh3,spotify:track:5m8tHR0boMe5V5W3MA5hh3,https://api.spotify.com/v1/tracks/5m8tHR0boMe5V5W3MA5hh3,https://api.spotify.com/v1/audio-analysis/5m8tHR0boMe5V5W3MA5hh3,248760.0,4.0,,,
85,85,Puerto Rico,Puerto Rico,Jowell & Randy,Mala Costumbre,spotify:track:26dy4MsNisbQIkswh5ZCbP,2,2020-07-31,0.715,0.747,9.0,-6.264,0.0,0.153,0.192,1.15e-05,0.0807,0.81,191.986,audio_features,26dy4MsNisbQIkswh5ZCbP,spotify:track:26dy4MsNisbQIkswh5ZCbP,https://api.spotify.com/v1/tracks/26dy4MsNisbQIkswh5ZCbP,https://api.spotify.com/v1/audio-analysis/26dy4MsNisbQIkswh5ZCbP,220000.0,4.0,,,
86,86,Puerto Rico,Puerto Rico,Tempo Alomar,Mi Swing Es Tropical,spotify:track:3z2aHQwr9MJ5g7DA19tpha,56,2005,0.816,0.894,6.0,-9.243,1.0,0.0819,0.0227,7.23e-05,0.331,0.968,99.995,audio_features,3z2aHQwr9MJ5g7DA19tpha,spotify:track:3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/tracks/3z2aHQwr9MJ5g7DA19tpha,https://api.spotify.com/v1/audio-analysis/3z2aHQwr9MJ5g7DA19tpha,222920.0,4.0,,,
