state,city,song,artist,uris,duration_ms,popularity,date
New York,New York City,Venus of Avenue D,Mink DeVille,spotify:track:7vwJ2siZcQvy74Zyo0F7TK,302093,23,1977
New York,New York City,Verdict on Judge Street,Eddie Palmieri,spotify:track:3Sp8pIIBPqDXMPtBb6rw3Z,676560,7,1969-12-31
New York,New York City,Village Gait,Yellowjackets,spotify:track:7rFVIYbCu6MFLduVgnts6q,692400,26,1971
New York,New York City,The Village in the Morning,The Magnetic Fields,spotify:track:0D63HpjDhznuP3KdGd94dh,220133,18,1995-09-19
New York,New York City,The Village of New York,(from the film Windjammer),spotify:track:6yyMG7C9FEIJUd6EtYYVmG,945373,14,1999-12-07
New York,New York City,Village Voice Personal,Shrug,error,945373,14,1999-12-07
New York,New York City,Village Zoo,Mark Col,spotify:track:586IWB2wK5cdN5lP9nIr2L,277092,19,2006
New York,New York City,Violets for Your Furs,Frank Sinatra,spotify:track:5Qy0neF19Aj2Tb5T7T0gy3,184586,24,1954-01-01
New York,New York City,Vipers of Harlem,Darryl Read,spotify:track:6WkRMEqWIlAf3v1Cit6sek,274893,0,1993
New York,New York City,Visions of Johanna,Bob Dylan,spotify:track:2rslQV48gNv3r9pPrQFPW1,451133,51,1966-06-20
New York,New York City,W 86th,Lee Konitz,spotify:track:1YKaascT3lR7xY7bMPzHox,138057,3,2020-06-29
New York,New York City,Waiting for the B Train,Christine Lavin,spotify:track:6tEo1d7RhxSqQH2g2X51Nq,196693,0,2005-06-20
New York,New York City,Wake up,Hilary Duff,spotify:track:7qhUtJDCu1tYrdkIMPVYRc,217666,46,2005-01-01
New York,New York City,Wake up in New York,Craig Armstrong,spotify:track:5P7SWfTfsu2TNf2NAn94Dg,210280,26,2002-01-01
New York,New York City,Walk Away (42nd Street),Shona Laing,error,210280,26,2002-01-01
New York,New York City,Walk Fast Thru The Alleys Of Harlem,18th Century Quartet,error,210280,26,2002-01-01
New York,New York City,Walk from Regio's,Isaac Hayes,spotify:track:6hfCnZXkRBneixasZAQh53,143853,15,1971
New York,New York City,Walk in N.Y,Fabolous,spotify:track:0VokHXtSNOpnlMWDMT9kPD,326106,48,1993-03-22
New York,New York City,Walk in New York,Onyx,spotify:track:3PF1qQjnFH9HehWNdNR5aP,297973,25,2015-09-25
New York,New York City,Walk on the Wild Side,Lou Reed 1972,spotify:track:6eLtcmdyvlakt5ctaqobZH,355813,23,2010-05-31
New York,New York City,Walk The Dinosaur,Was (Not Was),spotify:track:7if3aNoVuQUX6WS0np5xLO,261893,40,1988-01-01
New York,New York City,Walkin' Down Broadway,The Penguins,spotify:track:3PJWR0zmlDaP9W2e77Uwcl,162600,6,1996-01-01
New York,New York City,Walkin' In Central Park,SPBR (featuring Patrice Rushen),spotify:track:47Vo59TYaDb4RDZbcXlCQE,68000,4,2020-05-04
New York,New York City,Walkin' in N.Y.,The Manhattan Transfer,spotify:track:0VokHXtSNOpnlMWDMT9kPD,326106,48,1993-03-22
New York,New York City,Walkin' in New York,Brenda Russell,spotify:track:7AzREIY7AHZWo6td8yyFFV,263266,9,2000-07-18
New York,New York City,Walking Down Broadway,Betty Barnes,spotify:track:4eZEQVJtGcIbdbvxSYlBH6,146666,0,2019-08-23
New York,New York City,Walking Down Broadway,Les Humphries,spotify:track:4ty2qUzm78dx3qEN6JZ3hT,179226,0,2014-03-01
New York,New York City,Walking Down Broadway,(from the musical film Strike Up the Band),spotify:track:4ty2qUzm78dx3qEN6JZ3hT,179226,0,2014-03-01
New York,New York City,Walking Down Madison,Kirsty MacColl,spotify:track:40KO7b33rA50X4gLbZee3Z,395746,37,1991-01-01
New York,New York City,Walking in New York,Leo Fuld,spotify:track:2mMGLKH7jCmqduwSivSbeK,275186,32,2006
New York,New York City,Walking Through Harlem,Universal Messengers,spotify:track:6LIhOtBvpDSgYWb77SzEwr,332746,1,2007-10-30
New York,New York City,Walking Through The Big Apple,Michel Berger,spotify:track:4daHm6rQbY5OaotiQyab5n,262986,2,2012-07-23
New York,New York City,Wall Street,La Familia,spotify:track:4aRipg6fhllqUpoAAtkEyN,133355,42,2020-03-13
New York,New York City,Wall Street,Jackie Mittoo,spotify:track:1vScxuyEa7X1HSP1HXLqZb,434600,33,2017-03-10
New York,New York City,Wall Street,Michael Rose (singer),spotify:track:4aRipg6fhllqUpoAAtkEyN,133355,42,2020-03-13
New York,New York City,Wall Street,Simon Phillips,spotify:track:5T0tdImiPJa2Sg94k5F5F8,237666,8,1989-02-01
New York,New York City,Wall Street,Fat City,spotify:track:2ZsKApLDwaLCmF1eLAYke4,269626,0,2015-09-30
New York,New York City,Wall Street,Van Dyke Parks,spotify:track:2P8pwtsbg2cfNremgbwwXL,272954,0,2013-07-30
New York,New York City,Wall Street Blues,Dolphin Jazz Band,spotify:track:5EvwZi2eQD1dExGkfcS3hR,283933,4,2011-04-01
New York,New York City,Wall Street Bongo,Yello,spotify:track:5apNcYbbUTNCWtSOI9T1Hg,185320,10,1988-01-01
New York,New York City,Wall Street Cha Cha,Warren Covington,spotify:track:31jfpzhTKMsX9b0SnIsy8C,123297,18,2019-08-09
New York,New York City,Wall Street Crash,Chaos UK,spotify:track:3LgjfsaQdOa50JECnYPHHd,134533,4,1998-01-01
New York,New York City,Wall Street Lament,Al Fairweather & Sandy Brown's All Stars,spotify:track:68ELjAeg283oAWU4qAPEMA,385199,0,2013-07-09
New York,New York City,The Wall Street Part of Town,Ry Cooder,spotify:track:28rgq0FeNUAcyio0AIaLcT,222653,12,2012-08-17
New York,New York City,Wall Street Rag,Herb Alpert and the Tijuana Brass,spotify:track:1opGCaIhbxnRv4eNLBW32B,142786,9,1966-11-01
New York,New York City,Wall Street Rag,Scott Joplin,spotify:track:5rXvrKG2vIubbm0LjZltJ3,363290,10,2018-02-02
New York,New York City,Wall Street: Revisited,Hewhocorrupts,spotify:track:0iNQhe9JONos5pskTUQWgI,89240,0,2003-04-01
New York,New York City,Wall Street Rock,Mikey Dread,spotify:track:3LgjfsaQdOa50JECnYPHHd,134533,4,1998-01-01
New York,New York City,The Wall Street Shuffle,10cc,spotify:track:3HyZGwZAq9oQJQBzSyjs7Q,241572,45,2004-01-01
New York,New York City,Wall Street Shuffle,The Melodians,spotify:track:3HyZGwZAq9oQJQBzSyjs7Q,241572,45,2004-01-01
New York,New York City,Wall Street Village Day,Four Seasons,spotify:track:67NS3rvZSQ7exI3Ynn1l2w,266786,10,1969
New York,New York City,Wall Street Wail,Duke Ellington,spotify:track:42Uy4mAtJrQN5tFh7PveOB,271133,0,2018-12-21
New York,New York City,Washington Square,Counting Crows,spotify:track:2RnlcUG66KojoICSo67Nb8,257106,35,2008
New York,New York City,Washington Square,Fruitcake,spotify:track:12orRqkpDqdyY3gIgBxpgM,175287,0,1984-12-01
New York,New York City,Washington Square,The Joneses,spotify:track:0phAx12SI8oWN1AmhyceSQ,250600,52,2007-01-09
New York,New York City,Washington Square,(music  Melville Gideon; lyrics  E. Ray Goetz and Cole Porter),spotify:track:0phAx12SI8oWN1AmhyceSQ,250600,52,2007-01-09
New York,New York City,Washington Square,Michael Conway Baker,spotify:track:0phAx12SI8oWN1AmhyceSQ,250600,52,2007-01-09
New York,New York City,Washington Square,The Village Stompers,spotify:track:2JwLfiU13mnYuiqcqriOLl,162333,30,1963-11-26
New York,New York City,Washington Square At Night,Deborah Holland,spotify:track:5cCiWe7bxPO62c40BpFIRB,234000,0,2020-04-25
New York,New York City,Washington Square Dance,Irving Berlin,spotify:track:4ONpaAclTs3yFLqu5Qxoci,157573,2,1992-01-01
New York,New York City,Washington Square Park,The Wonder Years,spotify:track:3Q8k2eYPbEXACBVkCkeFWU,247386,36,2020-02-14
New York,New York City,The Washington Square Park Episode,Alvin Batiste Jimmy Hamilton/John Carter/David Murray,error,247386,36,2020-02-14
New York,New York City,Wasn't It Nice in New York City,The Crickets,error,247386,36,2020-02-14
New York,New York City,Watch The Closing Doors,I.R.T. (Interboro Rhythm Team),spotify:track:5r0PpuOX2sMzGmEJxoQGln,231798,2,2007-01-31
New York,New York City,Watch Ya Mouth,2Pac,spotify:track:0Qkkd4WyJ72kLfTuoBk5y3,240091,24,2020-02-21
New York,New York City,Watching Brooklyn,Trent Dabbs,spotify:track:2NZvA9Uu0uQGVz9YbUKYKL,123333,0,2006-01-01
New York,New York City,Wawukhona Yini E New York,Ladysmith Black Mambazo,spotify:track:4kzUy1BeJVqaz9nvbg2jsg,209773,1,1996-08-23
New York,New York City,Way Out West (On West End Avenue),Rodgers & Hart,spotify:track:5iJ7hoJanr9bUOXzB0RGDO,201600,0,1995-01-01
New York,New York City,Way Up in NYC,Loudon Wainwright III,spotify:track:34j6TjMUMKJoPTIiz1axWi,246853,0,2009-08-18
New York,New York City,(We Are) New York Lightning,The Voices of East Harlem,spotify:track:5ejyqxJ0HYBBUNnYTrYNeT,174093,8,1970
New York,New York City,We Are Not Ashamed,Carmen,spotify:track:2neRYiPAHCX0ckQIlwvy9O,353866,18,2011-08-23
New York,New York City,We Are The Boys From The Bowery,Ferko String Band,error,353866,18,2011-08-23
New York,New York City,We Are the City,Casey Neill,spotify:track:44bos3Bc4OsjUACczKffiU,239413,0,2007-04-13
New York,New York City,We Are Whodini,Whodini,spotify:track:26ni0adKqsXja5WltR4xC8,419986,17,2017-02-10
New York,New York City,We Didn't Start the Fire,Billy Joel,spotify:track:3Cx4yrFaX8CeHwBMReOWXI,287733,74,1989-10-17
New York,New York City,We Got the Juice,Freeez,spotify:track:4wKCRjgDg9yVML0pPvc7DX,381733,7,2011-08-29
New York,New York City,We're a Couple of Broadway Brothers,(from the musical Mother Wore Tights),error,381733,7,2011-08-29
New York,New York City,We're a Happy Family,Ramones,spotify:track:0walD6ZsABZcEA1R7tchRm,159413,34,1977-11-04
New York,New York City,We're Cleaning Up Broadway,Rudolf Friml and Irving Caesar,error,159413,34,1977-11-04
New York,New York City,We're The Crew,Warzone (band),spotify:track:2FsEM1EXm84biJoHHxfGEj,122600,17,1987
New York,New York City,We're the Doormen of New York,Al Stillman and Alan Moran,error,122600,17,1987
New York,New York City,We've Come to the Copa,(from the musical comedy film Copacabana (1947 film)),error,122600,17,1987
New York,New York City,We've Got the Juice,Derek B,spotify:track:1t4zTbcEj6wqGqbQCCU1sD,279306,0,2018-12-20
New York,New York City,We Left New York City,Michael Shynes,spotify:track:0UpOdKPDmS9YEToLhlDuNX,238680,18,2017-11-17
New York,New York City,We Like Birdland,"Huey ""Piano"" Smith",spotify:track:6VQhcJIgKhKkREVtkh20pF,149697,6,1965-05-25
New York,New York City,We Live in Brooklyn Ba,Roy Ayers,spotify:track:4LWXJvwI43g8cSJOiHIcjJ,225813,38,1972-01-01
New York,New York City,We Need Jesus,Petra (band),spotify:track:7GPBKyoofubiVgJ2q1JojO,242866,19,1997-03-04
New York,New York City,We Run N.Y.,Tony Touch,spotify:track:1Q2V4LCT77nkZzvH3dkEgP,163373,9,2007-01-01
New York,New York City,We Will Always Have New York,John Wesley Harding (singer),spotify:track:1V0j9s3p4zC6vJgLb9Pq0H,349693,2,2013-09-17
New York,New York City,Welcome 2 Brooklyn,M.O.P.,spotify:track:54c0nEVMCU9s2gaIjUhijO,243066,16,2014-11-18
New York,New York City,Welcome to Brooklyn,Lil' Kim,spotify:track:3Z3HiCJT6fxv4uEx88wftl,408533,32,2005-10-11
New York,New York City,Welcome to Brownsville,M.O.P.,spotify:track:3IXsOL4PsctxqiWohSYthI,239866,25,2000-08-29
New York,New York City,Welcome to Harlem,Gary Toms Empire,spotify:track:4CXjq8WzwAZeJYIHPsWoTi,177972,0,2019-12-22
New York,New York City,Welcome to New York,Leon Thomas,spotify:track:6qnM0XXPZOINWA778uNqQ9,212600,59,2014-10-27
New York,New York City,Welcome to New York,Scott Klopfenstein,spotify:track:6muCestTf4gjpI8K2Unewc,288581,12,2019-04-12
New York,New York City,Welcome to New York,Tim Mahoney,spotify:track:1241jF37pBXCvBSkmKT6mC,216893,0,2004-01-11
New York,New York City,Welcome to New York,Taylor Swift,spotify:track:6qnM0XXPZOINWA778uNqQ9,212600,59,2014-10-27
New York,New York City,Welcome to New York City,Cam'Ron featuring JayZ and Juelz Santana,spotify:track:6GJe7xXJVxmPZpMBVb7kOc,309600,44,2002-01-01
New York,New York City,Welcome 2 No York,Undah Dub & Breeze,spotify:track:4JauNjJ1UloT8NVbRoZJAN,136611,8,2016-08-26
New York,New York City,Welcome To The Terrordome,Public Enemy,spotify:track:2HlKSufhcnPDZAS1S7jLg6,325840,46,1990-04-10
New York,New York City,Wenn es Nacht Wird in Harlem,Marianne Rosenberg,spotify:track:0Fr3dVerfTFcuMXYtpvmAx,176640,0,2004-05-01
New York,New York City,Wenn New York Brennt,Suzanne Doucet,error,176640,0,2004-05-01
New York,New York City,Went To New York,Boozoo Chavis,spotify:track:42AjLXnf1kqnuJNNfs8qnJ,159466,0,1993-11-17
New York,New York City,West 22nd Street Theme,Bob Hutcherson,spotify:track:2QNgPY0MzduKqNNLrON0ng,282760,17,1994-01-01
New York,New York City,West 42nd Street,Deodato,spotify:track:2Ji5mhikuncqYn8xP2SuaV,471973,5,2002-05-07
New York,New York City,West 45th,Ari Ambrose Trio,spotify:track:7wAJ8hsi3xFPJHxQUVXSbw,186000,9,2015-02-10
New York,New York City,West 46th Street,Sonny Stitt & Barry Harris,spotify:track:3hsFix2pjF40gcjIkMEr94,219079,8,2015-09-10
New York,New York City,West 107th Street,Paul Bley & Paul Motian,spotify:track:6Xi8erXowveNAfnQkcRPs0,299000,0,1988-12-31
New York,New York City,West Broadway And 125th,Fool Proof,error,299000,0,1988-12-31
New York,New York City,West End Avenue,Stephen Schwartz from the musical The Magic Show,spotify:track:5qKuvPVHAuqJYesOaaRymv,144706,14,2018-10-12
New York,New York City,West Indian In New York,Young Killer,spotify:track:6s6ouwJDRCHSVkCH6z3jh3,136266,2,1989-01-01
New York,New York City,West On 27th,Killahurtz,spotify:track:4HaHbxil56v4YfXoCzq6UD,713266,10,2000-03-27
New York,New York City,West Side Apartment,Julie Budd,spotify:track:6bi2CbdVnQb6KaXh2EphQy,206026,0,1971-04-16
New York,New York City,West Side Boogie,Ray Gomez,spotify:track:5QAqlUoctz45rVNgAB6U4c,286960,21,1967
New York,New York City,West Side Encounter,Salsoul Orchestra,error,286960,21,1967
New York,New York City,West Side Nights,Larry Fast,spotify:track:1q8PrbmaZwH4qPuYPEBQCG,495972,1,1986-12-01
New York,New York City,Westside Pow Wow,Desmond Child,error,495972,1,1986-12-01
New York,New York City,West Side Rock,Big Apple Brass,spotify:track:725jNevT9wwpEb7q9T3Fau,182894,0,2017-08-18
New York,New York City,Westside Story,The Game,spotify:track:0lOe1dR2TNkJMCjIcRuw6T,223066,61,2005
New York,New York City,West Side Stomp,Luiz Bonfá,spotify:track:1U0iMUP7IIw3EfDtLtWAza,254800,0,2010-01-13
New York,New York City,What A Village Girl Should Know,music  Carlton Kelsey and Maurice Rubens; lyrics  Clifford Grey,error,254800,0,2010-01-13
New York,New York City,Whatever Happened to New York?,Ann Magnuson,spotify:track:2ajaHRF2dCro2ZZvvX9VBf,207600,0,2019-08-16
New York,New York City,What Harlem Is to Me,Coleman Hawkins & The Ramblers,spotify:track:4snTVxrVZ4vT83dEVrMCMG,184066,0,2019-11-14
New York,New York City,What More Do I Need?,Stephen Sondheim,spotify:track:2T5wAkJAhbfxVO3ZpkEWSN,170173,7,2005-12-06
New York,New York City,What New York Couples Fight About,Morcheeba featuring Kurt Wagner,spotify:track:4OKGvy21iH2MpmSaoUl8e8,375693,20,2002-07-01
New York,New York City,What New York Used to Be,The Kills,spotify:track:11m1MrusRBoVGH2U43KLx4,197720,24,2008-03-18
New York,New York City,What'd I Say,Ray Charles,spotify:track:5yQ9iMZXGcr5rlO4hoLsP4,307053,62,1959
New York,New York City,What's It All About (song)  Run–D.M.C.,,error,307053,62,1959
New York,New York City,What's New in New York City,Merle Haggard,spotify:track:4ZSLQaxwpn0NytS3LlR8Gc,170360,3,1994-03-22
New York,New York City,When a Fellow Meets a Flapper (on Broadway),(music  Phil Charig; lyrics  Irving Caesar),error,170360,3,1994-03-22
New York,New York City,When Broadway Was a Pasture,Al Piantadosi and Joseph McCarthy (lyricist),error,170360,3,1994-03-22
New York,New York City,When I First Kissed You,Extreme,spotify:track:1IGWLg0CAdoCzaTnwZ876Z,240419,20,1990-01-01
New York,New York City,When I'm Out with the Belle of New York,(from the musical The Belle of New York),error,240419,20,1990-01-01
New York,New York City,When Love Beckoned (On 52nd Street),(from Du Barry Was a Lady),error,240419,20,1990-01-01
New York,New York City,When New York Was Irish,Terence Winch,spotify:track:5cRYfa8O8GytfAseHETSq9,278560,1,2007-01-01
New York,New York City,When Old New York Goes Dry,Benjamin Hapgood Burt (from 'Cheer Up' music  Raymond Hubbell; lyrics  John Golden),error,278560,1,2007-01-01
New York,New York City,When the Circus Comes to New York,Dick Haymes And Helen Forrest,error,278560,1,2007-01-01
New York,New York City,When the Last Light Goes Out on Broadway,Willie Nile,spotify:track:0YTzDE0sHKUBsNMwfJJvHx,245186,3,2009-03-20
New York,New York City,When the Lights Go Out on Broadway,Whistle,spotify:track:4OqUKIvJy7eaBTuutBcfoo,178413,0,2010
New York,New York City,When the Moon Comes Over Madison Square,Bing Cros,error,178413,0,2010
New York,New York City,When the Revolution Comes,The Last Poets,spotify:track:2ZvNOGkA3mBmwru0VcK50C,150866,31,2008
New York,New York City,When the Stars Go Blue,Ryan Adams,spotify:track:04rMpRstoJt3uvqyNGKczX,211666,54,2001-01-01
New York,New York City,When the Whip Comes Down,The Rolling Stones,spotify:track:2h7OfDcrNaHnhHLR9uEnhA,260959,42,1978-06-09
New York,New York City,When You Got to New York,Saturday Looks Good to Me,spotify:track:3jOkilj6Gs0j5JH67zFUHZ,215226,3,2004-09-14
New York,New York City,When You're Far Away From New York Town,(from Jennie (musical)),spotify:track:4jLGkYQQ7VYRcJv9qpObHg,146533,0,1993
New York,New York City,Where Broadway Meets Fifth Avenue,Lester Keith and John Kemble (from Ludwig Englander and Harry B. Smith's 'The White Cat'.),error,146533,0,1993
New York,New York City,Where Brooklyn At?,Notorious B.I.G.,spotify:track:2N06HmRkR7iRqhvbsaumwe,230478,33,2011-03-15
New York,New York City,Where I'm From,Digable Planets,spotify:track:1962ZwEY7WNQLcmYFn3eR9,275342,58,1993-01-01
New York,New York City,Where I'm From,JayZ,spotify:track:0R0zZnqPg7yOWb4PRmW8nC,266733,45,1997-11-04
New York,New York City,Where Is My Little Old N.Y.,Irving Berlin,spotify:track:4LxYCjfnS9zgcud4P39Gxr,31853,0,2005-01-01
New York,New York City,Where It All Started (NY),"Hitek featuring Jadakiss, Papoose, Talib Kweli, and Raekwon",error,31853,0,2005-01-01
New York,New York City,Where the Hudson River Flows,", written  Rodgers and Hart",spotify:track:1dIL4TXhusEcB0akTe5Hzn,220640,0,2013-10-08
New York,New York City,While the City Sleeps,(from the musical Golden Boy),spotify:track:65ON2wk9rkJnv5JmNNgMCB,150000,36,2020-02-28
New York,New York City,The Whistling Bowery Boy,Albert Whelan,spotify:track:0u5Xuv5RckQh8vZjp5nNZG,168493,0,2006-01-01
New York,New York City,White Boy With a Feather,Jason Downs,error,168493,0,2006-01-01
New York,New York City,Whitestone Bridge,Tir Na Nog,spotify:track:6jC9ICXwpGEX5jJEzTMe2N,255413,2,1973-10-26
New York,New York City,Whizz Kid,Mott the Hoople,spotify:track:7iJlURgOSuB1rb1wr5ohYW,205173,21,1973
New York,New York City,Who Are You New York?,Rufus Wainwright,spotify:track:3d2K68avKB6qILZcTGG55L,222560,15,2010-03-23
New York,New York City,Who Needs Manhattan,Ahmad Jamal,spotify:track:1kX2vs9dA7vvCnsHh4KNhJ,231054,6,2018-01-11
New York,New York City,Why,Sabrina Carpenter,spotify:track:1byScELwcJffsdL5QWa6Yk,171096,65,2017-07-07
New York,New York City,Why Take a Girl Down to Coney (Don't Take a Girl Down to Coney),(music  Gus Edwards; lyrics  Will D. Cobb),error,171096,65,2017-07-07
New York,New York City,Wichita Lineman Was A Song I Once Heard,The KLF,error,171096,65,2017-07-07
New York,New York City,Wild Cowboys In Bucktown,O.G.C. (band),spotify:track:2NgneKuqSefmntze5iX7YD,275973,23,1996-01-01
New York,New York City,Wild Irish Rose,George Jones,spotify:track:60mSfniJxY9z9AktYVvsYU,278893,36,1999-01-01
New York,New York City,The Wild Style,Time Zone (band),spotify:track:7wqhEg8m4ANDdh6UfJqAOR,386086,23,2018-10-24
New York,New York City,"Williamsburg, Brooklyn",Dan Melchior Und Das Menace,spotify:track:2SkSbLvsfbWgbK96SbyRX5,131961,16,2017-09-20
New York,New York City,Williamsburg Will Oldham Horror,Jeffrey Lewis,spotify:track:4DYXr1qDWh2B064SO2NSe5,348386,17,2005-10-24
New York,New York City,Wimpy Drives Through Harlem,The Queers,spotify:track:7GnG1S0L53pFYmtMIvogEc,83440,6,1996
