,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
542,New Haven,Connecticut,Trace Adkins,Ride,spotify:track:2xC97CwvpXt6w7BJqPxK8z,27,2006-01-01,0.503,0.9620000000000001,2.0,-4.562,1.0,0.0706,0.0017800000000000001,0.00541,0.42,0.392,124.14200000000001,audio_features,2xC97CwvpXt6w7BJqPxK8z,spotify:track:2xC97CwvpXt6w7BJqPxK8z,https://api.spotify.com/v1/tracks/2xC97CwvpXt6w7BJqPxK8z,https://api.spotify.com/v1/audio-analysis/2xC97CwvpXt6w7BJqPxK8z,237053.0,4.0
543,New Haven,Connecticut,Robbie Williams,Life thru a Lens,spotify:track:4oI7kCL2BOdExhG3jtPj80,0,2020-01-04,0.505,0.973,1.0,-11.544,1.0,0.0595,0.0201,0.653,0.212,0.391,177.785,audio_features,4oI7kCL2BOdExhG3jtPj80,spotify:track:4oI7kCL2BOdExhG3jtPj80,https://api.spotify.com/v1/tracks/4oI7kCL2BOdExhG3jtPj80,https://api.spotify.com/v1/audio-analysis/4oI7kCL2BOdExhG3jtPj80,173781.0,4.0
546,New Haven,Connecticut,Ornette Coleman Quartet,Do Nothin' Till You Hear from Me,spotify:track:466zw7zB9AbZSqvH8AxQLO,0,2009-03-24,0.478,0.415,9.0,-7.801,0.0,0.0393,0.284,0.7709999999999999,0.0715,0.295,87.069,audio_features,466zw7zB9AbZSqvH8AxQLO,spotify:track:466zw7zB9AbZSqvH8AxQLO,https://api.spotify.com/v1/tracks/466zw7zB9AbZSqvH8AxQLO,https://api.spotify.com/v1/audio-analysis/466zw7zB9AbZSqvH8AxQLO,377333.0,4.0
547,New Haven,Connecticut,Nanci Griffith,There's A Light Beyond These Woods (Mary Margaret),spotify:track:3oiB33ghCwOxed7X8rs1qy,10,2003-01-01,0.48100000000000004,0.402,11.0,-9.125,1.0,0.0264,0.14800000000000002,0.000175,0.373,0.252,142.201,audio_features,3oiB33ghCwOxed7X8rs1qy,spotify:track:3oiB33ghCwOxed7X8rs1qy,https://api.spotify.com/v1/tracks/3oiB33ghCwOxed7X8rs1qy,https://api.spotify.com/v1/audio-analysis/3oiB33ghCwOxed7X8rs1qy,263173.0,4.0
548,New Haven,Connecticut,Bonnie Raitt,Love Sneakin' Up on You,spotify:track:1UtxIyLkTt7iR5TcWLt8IT,30,2003-01-01,0.483,0.6729999999999999,7.0,-8.105,1.0,0.0438,0.0217,6.53e-06,0.209,0.5579999999999999,189.704,audio_features,1UtxIyLkTt7iR5TcWLt8IT,spotify:track:1UtxIyLkTt7iR5TcWLt8IT,https://api.spotify.com/v1/tracks/1UtxIyLkTt7iR5TcWLt8IT,https://api.spotify.com/v1/audio-analysis/1UtxIyLkTt7iR5TcWLt8IT,220733.0,4.0
549,New Haven,Connecticut,Ed Sheeran,"You Need Me, I Don't Need You",spotify:track:5KL4iZkCTZyXl7KnHgfVDj,63,2011-09-09,0.7490000000000001,0.8370000000000001,7.0,-8.837,1.0,0.0512,0.162,0.0,0.525,0.927,103.48299999999999,audio_features,5KL4iZkCTZyXl7KnHgfVDj,spotify:track:5KL4iZkCTZyXl7KnHgfVDj,https://api.spotify.com/v1/tracks/5KL4iZkCTZyXl7KnHgfVDj,https://api.spotify.com/v1/audio-analysis/5KL4iZkCTZyXl7KnHgfVDj,220413.0,4.0
550,New Haven,Connecticut,Kirk Franklin,I Smile,spotify:track:0UQDSP8cz6WmLJckO5jqUQ,58,2011-03-21,0.745,0.753,1.0,-2.408,1.0,0.16399999999999998,0.223,0.0,0.705,0.589,144.05700000000002,audio_features,0UQDSP8cz6WmLJckO5jqUQ,spotify:track:0UQDSP8cz6WmLJckO5jqUQ,https://api.spotify.com/v1/tracks/0UQDSP8cz6WmLJckO5jqUQ,https://api.spotify.com/v1/audio-analysis/0UQDSP8cz6WmLJckO5jqUQ,307973.0,4.0
552,New Haven,Connecticut,The Byrds,It's No Use [Version 1],spotify:track:3NOnTvOTXihfUMiw9iGQUW,0,2013-08-03,0.13699999999999998,0.6759999999999999,4.0,-11.652999999999999,1.0,0.0461,0.0316,7.69e-05,0.154,0.34600000000000003,166.03099999999998,audio_features,3NOnTvOTXihfUMiw9iGQUW,spotify:track:3NOnTvOTXihfUMiw9iGQUW,https://api.spotify.com/v1/tracks/3NOnTvOTXihfUMiw9iGQUW,https://api.spotify.com/v1/audio-analysis/3NOnTvOTXihfUMiw9iGQUW,182000.0,4.0
553,New Haven,Connecticut,George Jones,Sea Between Our Hearts,spotify:track:1jLAGJEGrTZg4LXU1cuBDp,5,1972,0.6559999999999999,0.248,5.0,-15.679,1.0,0.0306,0.8059999999999999,0.0,0.135,0.754,127.94,audio_features,1jLAGJEGrTZg4LXU1cuBDp,spotify:track:1jLAGJEGrTZg4LXU1cuBDp,https://api.spotify.com/v1/tracks/1jLAGJEGrTZg4LXU1cuBDp,https://api.spotify.com/v1/audio-analysis/1jLAGJEGrTZg4LXU1cuBDp,145080.0,4.0
554,New Haven,Connecticut,George Strait,You Haven't Left Me Yet,spotify:track:4eKtvm60fsAiXUv1wmROMQ,21,1998-01-01,0.642,0.49200000000000005,5.0,-7.563,1.0,0.0256,0.319,0.0,0.122,0.341,98.04799999999999,audio_features,4eKtvm60fsAiXUv1wmROMQ,spotify:track:4eKtvm60fsAiXUv1wmROMQ,https://api.spotify.com/v1/tracks/4eKtvm60fsAiXUv1wmROMQ,https://api.spotify.com/v1/audio-analysis/4eKtvm60fsAiXUv1wmROMQ,226600.0,4.0
555,New Haven,Connecticut,Lil Wayne,Gossip,spotify:track:3CPv7I34sxQq3HBlZZfOoe,34,2007-01-01,0.433,0.7340000000000001,9.0,-6.983,1.0,0.516,0.0502,0.0,0.0756,0.289,81.32300000000001,audio_features,3CPv7I34sxQq3HBlZZfOoe,spotify:track:3CPv7I34sxQq3HBlZZfOoe,https://api.spotify.com/v1/tracks/3CPv7I34sxQq3HBlZZfOoe,https://api.spotify.com/v1/audio-analysis/3CPv7I34sxQq3HBlZZfOoe,204680.0,4.0
