,city,state,artist,song,uris,popularity,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
44,Minnesota,Minnesota,Johnny Cash,Big River [Live],spotify:track:4BDHIpKyhoccMFODzB3mZC,26,1969-06-05,0.59,0.777,0.0,-8.758,1.0,0.14800000000000002,0.632,0.0,0.9740000000000001,0.946,121.115,audio_features,4BDHIpKyhoccMFODzB3mZC,spotify:track:4BDHIpKyhoccMFODzB3mZC,https://api.spotify.com/v1/tracks/4BDHIpKyhoccMFODzB3mZC,https://api.spotify.com/v1/audio-analysis/4BDHIpKyhoccMFODzB3mZC,103307.0,4.0
45,Minnesota,Minnesota,Roy Acuff,Wabash Cannonball,spotify:track:5RKPe1oN9lGayUCKn00fYi,40,1938,0.7170000000000001,0.37,9.0,-10.119,1.0,0.0365,0.763,0.0,0.424,0.8809999999999999,99.425,audio_features,5RKPe1oN9lGayUCKn00fYi,spotify:track:5RKPe1oN9lGayUCKn00fYi,https://api.spotify.com/v1/tracks/5RKPe1oN9lGayUCKn00fYi,https://api.spotify.com/v1/audio-analysis/5RKPe1oN9lGayUCKn00fYi,155388.0,4.0
46,Minnesota,Minnesota,Faron Young,Riverboat,spotify:track:1LXTz7SxX7C7SCoFpz0Tc2,13,2000-01-01,0.6509999999999999,0.7090000000000001,4.0,-8.817,1.0,0.049,0.491,0.0,0.099,0.9420000000000001,90.851,audio_features,1LXTz7SxX7C7SCoFpz0Tc2,spotify:track:1LXTz7SxX7C7SCoFpz0Tc2,https://api.spotify.com/v1/tracks/1LXTz7SxX7C7SCoFpz0Tc2,https://api.spotify.com/v1/audio-analysis/1LXTz7SxX7C7SCoFpz0Tc2,139200.0,4.0
47,Minnesota,Minnesota,Pete Seeger,Cryderville Jail,spotify:track:0R0jO8EnTiphvgNFiaCGd6,4,1996-09-03,0.46,0.22399999999999998,5.0,-14.544,1.0,0.0506,0.961,9.73e-06,0.228,0.701,200.638,audio_features,0R0jO8EnTiphvgNFiaCGd6,spotify:track:0R0jO8EnTiphvgNFiaCGd6,https://api.spotify.com/v1/tracks/0R0jO8EnTiphvgNFiaCGd6,https://api.spotify.com/v1/audio-analysis/0R0jO8EnTiphvgNFiaCGd6,237800.0,3.0
48,Minnesota,Minnesota,Pete Seeger,Belle Starr,spotify:track:7gvSvkPAShMWgcAC3oMvbn,4,1996-09-03,0.612,0.297,0.0,-14.665999999999999,1.0,0.0545,0.905,0.0,0.242,0.696,112.53299999999999,audio_features,7gvSvkPAShMWgcAC3oMvbn,spotify:track:7gvSvkPAShMWgcAC3oMvbn,https://api.spotify.com/v1/tracks/7gvSvkPAShMWgcAC3oMvbn,https://api.spotify.com/v1/audio-analysis/7gvSvkPAShMWgcAC3oMvbn,228933.0,4.0
49,Minnesota,Minnesota,Rod Stewart,You Wear It Well,spotify:track:08BSHFPXmclm8AYat5hXM7,47,1972,0.547,0.561,2.0,-10.056000000000001,1.0,0.0322,0.491,7.47e-06,0.146,0.899,127.295,audio_features,08BSHFPXmclm8AYat5hXM7,spotify:track:08BSHFPXmclm8AYat5hXM7,https://api.spotify.com/v1/tracks/08BSHFPXmclm8AYat5hXM7,https://api.spotify.com/v1/audio-analysis/08BSHFPXmclm8AYat5hXM7,262960.0,4.0
50,Minnesota,Minnesota,The Band,Big River,spotify:track:0CS4pwHml8LCSdVJ1gIKU3,33,2019-11-01,0.745,0.6809999999999999,4.0,-12.97,1.0,0.0623,0.488,0.0022199999999999998,0.17300000000000001,0.8590000000000001,108.82700000000001,audio_features,0CS4pwHml8LCSdVJ1gIKU3,spotify:track:0CS4pwHml8LCSdVJ1gIKU3,https://api.spotify.com/v1/tracks/0CS4pwHml8LCSdVJ1gIKU3,https://api.spotify.com/v1/audio-analysis/0CS4pwHml8LCSdVJ1gIKU3,123613.0,4.0
51,Minnesota,Minnesota,Faron Young,Riverboat,spotify:track:1LXTz7SxX7C7SCoFpz0Tc2,13,2000-01-01,0.6509999999999999,0.7090000000000001,4.0,-8.817,1.0,0.049,0.491,0.0,0.099,0.9420000000000001,90.851,audio_features,1LXTz7SxX7C7SCoFpz0Tc2,spotify:track:1LXTz7SxX7C7SCoFpz0Tc2,https://api.spotify.com/v1/tracks/1LXTz7SxX7C7SCoFpz0Tc2,https://api.spotify.com/v1/audio-analysis/1LXTz7SxX7C7SCoFpz0Tc2,139200.0,4.0
52,Minnesota,Minnesota,Johnny Cash,Big River,spotify:track:6tSlcd8gcp3XGstYNhL3It,54,2014-01-15,0.632,0.5589999999999999,5.0,-10.49,1.0,0.0674,0.8540000000000001,0.000103,0.127,0.884,182.942,audio_features,6tSlcd8gcp3XGstYNhL3It,spotify:track:6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/tracks/6tSlcd8gcp3XGstYNhL3It,https://api.spotify.com/v1/audio-analysis/6tSlcd8gcp3XGstYNhL3It,151427.0,4.0
53,Minnesota,Minnesota,Guy Mitchell,My Heart Cries for You,spotify:track:0KuKJOGwD0lqwHFcCw5859,25,1991-09-03,0.43700000000000006,0.142,8.0,-13.524000000000001,1.0,0.0296,0.9640000000000001,1.35e-06,0.25,0.304,102.339,audio_features,0KuKJOGwD0lqwHFcCw5859,spotify:track:0KuKJOGwD0lqwHFcCw5859,https://api.spotify.com/v1/tracks/0KuKJOGwD0lqwHFcCw5859,https://api.spotify.com/v1/audio-analysis/0KuKJOGwD0lqwHFcCw5859,166160.0,3.0
54,Minnesota,Minnesota,Charlie Daniels,Cowboy Hat in Dallas,spotify:track:0uX8EaYmiMyvYggcDN83pC,22,1973,0.637,0.732,4.0,-6.95,1.0,0.0254,0.11,9.53e-05,0.44,0.738,93.329,audio_features,0uX8EaYmiMyvYggcDN83pC,spotify:track:0uX8EaYmiMyvYggcDN83pC,https://api.spotify.com/v1/tracks/0uX8EaYmiMyvYggcDN83pC,https://api.spotify.com/v1/audio-analysis/0uX8EaYmiMyvYggcDN83pC,268960.0,4.0
55,Minnesota,Minnesota,"Sammy Davis, Jr.",Guys and Dolls,spotify:track:0QvwGcH6eOjba62gp1Hwud,3,1965,0.503,0.27899999999999997,0.0,-16.074,1.0,0.0354,0.126,0.0008640000000000001,0.105,0.7659999999999999,107.574,audio_features,0QvwGcH6eOjba62gp1Hwud,spotify:track:0QvwGcH6eOjba62gp1Hwud,https://api.spotify.com/v1/tracks/0QvwGcH6eOjba62gp1Hwud,https://api.spotify.com/v1/audio-analysis/0QvwGcH6eOjba62gp1Hwud,129267.0,4.0
